,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
813,-16,-4,-17,-4,-20,-5,-17,-15,-4,-17,-9,-2,-5,-6,-16,-2,-7,-6,-6,-7
814,-15,-2,-16,-4,-20,-6,-17,-13,-2,-17,-6,-1,-1,-7,-15,-2,-7,-5,-4,-5
815,-14,-4,-15,-1,-19,-4,-20,-12,-2,-18,-4,0,0,-7,-15,-3,-7,-6,-2,-3
816,-12,-3,-13,0,-19,-3,-17,-10,-1,-15,-3,-1,-2,-5,-15,-1,-9,-6,-3,-2
817,-8,0,-13,2,-18,-5,-16,-10,1,-16,-3,-3,-2,-8,-14,2,-5,-4,-1,-1
818,-9,1,-12,2,-16,0,-14,-9,0,-16,-1,-1,-1,-7,-13,1,-4,-2,0,-4
819,-7,0,-12,4,-14,-2,-14,-9,-1,-14,0,-2,-3,-3,-10,-1,-3,-3,-1,-1
820,-5,1,-11,3,-13,-1,-13,-6,0,-10,-1,-1,-2,-5,-9,4,-1,0,1,-2
821,-5,4,-10,3,-10,0,-11,-5,2,-8,3,0,1,-5,-6,1,-1,-1,2,0
822,-2,3,-7,4,-9,2,-7,-7,3,-3,2,2,1,-5,-5,0,-2,1,3,0
823,-1,3,-5,2,-6,3,-5,-5,-1,-4,2,2,2,-4,-6,0,0,1,2,0
824,1,2,-3,0,-6,1,-3,-1,-1,0,2,-1,3,-1,-4,1,0,1,1,-2
825,4,5,-2,1,-4,2,-2,-2,2,1,2,1,1,-4,-1,-1,1,1,3,0
826,6,5,-2,2,-5,3,-1,1,0,4,1,2,4,-2,-1,0,-1,-2,1,2
827,9,4,1,1,-4,2,0,1,3,3,-1,2,4,-2,-1,4,1,0,0,1
828,11,2,2,3,0,4,2,4,4,5,2,3,3,0,0,2,2,1,3,2
829,14,3,3,4,1,3,4,6,3,7,3,6,6,-1,5,2,2,0,5,3
830,11,3,7,2,2,6,5,5,2,7,4,6,6,0,8,2,4,0,4,1
831,12,4,11,3,5,6,9,9,4,9,7,5,4,0,7,7,5,1,4,2
832,11,5,12,5,9,6,9,10,5,13,5,8,7,-1,8,6,5,4,7,5
833,13,4,14,4,8,7,11,10,7,15,6,7,7,1,8,5,5,5,7,5
834,13,2,15,2,12,5,12,9,6,13,4,7,7,2,11,4,6,3,7,5
835,12,3,15,0,13,7,14,9,6,14,3,8,4,2,15,5,5,5,7,6
836,11,5,14,2,14,5,13,10,6,14,4,8,6,1,15,5,5,5,6,7
837,15,5,14,4,14,7,12,12,6,14,5,7,5,4,14,5,3,3,6,5
838,13,3,14,2,16,5,14,13,7,15,7,4,4,5,16,5,4,5,4,4
839,11,2,17,3,15,6,13,14,7,16,6,5,4,5,17,6,3,5,6,6
840,13,3,16,0,16,6,13,14,6,16,6,2,3,5,15,7,2,6,5,7
841,11,2,16,2,17,7,14,16,6,14,3,1,3,3,14,7,3,5,3,7
842,10,1,14,0,17,5,14,16,4,14,4,2,3,8,14,3,4,5,1,6
843,12,4,13,2,16,4,13,16,5,15,4,1,3,7,14,6,2,8,2,1
844,12,4,10,4,16,4,15,16,4,12,3,1,1,5,12,5,2,4,2,3
845,10,3,10,3,15,2,12,16,4,11,3,4,6,5,12,7,2,4,4,3
846,9,1,11,5,11,2,13,15,3,14,4,7,2,7,12,6,3,3,3,4
847,8,2,7,1,12,1,13,16,5,11,6,5,3,5,13,4,2,3,2,1
848,4,3,8,1,10,1,12,14,4,11,5,4,4,4,10,2,3,5,2,4
849,3,-1,9,0,9,0,12,11,2,8,2,4,2,3,10,1,1,5,0,3
850,2,-2,7,0,7,-3,7,10,3,8,1,2,3,3,9,0,2,5,2,1
851,2,-4,4,0,7,0,7,6,2,4,2,0,1,4,7,-2,0,3,-1,0
852,1,-3,4,-3,8,-1,6,2,2,2,2,-1,0,4,4,-4,1,2,-1,-1
853,-2,-5,0,-4,7,-2,4,-2,-1,2,-2,-2,-3,2,1,-4,-3,-1,-1,-2
854,-4,-6,-3,-6,4,-5,1,-4,-3,-1,-3,-3,-2,2,-4,-7,-2,-3,-2,-1
855,-7,-9,-6,-6,4,-5,0,-6,-5,-4,-3,-7,-1,3,-4,-6,-4,-4,-2,-2
856,-11,-8,-8,-7,0,-5,-6,-10,-6,-5,-3,-7,-2,3,-6,-6,-5,-4,-2,-6
857,-13,-6,-9,-6,1,-4,-6,-13,-4,-5,-5,-9,-2,1,-10,-7,-7,-6,-3,-6
858,-16,-9,-10,-7,-4,-4,-7,-14,-4,-8,-4,-10,-3,-1,-11,-7,-5,-7,-4,-6
859,-17,-9,-12,-7,-5,-5,-9,-15,-6,-12,-5,-8,-4,1,-12,-6,-4,-8,-5,-7
860,-19,-8,-16,-6,-9,-6,-10,-17,-8,-11,-6,-6,-4,-1,-13,-5,-5,-7,-4,-7
861,-19,-7,-18,-7,-11,-3,-12,-19,-7,-13,-6,-5,-5,-4,-15,-5,-6,-8,-5,-8
862,-20,-5,-16,-6,-14,-4,-16,-22,-8,-14,-6,-6,-5,-1,-14,-3,-4,-7,-4,-6
863,-18,-6,-17,-6,-14,-2,-16,-19,-11,-14,-5,-3,-6,-4,-15,-3,-3,-6,-6,-7
864,-18,-5,-17,-5,-16,-3,-15,-19,-6,-15,-3,-4,-2,-1,-17,0,-6,-7,-5,-6
865,-20,-4,-19,-5,-17,-2,-17,-17,-2,-16,-4,-3,0,0,-16,0,-2,-7,-1,-6
866,-18,-5,-18,-4,-16,1,-19,-18,-4,-16,-5,0,-2,-1,-17,-1,0,-5,-2,-6
867,-17,-2,-17,-4,-17,-1,-16,-17,-4,-15,-1,0,-3,-2,-17,0,-2,-6,-3,-4
868,-16,-1,-14,-5,-14,-1,-15,-17,-4,-16,0,1,-6,-2,-17,1,-2,-5,0,-5
869,-13,1,-13,-2,-16,-2,-15,-15,-2,-15,0,2,-4,-2,-18,2,-2,-3,-1,-3
870,-11,-1,-11,-2,-19,2,-16,-13,-2,-15,-2,4,-2,-2,-14,1,0,-4,1,-1
871,-10,2,-10,0,-15,0,-14,-10,1,-14,0,6,-4,0,-13,4,-1,-3,1,1
872,-8,2,-11,3,-12,0,-12,-5,3,-11,1,6,-1,4,-13,2,2,-1,5,1
873,-2,2,-8,3,-11,2,-11,-4,3,-12,3,4,-1,5,-10,4,2,0,4,1
874,1,4,-5,3,-10,3,-8,-5,6,-10,3,6,-1,4,-7,6,2,1,3,3
875,1,6,-4,3,-9,3,-7,0,5,-5,2,5,2,3,-4,7,2,1,5,5
876,6,4,-3,7,-7,4,-8,2,5,-4,3,7,4,-1,-2,5,4,2,5,5
877,6,6,0,7,-6,4,-6,2,7,-2,4,5,4,-1,1,8,2,5,6,5
878,11,9,1,4,-3,3,-4,3,7,1,7,7,6,-1,3,6,3,4,5,7
879,11,10,3,5,-3,5,-2,6,7,2,5,7,5,-1,6,7,5,4,6,8
880,12,8,3,8,-1,6,0,8,7,3,5,8,6,-1,9,8,8,4,5,8
881,14,9,7,6,1,7,0,10,6,4,7,5,8,-2,12,7,6,5,4,8
882,12,9,10,8,3,6,3,11,10,7,5,6,7,-2,14,8,5,6,6,8
883,12,7,8,5,5,5,4,14,8,7,6,4,5,-3,17,4,6,6,4,7
884,14,5,11,5,8,4,7,13,7,10,5,6,5,-2,16,2,5,7,1,7
885,16,8,13,4,10,4,9,16,4,13,4,4,6,-1,15,4,5,6,0,6
886,14,5,11,1,9,4,9,14,3,15,7,4,6,-2,15,2,4,4,3,4
887,14,3,11,0,10,2,11,14,1,13,2,5,5,-3,13,2,3,5,2,1
888,13,2,11,-1,11,1,13,18,2,15,1,1,3,-5,13,1,3,1,2,0
889,11,2,12,0,13,2,16,15,3,17,1,1,2,-3,15,1,3,1,2,-2
890,12,2,14,-1,13,2,16,16,-1,14,2,0,3,-2,15,0,1,-1,2,-1
891,12,0,12,-1,13,1,13,17,-1,14,1,0,3,-3,13,0,2,0,2,0
892,11,0,13,-1,11,2,14,15,-2,14,2,1,4,-4,11,1,1,-1,3,1
893,10,2,13,0,14,1,12,14,-3,14,1,1,3,-4,12,0,2,-3,0,-1
894,9,3,12,1,11,4,13,12,-2,13,-2,3,2,-4,11,0,2,-1,1,-1
895,8,-1,13,0,11,3,15,11,-3,13,-1,1,0,0,11,1,1,-3,3,0
896,7,2,11,0,12,5,12,10,-2,11,0,1,3,2,7,1,0,0,4,0
897,4,-1,8,0,11,4,12,7,-2,12,0,-2,2,2,10,1,2,2,2,0
898,2,-2,11,-2,11,5,14,6,-1,13,0,-1,4,0,8,-1,1,0,1,-1
899,0,-2,10,-3,11,4,13,8,1,12,0,0,2,0,7,1,2,0,1,1
900,-2,-1,9,1,11,-1,11,6,1,12,-1,1,2,1,7,2,1,2,2,1
901,-2,-1,8,-1,9,-1,10,5,2,13,-3,1,-1,1,6,1,2,1,2,1
902,-4,-3,7,-4,8,-3,9,5,1,9,-1,-1,-2,0,4,0,1,2,0,0
903,-6,-3,5,-2,10,-4,9,4,3,8,-3,0,-3,1,2,1,0,0,0,2
904,-7,-3,4,-2,6,-4,8,2,0,6,-2,1,-3,1,4,-1,-2,0,-1,1
905,-5,-4,0,-1,4,-5,6,-2,1,4,-2,-2,-4,1,0,0,-2,-1,-1,-2
906,-8,-3,-3,-3,3,-5,1,-2,1,0,-3,-4,-4,0,-3,1,-2,-1,-2,2
907,-9,-3,-5,-2,0,-6,-1,-5,1,-2,-1,-1,-4,1,-5,-1,-2,-2,-1,1
908,-8,0,-5,-3,0,-7,-3,-7,3,-3,-3,-1,-1,0,-5,-2,-3,0,-2,3
909,-8,-3,-8,-3,-3,-5,-5,-9,0,-4,-3,-4,-4,2,-6,-4,-3,1,-1,0
910,-8,-5,-9,-3,-4,-5,-6,-13,1,-8,-3,-2,-4,1,-7,-4,-3,2,-4,0
911,-10,-4,-11,-3,-7,-4,-11,-14,2,-10,-2,-2,-3,-1,-9,-1,-5,0,-4,0
912,-10,-3,-14,-2,-10,-6,-12,-14,-1,-9,-4,-5,-4,0,-9,-4,-3,-1,-5,-3
913,-10,-3,-18,-4,-10,-5,-14,-14,-3,-13,-4,-7,-2,-1,-11,-6,-4,-3,-5,-4
914,-12,-5,-16,-4,-12,-6,-15,-15,-4,-17,-2,-7,-4,-1,-13,-6,-4,-3,-4,-3
915,-13,-6,-14,-5,-13,-7,-17,-16,-3,-15,-3,-5,-5,0,-12,-6,-4,-5,-5,-3
916,-14,-4,-14,-4,-14,-5,-18,-14,-5,-18,-5,-7,-5,0,-13,-5,-5,-4,-5,-3
917,-14,-6,-17,-5,-11,-6,-18,-14,-6,-20,-5,-7,-8,1,-13,-6,-6,-6,-5,-3
918,-13,-5,-18,-5,-13,-3,-20,-13,-6,-18,-5,-8,-7,1,-12,-7,-5,-6,-7,-3
919,-13,-6,-18,-4,-15,-2,-21,-12,-7,-19,-5,-9,-6,1,-15,-7,-6,-5,-6,-5
920,-12,-4,-19,-7,-15,-2,-19,-11,-4,-16,-7,-6,-6,3,-13,-6,-6,-6,-4,-4
921,-13,-2,-19,-5,-18,0,-18,-11,-3,-17,-5,-4,-5,5,-14,-5,-4,-6,-5,-4
922,-14,0,-17,-3,-17,-1,-16,-9,-5,-15,-9,-3,-3,5,-16,-4,-5,-6,-2,-5
923,-11,1,-17,-2,-20,1,-14,-9,-5,-15,-6,-1,0,6,-15,-4,-2,-8,1,-6
924,-6,1,-15,1,-18,3,-14,-7,-3,-12,-5,0,2,8,-13,-3,1,-8,3,-6
925,-5,4,-11,3,-17,3,-14,-7,-1,-10,-2,3,3,9,-13,2,1,-3,2,-1
926,-3,4,-8,6,-15,5,-11,-5,-1,-8,1,2,6,7,-13,3,2,-1,6,0
927,0,5,-5,5,-15,6,-9,-4,2,-6,0,6,6,7,-11,4,4,-1,5,1
928,2,7,-5,6,-10,6,-9,-4,4,-5,2,8,6,6,-9,7,6,2,8,3
929,3,9,-1,6,-8,8,-6,-2,5,-2,1,8,8,5,-4,7,9,2,10,4
930,6,9,2,7,-6,8,-3,0,8,0,4,7,9,6,-1,8,6,4,9,7
931,8,9,6,6,-3,9,-1,1,8,3,6,7,8,4,5,10,8,4,7,6
932,10,12,8,7,0,11,1,1,9,7,6,10,10,2,6,11,8,7,10,7
933,10,10,10,8,4,11,4,5,9,10,5,6,10,3,5,12,8,8,11,9
934,11,10,14,8,6,10,7,7,8,9,8,8,9,2,5,11,10,9,11,7
935,10,8,15,9,9,9,11,8,9,12,6,10,8,1,8,12,9,10,10,11
936,13,8,16,8,10,8,12,11,11,14,6,9,11,1,8,12,9,9,9,10
937,13,9,16,8,13,7,14,13,9,14,8,11,8,0,10,10,8,9,6,10
938,14,9,15,9,17,6,14,14,9,14,8,9,8,-2,11,9,7,10,6,11
939,14,9,13,8,16,7,14,13,9,15,8,8,6,-1,14,10,7,10,5,9
940,17,7,15,9,15,5,17,14,10,15,6,8,7,-2,13,8,8,12,5,9
941,15,5,15,7,16,6,16,16,9,16,6,8,6,-1,15,6,5,8,5,6
942,15,6,13,4,14,5,17,19,9,15,7,7,7,-4,14,7,6,9,4,7
943,15,2,13,2,15,5,17,21,6,15,4,5,6,-3,18,4,5,9,2,6
944,19,3,12,2,16,4,15,17,3,15,3,5,3,-5,15,2,3,7,1,7
945,15,-1,13,0,15,3,15,16,2,12,1,2,0,-5,11,0,4,5,-1,6
946,13,-1,11,-2,14,-2,15,15,1,12,-1,1,-1,-6,13,-1,0,4,-2,2
947,10,-3,11,-1,13,-3,15,14,0,13,1,-2,-1,-7,12,-4,-1,1,-5,2
948,10,-4,11,-3,10,-2,12,12,-2,10,-1,-3,-2,-9,11,-4,-4,-1,-1,-3
949,9,-4,9,-4,11,-5,11,11,-4,9,0,-6,-4,-8,10,-8,-4,-2,-4,-3
950,3,-6,7,-6,10,-5,10,13,-6,6,-4,-7,-2,-11,7,-6,-5,-1,-3,-2
951,-1,-8,9,-8,10,-8,10,11,-8,4,-4,-6,-4,-11,4,-8,-4,-3,-4,-4
952,-3,-6,5,-7,7,-5,6,10,-7,3,-5,-9,-4,-8,3,-11,-7,-6,-6,-5
953,-6,-6,4,-10,7,-6,7,8,-7,4,-5,-9,-4,-8,0,-9,-7,-8,-7,-8
954,-7,-8,2,-9,8,-8,5,7,-8,2,-5,-9,-7,-9,0,-9,-9,-9,-7,-8
955,-9,-8,0,-6,5,-5,3,7,-9,1,-7,-9,-7,-8,-2,-7,-7,-10,-4,-11
956,-8,-6,-3,-5,3,-4,2,1,-7,-1,-8,-7,-10,-5,-5,-8,-6,-9,-4,-9
957,-8,-5,-3,-5,2,-4,1,0,-8,-3,-6,-6,-7,-4,-6,-8,-5,-8,-6,-9
958,-12,-7,-5,-6,1,-7,-2,1,-7,-3,-4,-4,-8,-4,-8,-8,-5,-10,-4,-11
959,-10,-7,-7,-5,-2,-6,-4,0,-6,-4,-6,-5,-7,-3,-8,-9,-3,-8,-3,-9
