,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
733,13,15,12,-10,3,17,18,17,16,18,11,2,12,10,-21,6,16,3,5,-2,17,17,6,16,-6,16,10,13,17,9,6,-8,15,12,12,11,5
734,8,18,9,-12,2,13,19,15,13,17,12,-1,7,7,-27,3,16,-1,0,-5,20,15,5,15,-10,17,6,15,14,10,3,-13,14,8,7,10,1
735,5,18,4,-13,-3,13,18,15,11,17,15,-4,1,1,-28,-2,11,-2,-2,-7,17,13,2,16,-15,16,3,10,14,12,-2,-16,12,6,4,7,-2
736,3,12,3,-13,-6,9,16,12,5,15,16,-5,-4,-1,-29,-7,6,-7,-4,-10,16,11,-2,16,-19,13,-1,8,13,12,-6,-19,8,3,-3,4,-4
737,-2,8,-3,-13,-7,6,11,8,2,12,13,-8,-5,-1,-28,-5,1,-9,-7,-11,12,8,-4,11,-19,7,-6,5,8,11,-7,-19,6,1,-5,4,-5
738,-3,5,-6,-11,-7,0,8,5,-2,7,10,-6,-13,-4,-24,-4,-3,-12,-6,-12,8,5,-5,7,-23,5,-7,0,3,11,-5,-21,3,-1,-6,0,-8
739,-5,3,-8,-11,-8,-4,6,2,-8,4,9,-6,-19,-7,-22,-9,-9,-9,-5,-12,4,1,-5,4,-24,0,-6,-4,-2,5,-8,-19,0,-4,-7,0,-8
740,-5,-3,-6,-9,-6,-8,0,-7,-13,0,5,-5,-17,-6,-17,-7,-14,-8,-4,-11,-2,-3,-6,0,-23,-6,-9,-9,-5,4,-10,-18,-7,-7,-6,-2,-7
741,-7,-8,-8,-4,-4,-10,-4,-9,-17,-8,4,-4,-21,-7,-11,-4,-17,-6,-3,-10,-4,-10,-8,-2,-19,-9,-6,-12,-10,-1,-8,-16,-10,-7,-9,-4,-7
742,-4,-12,-7,-2,-4,-15,-7,-16,-17,-9,0,-2,-25,-7,-5,-3,-19,-3,-2,-6,-10,-14,-5,-7,-17,-16,-4,-17,-13,-6,-7,-13,-14,-6,-4,-5,-4
743,-3,-16,-4,0,-2,-20,-13,-18,-22,-14,-4,0,-25,-7,3,-1,-22,-1,0,-4,-14,-16,-2,-10,-14,-19,-3,-19,-19,-7,-4,-8,-18,-5,-1,-3,-1
744,0,-21,-5,2,0,-22,-16,-20,-26,-22,-8,3,-25,-3,8,2,-24,2,4,-3,-20,-19,1,-15,-10,-24,-2,-21,-22,-13,-1,-2,-24,-4,1,-3,1
745,2,-23,-3,8,4,-25,-21,-23,-28,-22,-12,8,-22,0,13,6,-26,5,4,-2,-23,-20,2,-19,-5,-24,3,-19,-23,-13,3,2,-25,-1,2,0,4
746,4,-24,0,9,8,-24,-24,-23,-25,-23,-14,8,-20,2,17,9,-23,7,9,-1,-27,-23,5,-20,0,-25,3,-20,-22,-15,6,4,-24,0,6,1,9
747,7,-26,3,8,8,-23,-24,-24,-23,-25,-19,10,-16,7,21,10,-20,9,10,4,-25,-23,8,-22,7,-26,6,-18,-24,-16,8,11,-21,4,5,5,7
748,7,-26,6,5,13,-22,-22,-24,-21,-24,-23,13,-12,9,21,10,-22,10,9,6,-23,-21,7,-27,10,-23,9,-13,-22,-19,8,15,-19,8,8,5,7
749,8,-22,9,6,12,-19,-21,-21,-17,-19,-24,11,-7,10,22,12,-13,12,12,7,-20,-19,10,-24,15,-20,10,-12,-19,-18,10,19,-15,10,11,5,10
750,10,-21,12,7,14,-15,-22,-15,-10,-17,-22,10,1,11,21,12,-9,13,9,9,-20,-16,11,-21,20,-17,10,-6,-13,-17,12,22,-10,12,11,5,9
751,11,-16,12,4,12,-8,-17,-12,-6,-14,-22,8,8,10,17,10,-4,8,7,8,-16,-12,10,-16,23,-12,9,0,-12,-15,11,24,-5,11,11,7,8
752,9,-12,11,4,8,-3,-11,-6,5,-8,-21,7,11,12,16,8,4,9,6,6,-12,-6,7,-14,23,-9,10,4,-5,-12,9,25,0,10,9,8,7
753,7,-5,12,3,6,2,-6,-1,9,-3,-15,0,18,8,12,5,10,5,4,6,-6,-2,5,-9,27,-1,8,8,0,-7,6,21,6,7,11,7,7
754,6,2,9,2,2,9,-1,6,15,4,-12,-4,23,6,5,3,16,-1,0,3,0,3,1,-3,24,5,3,11,6,-2,3,22,12,6,6,2,2
755,4,7,8,-1,-2,16,5,10,18,8,-7,-7,25,2,0,-2,20,-4,-4,-1,6,8,-2,2,25,12,-1,15,12,2,-1,20,17,1,3,1,2
756,2,13,2,-2,-7,18,10,16,24,13,0,-10,26,-1,-6,-4,22,-9,-9,-3,12,13,-6,9,22,17,-2,17,18,9,-6,16,17,-1,-2,-2,-4
757,-5,20,0,-3,-11,24,15,19,27,19,3,-17,28,-7,-12,-10,25,-10,-10,-3,15,19,-9,16,19,21,-2,17,22,10,-10,11,22,-3,-5,-5,-9
758,-10,20,-5,-3,-14,26,16,22,27,23,9,-18,25,-8,-15,-12,27,-16,-14,-3,20,22,-12,22,14,25,-8,18,24,15,-12,7,25,-10,-8,-10,-13
759,-14,22,-8,-7,-17,26,21,24,24,23,15,-18,21,-13,-16,-18,26,-14,-17,-5,25,24,-14,23,12,28,-11,17,25,14,-14,4,24,-12,-10,-13,-17
760,-16,26,-14,-7,-18,24,25,24,25,25,20,-21,19,-17,-19,-21,25,-14,-19,-8,26,26,-17,24,6,29,-13,15,27,18,-17,-2,21,-13,-14,-15,-18
761,-17,25,-16,-7,-21,24,25,22,20,23,23,-23,13,-18,-20,-22,23,-18,-20,-6,26,26,-21,27,3,28,-14,9,23,18,-21,-4,17,-15,-19,-18,-18
762,-21,24,-20,-7,-23,23,23,20,17,20,26,-22,9,-23,-16,-22,19,-18,-22,-4,24,23,-20,27,-3,22,-16,10,21,18,-20,-8,15,-17,-18,-19,-15
763,-23,25,-21,-5,-23,16,24,18,13,18,28,-19,2,-22,-15,-21,12,-18,-20,-3,24,20,-21,25,-5,20,-18,5,19,17,-20,-8,9,-20,-21,-21,-19
764,-24,20,-22,-1,-19,10,20,13,10,15,26,-16,0,-20,-11,-20,9,-14,-17,-3,17,17,-18,21,-8,16,-19,1,13,16,-19,-9,5,-21,-20,-21,-17
765,-21,15,-21,-3,-19,6,18,7,2,9,25,-12,-5,-21,-7,-17,3,-14,-11,-1,14,13,-16,19,-13,11,-15,-1,10,12,-18,-11,2,-16,-20,-19,-15
766,-19,9,-20,-2,-11,-2,15,4,-2,5,24,-7,-9,-17,-3,-12,-1,-12,-10,0,10,8,-11,13,-14,8,-16,-4,3,7,-14,-10,0,-16,-15,-17,-10
767,-14,7,-18,3,-8,-4,9,1,-6,1,19,-1,-14,-14,1,-5,-7,-5,-6,-1,4,3,-7,9,-15,2,-12,-6,-3,5,-10,-12,-5,-14,-13,-11,-6
768,-9,1,-13,2,-1,-8,4,-4,-10,-2,16,4,-16,-10,6,-3,-10,-1,1,0,-1,-3,-3,3,-14,-3,-7,-7,-9,4,-5,-12,-11,-9,-9,-8,-1
769,-4,-4,-11,3,3,-12,-2,-8,-14,-6,10,9,-16,-6,13,2,-13,6,4,3,-4,-8,2,-4,-14,-6,-1,-8,-12,-1,1,-9,-12,-2,-5,-4,1
770,-1,-9,-5,5,9,-14,-7,-11,-14,-12,5,11,-17,0,17,8,-15,10,12,3,-10,-11,7,-9,-12,-12,3,-9,-11,-3,7,-5,-14,3,1,2,8
771,4,-11,1,5,15,-15,-11,-16,-16,-12,-2,14,-15,6,19,11,-16,17,15,0,-12,-14,13,-12,-11,-15,8,-9,-15,-6,11,-6,-14,6,5,7,13
772,11,-15,6,4,18,-16,-15,-16,-13,-15,-8,18,-14,12,25,15,-16,18,18,1,-15,-18,14,-16,-6,-16,14,-8,-15,-11,14,-3,-12,10,9,10,13
773,16,-16,13,3,23,-14,-16,-16,-14,-13,-11,22,-11,15,27,19,-14,20,21,4,-14,-18,19,-16,-2,-14,17,-7,-14,-10,18,0,-14,14,14,16,18
774,20,-14,16,1,22,-10,-17,-12,-12,-14,-14,23,-9,20,26,23,-9,21,25,2,-14,-16,21,-18,-3,-13,22,-6,-12,-10,21,3,-11,19,16,18,20
775,21,-16,21,1,22,-10,-18,-11,-8,-11,-17,22,-3,22,21,23,-6,22,27,2,-14,-14,24,-17,1,-14,25,-6,-12,-11,20,6,-7,20,19,19,22
776,22,-14,23,0,21,-4,-17,-8,-4,-9,-17,20,1,23,18,22,-5,21,26,4,-11,-10,23,-13,5,-13,25,-5,-8,-7,21,9,-6,21,20,22,22
777,23,-11,23,0,19,0,-11,-5,-1,-4,-16,20,4,24,16,21,1,19,24,1,-8,-7,22,-12,9,-7,23,-2,-4,-7,21,7,0,20,20,23,19
778,22,-6,23,1,18,2,-10,-2,3,-1,-14,17,5,23,9,18,5,18,23,2,-4,-5,24,-8,10,-2,21,2,-1,-4,19,9,6,19,18,20,18
779,23,-2,23,-2,16,6,-5,4,6,1,-9,15,10,24,4,18,12,13,20,0,-1,0,20,-4,10,3,20,2,3,-3,18,10,8,20,19,21,17
780,21,1,22,-1,11,9,1,7,7,7,-9,10,10,21,-4,13,11,12,13,2,4,6,17,0,11,5,17,5,6,-1,15,8,11,19,16,18,13
781,17,6,19,-3,12,14,3,9,11,10,-4,4,11,18,-10,11,13,9,7,4,7,9,14,6,10,11,14,6,9,3,12,5,12,15,13,16,13
782,11,10,16,-1,9,16,7,11,15,12,2,1,10,13,-15,5,11,3,3,1,12,11,9,10,8,10,11,5,11,5,7,3,16,11,12,11,6
783,8,13,12,2,3,14,13,12,14,12,3,-3,11,11,-19,2,13,-2,-3,1,16,13,3,15,6,13,7,7,12,3,2,2,16,8,8,6,1
784,4,12,7,2,1,14,16,13,14,12,7,-5,10,6,-21,-2,15,-4,-9,0,17,16,0,15,5,16,1,11,12,5,-2,0,17,3,6,2,-2
785,1,12,2,2,-2,13,17,12,12,12,11,-9,5,2,-27,-7,11,-7,-12,3,17,15,-4,18,4,15,-3,10,11,8,-5,0,16,-1,1,-2,-7
786,-4,12,-3,3,-7,9,15,12,13,10,13,-7,4,-3,-25,-9,6,-9,-14,1,15,14,-8,18,-1,14,-4,10,10,7,-9,-2,13,-6,-3,-5,-7
787,-7,12,-5,5,-11,4,14,10,9,9,14,-8,-1,-6,-24,-8,2,-12,-17,2,12,10,-12,18,-4,14,-7,10,7,9,-12,-1,11,-9,-7,-11,-10
788,-12,9,-7,2,-10,2,16,7,5,8,12,-11,-4,-6,-24,-11,-2,-11,-18,3,10,9,-12,14,-8,10,-9,7,7,11,-12,0,6,-10,-8,-13,-11
789,-12,4,-8,3,-11,-2,13,4,0,4,13,-12,-7,-10,-19,-16,-7,-13,-20,2,5,6,-11,10,-9,3,-11,6,5,10,-14,-5,0,-13,-9,-14,-10
790,-15,3,-9,0,-12,-9,9,-1,-4,-2,9,-11,-10,-12,-15,-13,-9,-14,-16,1,-2,-1,-15,6,-7,0,-12,5,-1,9,-13,-6,-5,-15,-12,-13,-12
791,-13,-2,-11,1,-10,-12,6,-6,-10,-7,7,-10,-12,-11,-11,-12,-11,-9,-16,1,-7,-3,-14,1,-7,-3,-11,2,-5,6,-12,-5,-8,-13,-12,-12,-12
792,-15,-5,-13,-1,-11,-14,1,-7,-14,-8,8,-7,-17,-12,-5,-10,-13,-10,-15,-1,-11,-8,-12,-2,-6,-7,-10,-2,-9,6,-12,-4,-12,-10,-13,-12,-11
793,-14,-11,-10,-2,-9,-17,-4,-15,-14,-11,2,-8,-18,-12,1,-7,-17,-10,-12,-2,-15,-13,-10,-8,-7,-11,-10,-1,-13,3,-9,-4,-17,-9,-11,-12,-12
794,-10,-13,-9,-1,-8,-17,-9,-17,-16,-16,-2,-7,-17,-10,9,-6,-17,-8,-7,-3,-19,-17,-7,-10,-7,-17,-9,-3,-14,2,-5,-3,-20,-10,-8,-9,-7
795,-8,-16,-11,-3,-3,-21,-12,-18,-20,-17,-5,-6,-17,-9,10,-5,-19,-5,-5,-5,-20,-21,-7,-14,-4,-18,-7,-5,-16,0,-2,0,-23,-7,-5,-8,-5
796,-5,-18,-9,-8,-4,-18,-17,-20,-21,-20,-11,-3,-16,-7,17,-2,-17,-2,-1,-7,-23,-21,-4,-20,-5,-22,-5,-8,-18,-1,-3,0,-24,-3,-6,-5,1
797,-5,-21,-6,-10,-1,-17,-20,-20,-21,-19,-14,-4,-13,-4,22,0,-16,1,3,-8,-21,-23,0,-20,-4,-24,-2,-11,-18,-4,-2,0,-22,-2,-1,-3,1
798,-1,-19,-2,-10,2,-15,-23,-20,-16,-19,-16,0,-10,-4,25,3,-12,4,6,-7,-21,-23,2,-21,-2,-22,1,-10,-20,-6,1,0,-21,0,1,2,2
799,1,-19,1,-8,3,-14,-22,-16,-14,-18,-20,0,-4,0,24,6,-8,6,11,-9,-16,-22,5,-18,1,-20,1,-14,-16,-8,6,-2,-20,3,2,2,4
800,2,-17,3,-8,5,-9,-22,-13,-11,-17,-17,2,-1,0,23,7,-6,6,10,-7,-17,-19,8,-20,3,-16,3,-14,-11,-7,6,1,-15,5,2,4,6
801,5,-13,3,-6,4,-4,-20,-8,-6,-13,-21,3,4,3,22,6,-2,7,11,-9,-14,-15,7,-16,3,-13,6,-12,-9,-10,5,3,-11,6,5,5,3
802,7,-8,4,-5,6,0,-18,-4,-2,-9,-19,4,9,6,18,6,6,8,11,-8,-9,-10,9,-11,4,-7,5,-11,-8,-10,7,3,-7,7,4,9,4
803,5,-3,6,-4,3,5,-12,-1,1,-5,-15,4,11,5,15,8,8,5,12,-8,-5,-5,10,-9,4,-5,5,-12,-2,-11,5,1,-2,9,7,9,4
804,7,1,5,-4,1,5,-7,5,8,2,-14,4,14,5,8,5,10,4,10,-2,0,-2,5,-5,5,-1,4,-11,2,-12,6,2,3,6,6,9,5
805,6,7,4,0,3,11,0,8,10,8,-11,4,16,4,2,2,14,3,9,0,6,4,4,-1,4,2,3,-7,8,-13,4,4,7,7,3,5,3
806,5,8,3,2,1,14,4,13,12,9,-5,1,18,3,-5,2,15,2,5,2,10,7,4,5,5,10,0,-5,12,-11,1,2,10,6,0,6,0
807,2,12,2,8,-2,15,9,16,14,14,1,0,19,2,-10,2,15,2,4,3,12,13,-1,9,6,14,3,-3,16,-11,-1,3,13,7,1,4,0
808,3,15,3,9,-3,18,13,17,16,15,5,-1,17,1,-14,1,16,-2,4,5,14,15,-1,14,5,14,0,1,17,-11,-1,2,17,2,-2,3,-4
809,0,18,2,10,-4,19,15,21,16,19,7,-2,15,-2,-14,-1,14,-2,1,9,15,18,-2,16,4,18,-2,3,21,-8,-1,1,20,4,0,2,-2
810,0,18,-1,12,-4,19,16,20,17,20,13,-2,14,-2,-19,-2,15,-4,0,10,17,20,-2,19,4,19,-3,6,22,-5,-2,2,18,4,-3,1,-5
811,0,18,-3,15,-3,15,16,18,15,20,15,-3,10,-3,-21,-3,14,-5,-1,13,16,21,-4,18,6,19,-3,8,24,-1,-3,5,19,1,-4,-3,-5
812,-3,16,-4,15,-3,13,18,15,13,19,18,-2,9,-5,-20,-4,9,-2,-3,16,16,18,-6,19,5,17,-5,11,19,-1,-4,4,19,-1,-4,-2,-6
813,-5,14,-3,12,-6,10,17,11,10,18,16,1,6,-3,-21,-4,6,-4,-4,19,17,16,-5,18,6,15,-5,14,15,1,-2,1,16,-2,-4,-1,-6
814,-5,13,-3,14,-3,6,13,8,7,15,18,0,2,-5,-20,-1,4,-3,-3,16,13,12,-4,14,2,13,-6,14,14,5,-3,6,13,-6,-4,-3,-5
815,-3,11,-3,12,-2,5,12,6,3,12,18,0,-1,-4,-15,-3,2,-1,-4,14,6,10,-5,13,5,8,-4,16,9,7,-1,5,8,-5,-3,-5,-4
816,-6,8,-3,7,-3,1,12,2,-1,7,17,2,-3,-2,-11,-1,-2,0,-6,12,4,6,-8,10,6,6,-3,18,9,8,-2,5,5,-5,-1,-4,-4
817,-5,4,-3,5,-3,-3,7,-1,-2,3,18,3,-7,-1,-6,-2,-2,-1,-7,10,-1,4,-5,7,4,4,-2,17,4,12,-2,4,3,-6,-3,-3,-1
818,-3,0,-4,2,-1,-3,6,-3,-4,0,14,1,-8,-3,-3,0,-6,0,-4,7,-5,1,-4,7,3,0,-1,15,-1,15,1,4,-1,-5,-3,-2,0
819,-3,-6,-4,-4,0,-7,2,-5,-8,-3,10,0,-11,-1,1,2,-9,-1,-3,2,-7,-2,-2,0,3,-4,2,14,-3,17,0,2,-3,-6,0,-3,-2
820,-3,-4,-2,-7,2,-8,-2,-8,-8,-7,7,0,-11,0,7,2,-13,1,-2,-2,-8,-3,-2,-1,2,-4,1,11,-5,18,2,-2,-8,-4,-2,-4,1
821,0,-5,0,-14,2,-10,-4,-7,-9,-7,3,1,-8,-2,11,4,-12,2,-1,-8,-9,-8,0,-5,1,-7,1,8,-5,19,2,-2,-7,-4,1,0,2
822,-2,-7,2,-19,1,-10,-6,-9,-9,-10,0,3,-7,-2,16,4,-12,0,0,-12,-11,-11,0,-8,-5,-7,4,4,-7,14,1,-3,-8,-3,2,2,3
823,-1,-9,3,-22,3,-9,-9,-12,-10,-11,-2,2,-4,1,20,5,-11,1,-2,-18,-8,-7,0,-7,-6,-8,3,-1,-8,13,2,-7,-7,-1,3,4,2
824,-1,-8,3,-25,2,-9,-7,-11,-6,-12,-6,1,-6,0,20,2,-9,2,-1,-21,-7,-7,2,-8,-7,-7,4,-5,-11,12,1,-9,-9,-1,3,5,2
825,-2,-8,2,-26,2,-8,-8,-9,-5,-12,-9,3,-5,0,20,3,-6,1,3,-24,-10,-9,2,-10,-11,-6,5,-11,-8,5,0,-11,-9,1,1,8,3
826,1,-8,2,-25,2,-4,-10,-8,-5,-9,-10,2,-1,3,20,0,-6,0,0,-26,-8,-7,1,-9,-10,-6,5,-14,-8,2,1,-12,-7,1,2,7,2
827,2,-7,5,-26,3,-3,-9,-5,-3,-10,-12,2,2,1,18,3,-4,2,-1,-25,-7,-5,2,-7,-10,-5,2,-19,-7,-2,2,-12,-7,5,2,6,0
828,0,-5,4,-22,2,1,-5,-5,0,-6,-11,2,2,2,18,3,0,1,3,-24,-5,-3,2,-6,-13,-5,4,-21,-5,-8,1,-10,-5,1,2,5,3
829,2,-3,0,-19,2,4,-8,-1,3,-5,-11,3,3,2,16,2,1,0,0,-20,-3,-3,1,-6,-12,-1,3,-22,-3,-12,-1,-9,1,2,4,2,3
830,3,-1,1,-16,2,5,-3,2,2,-3,-10,1,6,2,13,0,3,0,3,-20,-1,-2,4,-4,-12,1,3,-20,0,-15,-2,-11,-1,0,2,2,1
831,2,1,2,-11,3,6,-3,2,4,2,-9,1,9,3,11,1,4,1,4,-15,2,1,5,-2,-9,3,4,-21,0,-17,1,-6,2,3,1,2,2
832,1,3,4,-6,1,5,-1,4,7,3,-6,2,9,3,5,2,6,2,3,-8,5,1,5,0,-8,5,4,-18,3,-18,-1,-2,2,4,2,3,3
833,3,4,5,1,2,8,-1,5,8,3,-2,1,11,4,1,2,6,0,6,-5,4,1,3,3,-7,5,3,-16,3,-22,0,-3,2,4,3,1,2
834,3,4,3,10,4,11,0,7,8,7,2,1,9,4,-3,2,7,4,5,2,4,5,6,2,-3,7,5,-10,5,-21,2,2,5,3,3,3,4
835,4,5,1,13,3,8,2,7,8,8,2,4,8,2,-6,2,10,3,6,8,8,6,7,5,0,7,5,-6,5,-18,2,4,7,3,6,1,2
836,4,8,3,19,3,9,6,8,10,12,5,6,8,3,-8,5,9,4,5,12,8,7,8,7,1,9,5,1,8,-16,1,8,11,4,6,3,5
837,4,7,3,22,3,10,7,9,8,11,3,7,6,4,-12,3,7,4,6,15,9,9,6,8,7,5,3,6,9,-11,2,12,11,6,5,3,3
838,2,7,2,25,4,11,8,7,7,12,10,5,7,6,-14,2,5,3,7,21,11,8,6,8,11,4,4,12,6,-6,5,14,12,6,6,3,2
839,5,7,3,26,3,12,9,8,5,9,10,4,5,6,-18,4,5,2,5,23,11,10,5,10,12,3,4,17,9,0,6,17,11,6,7,4,3
840,7,10,5,23,2,7,9,6,6,9,6,4,2,3,-17,4,4,3,5,29,7,8,5,10,14,3,4,22,7,5,5,17,10,7,6,4,4
841,7,8,5,23,1,6,8,6,3,9,7,3,1,5,-16,4,5,3,6,29,9,8,7,9,18,0,1,25,8,12,2,15,9,8,6,5,1
842,5,6,3,21,3,2,6,5,2,5,9,2,-3,6,-17,2,6,4,3,27,8,6,5,9,21,3,0,27,7,18,2,17,8,5,5,4,0
843,5,4,4,18,2,0,6,4,0,3,9,-2,-4,3,-14,-1,4,1,3,26,6,4,4,7,20,0,-2,29,5,24,2,15,4,1,-2,1,-1
844,4,3,2,15,0,0,3,4,-1,1,7,-1,-5,2,-13,-1,-1,-1,-2,23,5,4,2,3,18,0,-3,27,5,26,-2,17,2,0,-2,1,-1
845,2,2,2,8,-3,-2,4,1,-4,1,5,-3,-6,1,-11,-3,-4,-2,-4,17,1,4,-1,1,15,-1,-4,25,0,28,-3,11,0,0,-2,1,-3
846,1,2,2,2,-6,-7,4,-3,-3,-2,4,-5,-8,-2,-8,-3,-4,-3,-6,9,-1,1,-2,-1,12,-3,-6,21,-1,32,-3,6,-4,-2,-5,-5,-4
847,-1,-1,-1,-4,-5,-7,-1,-4,-6,-4,3,-9,-7,-4,-5,-5,-4,-5,-7,3,-5,-3,-4,-1,10,-6,-7,18,-2,29,-4,2,-6,-3,-5,-6,-6
848,-3,-4,-4,-6,-7,-11,-4,-5,-8,-5,0,-9,-9,-7,-2,-9,-9,-6,-10,-3,-6,-3,-5,-4,4,-5,-9,14,-7,28,-5,-1,-8,-3,-9,-6,-9
849,-8,-4,-6,-10,-8,-13,-5,-8,-6,-6,-2,-10,-9,-10,-1,-9,-10,-7,-13,-8,-6,-5,-8,-3,-2,-4,-8,8,-5,26,-9,-7,-10,-6,-8,-9,-11
850,-9,-6,-6,-14,-10,-12,-7,-12,-7,-8,-3,-12,-11,-10,3,-10,-12,-8,-12,-12,-8,-7,-10,-6,-5,-6,-8,1,-8,21,-9,-11,-10,-8,-8,-10,-9
851,-8,-8,-9,-13,-8,-12,-7,-11,-7,-10,-4,-10,-11,-14,4,-12,-10,-8,-12,-16,-8,-9,-11,-7,-10,-8,-8,-7,-10,14,-8,-16,-12,-10,-10,-13,-12
852,-11,-8,-10,-15,-8,-13,-6,-14,-9,-12,-5,-9,-9,-12,6,-11,-11,-9,-12,-21,-11,-9,-13,-6,-15,-7,-9,-10,-10,5,-9,-20,-14,-10,-9,-11,-11
853,-11,-10,-9,-16,-8,-11,-5,-11,-12,-12,-9,-7,-8,-11,5,-9,-12,-8,-10,-18,-11,-11,-12,-10,-19,-6,-8,-16,-11,1,-9,-23,-15,-12,-10,-11,-10
854,-10,-9,-9,-13,-5,-12,-8,-12,-10,-14,-9,-7,-6,-11,6,-7,-12,-6,-8,-19,-12,-13,-11,-9,-20,-8,-5,-23,-13,-6,-9,-23,-12,-12,-9,-12,-7
855,-10,-12,-8,-11,-2,-11,-9,-14,-9,-12,-10,-3,-6,-10,5,-8,-10,-5,-8,-16,-13,-13,-7,-10,-23,-9,-5,-26,-13,-14,-5,-25,-10,-8,-5,-9,-5
856,-9,-9,-9,-7,0,-11,-9,-11,-10,-13,-10,0,-5,-9,8,-1,-7,0,-3,-12,-14,-13,-7,-9,-25,-6,-3,-29,-11,-19,-2,-25,-10,-6,-5,-8,-2
857,-7,-7,-6,-6,4,-7,-8,-10,-7,-13,-10,5,-4,-6,5,3,-4,1,1,-9,-11,-12,-3,-8,-26,-6,0,-29,-11,-23,0,-25,-8,-4,-4,-6,0
858,-3,-9,-4,0,6,-6,-6,-10,-3,-10,-11,6,-2,-3,3,4,0,4,1,-6,-8,-9,2,-9,-23,-7,0,-25,-6,-27,4,-21,-5,-4,-4,-4,2
859,0,-4,0,6,10,-3,-6,-5,-3,-8,-10,8,1,2,3,4,3,7,5,-3,-7,-7,5,-8,-19,-4,5,-23,-4,-28,6,-17,-3,1,2,1,6
860,3,-3,2,9,11,-2,-4,-4,0,-6,-5,12,4,6,4,10,6,10,10,3,-2,-5,10,-6,-15,0,6,-19,2,-28,9,-11,-2,5,4,4,10
861,6,-1,4,14,11,-1,-3,-1,5,-3,-3,15,7,7,3,13,8,12,15,6,0,-3,12,-3,-12,2,8,-15,1,-26,11,-3,2,8,7,6,11
862,7,0,6,13,12,3,0,3,7,-1,-5,18,12,12,3,15,9,13,18,11,3,1,16,-1,-5,4,12,-9,2,-24,13,4,5,11,10,13,14
863,9,4,10,16,14,6,2,6,9,4,-2,19,14,15,2,15,14,15,21,15,6,4,18,0,0,8,14,-4,5,-23,16,6,9,14,13,14,14
864,14,7,11,18,17,11,3,10,11,7,0,18,14,16,3,19,18,17,22,16,11,6,17,3,7,9,17,5,7,-15,18,13,11,16,14,15,15
865,18,8,14,16,15,12,6,12,13,10,1,17,15,16,-1,18,17,16,25,13,10,10,18,8,12,12,17,10,8,-10,13,20,14,20,13,17,15
866,17,11,16,11,14,13,9,16,13,12,5,17,14,17,-2,15,16,15,21,14,14,11,18,8,17,15,19,15,9,-2,13,22,17,19,14,19,15
867,13,13,18,9,12,16,11,20,16,13,7,15,14,16,-5,14,18,12,16,15,19,14,19,12,21,17,16,18,12,6,12,24,18,17,16,18,13
868,14,16,16,6,12,15,13,21,17,17,9,11,10,16,-6,10,16,9,13,10,17,16,15,10,22,17,16,23,12,11,11,25,19,15,14,17,10
869,12,13,14,1,7,15,13,19,16,16,11,7,9,14,-7,8,14,6,8,7,17,16,10,13,28,18,13,23,11,15,7,26,19,14,13,16,6
870,10,16,12,-4,3,14,15,17,13,15,14,1,3,12,-8,3,11,1,4,4,18,16,9,15,29,16,7,23,11,19,3,26,18,13,9,10,1
871,6,16,9,-10,0,12,17,14,10,16,16,-3,-1,8,-8,-2,8,-1,-2,-1,13,15,4,16,30,14,3,24,10,20,-1,23,16,7,4,10,0
872,3,11,5,-14,-5,11,14,13,7,15,16,-6,-4,5,-9,-7,4,-7,-7,-5,12,13,1,16,24,12,-1,18,9,20,-3,19,13,3,-1,3,-7
873,0,9,1,-18,-10,8,12,7,4,12,14,-9,-8,0,-7,-8,1,-14,-15,-9,8,10,-6,12,21,9,-4,16,5,19,-10,15,9,0,-7,-1,-13
874,-5,6,-4,-23,-14,5,10,4,-1,8,15,-14,-11,-6,-7,-14,-4,-17,-19,-12,7,7,-9,10,14,6,-9,10,2,19,-15,9,4,-5,-9,-4,-12
875,-11,3,-9,-22,-19,-1,9,0,-5,7,11,-18,-16,-8,-5,-19,-9,-20,-25,-16,6,0,-15,7,7,-1,-13,4,-1,16,-19,5,-1,-10,-13,-10,-17
876,-13,0,-10,-23,-20,-5,4,-7,-12,2,8,-17,-19,-13,-3,-19,-12,-25,-25,-20,0,-2,-20,3,2,-7,-17,-2,-5,14,-23,0,-4,-17,-18,-15,-22
877,-19,-6,-15,-23,-22,-9,1,-10,-16,-4,7,-20,-24,-16,-3,-19,-16,-26,-27,-21,-3,-9,-21,-3,0,-11,-19,-7,-6,8,-25,-4,-11,-19,-20,-18,-24
878,-22,-9,-21,-20,-26,-17,-6,-14,-19,-11,5,-20,-24,-20,-1,-21,-20,-27,-28,-21,-10,-12,-22,-7,-5,-14,-22,-12,-10,4,-26,-8,-15,-22,-22,-20,-22
879,-23,-13,-23,-18,-23,-18,-10,-18,-20,-16,-1,-19,-21,-23,1,-21,-20,-26,-26,-21,-13,-15,-23,-10,-11,-17,-23,-15,-15,0,-24,-11,-19,-25,-23,-25,-22
880,-24,-16,-25,-14,-21,-23,-14,-22,-21,-18,-6,-21,-20,-24,7,-20,-21,-21,-24,-17,-17,-18,-24,-12,-15,-19,-25,-15,-17,-5,-20,-14,-20,-22,-24,-25,-18
