,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
770,-1,-9,-1,-4,-3,0,-12,-3,-1,-3,-1,-4,-6,-5,-5,-7,2,-6,-2,-6,-9
771,-6,-2,1,-4,1,0,-4,3,-1,3,-1,-2,2,-3,2,-5,0,0,-3,-2,-5
772,-3,0,-1,-5,0,-1,2,10,0,8,-2,-1,7,-5,4,-2,1,5,-2,-3,-3
773,-1,0,-1,-3,0,1,6,12,3,10,0,0,7,-5,8,-5,4,5,0,-4,-4
774,0,0,2,0,3,5,6,9,-1,9,0,1,11,-6,9,-2,5,9,1,0,-6
775,-6,1,-1,-3,0,3,11,10,-5,8,0,1,12,-8,9,-2,1,11,0,1,-1
776,-7,2,-7,-8,-7,-5,8,7,-3,5,-2,-4,6,-8,4,-6,-5,9,-6,-5,0
777,-7,-3,-9,-9,-7,-5,5,2,-4,0,-6,-6,-2,-14,1,-10,-1,1,-9,-10,-5
778,-3,-8,-7,-7,-1,0,5,-3,-2,0,-6,-8,-2,-14,-2,-9,-3,-3,-5,-6,-8
779,-1,-5,-3,-1,-2,1,0,-6,-3,-3,-2,-5,-4,-9,-6,-5,-3,-4,-1,-5,-5
780,-2,0,-4,-2,-6,0,-1,-12,-4,-7,-2,-2,-5,-6,-8,-4,-4,-7,-3,-5,-3
781,-6,0,-6,-5,-6,0,-6,-13,-7,-10,-6,-3,-6,-6,-12,-6,-6,-7,-5,-5,-4
782,-5,-3,-6,-3,-6,-2,-4,-8,-7,-5,-5,-4,-1,-8,-6,-6,-4,-4,-6,-5,-5
783,-4,-5,-5,-2,-8,0,1,-2,-5,-1,-6,-5,3,-5,-2,-8,-5,-1,-3,-4,-2
784,-1,-3,-2,-2,-2,0,2,-1,-2,-1,-4,-1,2,-3,-3,-8,-2,-2,-1,-3,-4
785,-3,-1,-2,-1,0,1,3,-4,0,-3,0,0,3,0,-2,-4,-2,-3,0,-2,0
786,2,2,1,6,2,1,1,0,8,-2,1,0,2,4,-1,0,2,2,6,1,2
787,11,0,7,11,8,6,4,3,13,1,5,5,0,10,-1,6,9,2,11,3,3
788,14,6,12,12,13,11,4,-4,13,-4,13,10,-3,16,0,9,14,-3,13,12,6
789,13,11,14,12,16,10,0,-8,10,-8,15,16,-7,17,-8,13,9,-5,13,14,14
790,13,10,14,11,9,7,-5,-6,10,-8,12,16,-9,14,-8,11,10,-7,10,12,17
791,13,8,11,11,8,7,-6,-4,11,-6,9,13,-8,13,0,11,11,-9,13,9,12
792,10,7,11,9,11,7,-2,-3,7,-6,11,12,-5,13,1,12,7,-3,9,9,10
793,4,8,10,4,7,4,-1,-5,2,-6,7,10,-3,11,-3,8,4,-3,1,9,12
794,1,5,5,0,0,-2,-4,-3,-4,-7,-1,7,-6,5,-5,5,-1,-4,-2,4,6
795,0,0,-2,-3,-2,-5,-4,-6,-3,-4,0,1,-5,0,-2,-2,-4,-8,-4,-1,0
796,0,-2,-1,-3,1,-5,-5,-4,-3,-5,0,-4,-3,-2,-2,-3,-3,-6,-4,-1,-5
797,2,-2,1,-1,0,-2,-2,-1,-1,-2,-1,-3,-1,-3,-2,0,-1,-3,-2,-1,-5
798,3,-3,-1,0,4,-4,-3,-2,4,1,1,-1,0,4,1,2,2,-4,1,1,-3
799,8,2,3,3,6,1,-1,3,7,2,6,1,3,3,2,5,6,0,3,5,0
800,6,6,3,6,6,5,7,9,9,9,7,5,10,5,8,7,8,7,7,7,3
801,4,8,6,8,4,8,11,14,5,16,7,7,17,7,11,8,5,13,7,8,5
802,0,6,4,3,1,5,13,12,1,16,5,5,13,6,13,9,1,12,3,5,4
803,-6,5,0,-1,-1,1,14,8,-5,13,1,1,8,-1,7,2,-2,12,-5,6,3
804,-10,1,-6,-4,-7,-4,11,13,-10,13,-5,-3,9,-6,9,-4,-8,12,-8,-2,0
805,-10,-4,-10,-8,-10,-8,11,11,-9,12,-8,-7,9,-7,8,-9,-9,10,-12,-7,-3
806,-9,-9,-12,-9,-10,-8,10,6,-9,2,-10,-10,4,-13,0,-10,-11,7,-11,-9,-11
807,-9,-12,-10,-6,-8,-7,6,1,-7,-1,-6,-10,-2,-14,-7,-13,-6,3,-9,-7,-15
808,-6,-7,-8,-3,-4,-4,-1,-1,-4,-3,-6,-8,-1,-9,-5,-10,-6,0,-3,-8,-11
809,-2,-5,-4,-2,-2,0,0,0,1,-3,-2,-3,-3,-6,0,-6,0,-1,0,-4,-4
810,0,-3,-1,-1,1,3,1,0,1,-2,5,0,-2,-1,-1,-3,3,-2,0,1,-4
811,0,5,0,2,3,2,3,4,0,-1,2,1,1,0,2,1,0,3,2,4,-1
812,-1,2,3,2,1,3,6,5,3,6,2,1,5,0,9,0,2,8,4,0,2
813,2,2,1,3,2,4,8,4,3,6,1,3,7,2,8,0,4,9,5,2,-2
814,6,4,2,5,4,5,12,3,1,2,4,2,5,0,6,3,3,9,4,3,0
815,2,2,3,4,2,4,8,-1,-1,0,2,0,2,2,3,1,3,4,2,3,4
816,5,3,0,3,-2,1,1,-6,0,-4,1,4,-5,2,1,2,3,1,2,0,3
817,6,1,-2,4,1,3,-3,-13,0,-8,4,2,-9,0,-5,1,4,-7,3,2,0
818,5,4,3,7,6,4,-6,-13,3,-10,1,2,-8,1,-8,3,3,-11,4,3,0
819,5,5,4,6,4,5,-11,-15,3,-10,-1,3,-9,6,-9,7,5,-13,4,5,3
820,7,2,2,3,3,5,-7,-14,2,-7,2,6,-9,6,-7,6,6,-11,4,4,5
821,7,5,4,7,7,7,-6,-10,3,-5,3,4,-2,7,-5,6,4,-9,3,4,5
822,6,7,5,8,6,8,-2,-4,3,0,5,6,4,9,0,5,4,-6,7,6,6
823,6,4,6,5,5,4,-2,-2,6,0,6,7,4,12,5,6,2,0,8,7,9
824,5,6,7,7,5,4,2,1,3,0,7,8,1,6,2,6,2,-1,3,5,6
825,3,6,6,6,8,4,2,2,2,1,6,6,1,10,2,7,2,1,1,6,7
826,6,3,6,5,5,3,-1,5,6,2,3,6,1,7,3,8,2,2,4,6,8
827,4,2,6,2,4,2,2,5,6,4,5,11,2,5,7,4,2,1,3,6,9
828,0,2,5,0,5,0,4,5,4,3,5,4,0,6,5,4,-1,1,3,7,2
829,-2,2,2,-1,2,-3,2,5,1,1,3,5,-1,3,2,2,-2,-1,-2,4,1
830,-4,-2,1,-7,-1,-5,0,6,-3,5,-2,1,-2,0,2,-1,-5,-1,-5,-2,-1
831,-7,-2,-1,-9,-5,-9,3,9,-8,4,-5,-1,2,-6,5,-5,-11,1,-9,-7,-3
832,-11,-8,-8,-12,-9,-11,6,8,-11,6,-7,-9,3,-10,5,-10,-13,2,-12,-11,-9
833,-13,-10,-8,-12,-11,-14,5,11,-7,5,-11,-12,5,-10,4,-9,-15,5,-13,-11,-13
834,-8,-12,-8,-11,-9,-11,4,9,-8,4,-9,-10,3,-13,5,-8,-9,5,-9,-11,-13
835,0,-13,-6,-3,-2,-4,6,8,1,6,-4,-10,6,-10,5,-8,-2,6,-2,-10,-13
836,7,-4,2,6,6,3,6,7,8,7,5,-6,4,1,4,0,7,5,5,1,-8
837,14,3,12,13,13,10,5,8,13,8,15,6,5,7,3,8,16,5,12,9,3
838,17,14,13,14,15,15,5,7,12,4,16,13,6,12,1,15,17,5,14,12,9
839,11,16,11,14,13,16,5,5,9,6,17,13,4,11,1,13,14,7,12,13,12
840,7,16,10,10,9,13,5,5,6,6,13,14,5,11,-1,13,10,6,11,10,15
841,0,12,6,5,3,7,3,3,-3,5,6,12,1,8,1,7,5,2,3,6,13
842,-9,7,-3,-4,-5,1,-1,-1,-14,1,-3,4,-1,-1,-2,0,-7,-1,-7,-2,7
843,-19,0,-14,-12,-12,-9,1,-3,-21,-4,-13,-8,-4,-13,-8,-10,-15,0,-17,-10,-1
844,-24,-14,-19,-18,-19,-15,-3,-7,-22,-8,-20,-16,-6,-18,-8,-20,-20,-5,-23,-20,-10
845,-26,-21,-26,-22,-21,-18,-8,-12,-23,-10,-25,-23,-8,-22,-10,-23,-22,-10,-22,-23,-20
846,-23,-23,-26,-19,-22,-20,-9,-13,-19,-14,-21,-24,-11,-23,-13,-25,-21,-12,-22,-25,-22
847,-17,-22,-20,-14,-16,-16,-8,-9,-12,-9,-17,-22,-8,-20,-9,-23,-15,-9,-15,-21,-20
848,-3,-17,-13,-5,-7,-8,-6,-3,2,-4,-13,-17,0,-14,0,-11,-4,-5,-2,-14,-17
849,8,-9,-1,5,5,6,2,5,11,6,1,-7,9,-3,8,-2,9,3,9,-4,-11
850,19,2,12,16,17,14,14,11,21,11,13,2,15,9,14,10,16,16,20,10,0
851,25,16,23,24,18,19,16,16,24,12,20,17,18,20,15,23,25,17,23,18,12
852,26,20,24,24,21,21,17,13,25,14,25,24,16,26,16,28,26,13,26,24,21
853,23,23,23,22,17,18,14,9,18,7,24,25,8,27,10,26,20,13,21,24,24
854,10,22,18,12,10,8,11,3,6,1,17,18,3,21,3,22,8,5,9,18,22
855,-3,14,4,-3,-2,-3,2,-7,-6,-5,1,9,-4,10,-7,13,-2,-1,-4,6,16
856,-12,1,-8,-15,-15,-16,-7,-18,-17,-16,-9,1,-15,-2,-16,-4,-12,-12,-14,-7,3
857,-21,-10,-18,-24,-20,-26,-16,-22,-23,-24,-19,-11,-19,-14,-21,-16,-21,-19,-24,-17,-9
858,-25,-19,-23,-23,-26,-30,-24,-24,-25,-25,-26,-19,-22,-18,-25,-22,-22,-20,-27,-21,-17
859,-23,-25,-26,-25,-25,-25,-27,-23,-21,-21,-25,-22,-22,-21,-19,-26,-21,-23,-26,-27,-23
860,-18,-26,-21,-20,-18,-21,-22,-17,-15,-17,-24,-22,-15,-22,-16,-25,-14,-17,-21,-22,-23
861,-7,-19,-12,-8,-8,-15,-16,-7,-5,-8,-13,-16,-5,-16,-7,-19,-5,-11,-9,-13,-21
862,3,-10,0,2,4,0,-5,6,9,10,-1,-6,7,-1,7,-8,3,0,4,-1,-14
863,16,3,10,13,15,12,6,18,18,18,12,4,16,7,16,3,16,13,12,10,-2
864,22,10,19,20,22,21,19,20,22,23,21,14,21,13,21,14,20,20,18,19,10
865,21,18,24,25,22,22,20,25,21,25,21,19,23,18,21,21,18,25,22,23,19
866,15,21,22,19,20,21,21,20,17,22,20,22,16,15,20,20,13,20,19,23,22
867,4,21,13,10,13,14,17,11,6,11,17,17,9,9,9,15,5,11,9,19,21
868,-6,13,6,2,3,5,7,-1,-4,-5,6,10,-2,1,-7,8,-5,0,-2,10,13
869,-13,2,-5,-9,-5,-5,-10,-15,-10,-13,-4,-3,-14,-11,-14,-2,-12,-11,-9,0,5
870,-16,-5,-13,-19,-11,-12,-20,-22,-16,-20,-12,-8,-23,-14,-21,-11,-16,-18,-14,-8,-7
871,-23,-13,-18,-20,-18,-18,-20,-24,-21,-25,-17,-15,-26,-24,-25,-16,-21,-23,-23,-15,-14
872,-27,-17,-20,-23,-20,-19,-23,-23,-19,-25,-21,-21,-25,-27,-22,-20,-24,-23,-21,-18,-19
873,-22,-21,-20,-19,-21,-19,-23,-18,-16,-18,-22,-24,-20,-26,-15,-21,-17,-17,-19,-22,-25
874,-14,-22,-19,-15,-15,-13,-14,-10,-9,-8,-15,-21,-7,-23,-6,-21,-9,-10,-12,-20,-22
875,-9,-16,-11,-9,-8,-7,-1,3,-4,1,-11,-15,8,-17,6,-15,-5,3,-5,-12,-17
876,0,-9,-4,0,-5,0,10,12,4,14,-5,-11,17,-10,16,-6,4,15,0,-8,-10
877,10,-5,1,8,6,9,18,18,15,21,4,-1,21,2,21,0,14,21,13,1,-3
878,21,6,9,17,16,19,25,19,16,22,13,10,22,11,23,8,20,21,19,10,5
879,21,16,21,21,19,22,25,14,17,17,19,16,19,18,20,14,22,20,22,16,15
880,19,22,23,22,18,21,17,10,15,9,19,22,9,24,11,18,21,13,19,21,22
881,15,22,17,17,13,17,8,-3,10,0,16,24,-2,21,1,17,16,1,14,18,21
882,4,18,11,8,6,9,1,-12,-1,-9,8,14,-9,17,-8,9,4,-10,5,16,18
883,-7,11,2,-2,-5,-4,-10,-14,-11,-14,-2,9,-14,9,-14,3,-6,-14,-6,7,11
884,-14,1,-12,-12,-15,-13,-16,-21,-18,-22,-15,-4,-19,-3,-19,-9,-15,-21,-13,-8,3
885,-17,-9,-18,-18,-20,-19,-20,-22,-25,-24,-20,-13,-21,-13,-21,-17,-22,-25,-18,-16,-11
886,-15,-16,-19,-19,-19,-22,-21,-20,-19,-20,-21,-18,-19,-18,-17,-20,-20,-23,-18,-18,-18
887,-11,-20,-14,-14,-13,-19,-17,-12,-14,-15,-17,-17,-13,-10,-13,-15,-14,-17,-12,-19,-18
888,-4,-15,-8,-8,-9,-13,-11,-6,-8,-9,-12,-14,-6,-7,-5,-12,-10,-12,-7,-12,-17
889,2,-11,-2,-4,-1,-6,-4,1,0,-4,-5,-10,2,-3,2,-8,-3,-4,0,-10,-11
890,7,-5,4,6,5,1,4,13,7,7,0,-4,11,3,10,1,3,8,5,0,-6
891,16,4,12,11,12,9,11,20,13,17,9,6,17,11,20,8,10,15,12,7,1
892,17,10,16,11,16,13,18,23,12,21,13,12,22,13,22,15,9,21,15,13,7
893,11,12,14,9,12,10,20,22,7,21,12,13,20,11,22,15,8,24,11,14,11
894,4,10,10,6,8,7,17,17,4,16,9,11,15,9,16,13,4,16,6,9,11
895,6,7,4,-1,3,5,13,8,1,7,4,8,6,3,6,8,1,9,2,4,5
896,1,2,0,-4,-2,2,4,-4,-2,-2,3,2,-4,2,-5,4,-2,-1,-3,-1,2
897,-5,3,-1,-4,-4,-3,-11,-14,-5,-13,-2,-3,-13,-5,-19,0,-6,-9,-7,-2,-2
898,-3,-3,-4,-3,-8,-8,-19,-16,-5,-21,-6,-5,-21,-8,-20,-3,-6,-20,-6,-4,-3
899,-2,-6,-7,-4,-5,-3,-23,-13,0,-18,-3,-8,-18,-6,-19,-6,-3,-21,-6,-6,-6
900,3,-2,0,0,2,-1,-18,-11,6,-14,2,-6,-12,-6,-15,-3,1,-15,0,-2,-8
901,7,2,6,6,5,6,-12,-6,7,-9,8,0,-7,2,-11,1,9,-8,5,4,-1
902,7,6,8,8,7,10,-6,0,11,-1,9,5,-2,6,-4,7,8,-5,9,10,3
903,7,9,4,6,6,10,-1,5,6,2,11,6,5,5,5,7,7,4,6,6,6
904,3,7,2,7,3,5,7,8,3,10,6,4,13,4,9,3,3,10,4,6,9
905,3,6,1,5,2,3,12,12,3,13,1,5,11,4,13,0,-1,15,3,1,6
906,-1,3,-3,1,-1,2,15,6,-2,8,1,3,9,3,9,-3,-1,13,0,0,2
907,-5,0,-6,-3,-4,-3,13,4,-4,5,-1,-1,4,-2,4,-3,-6,10,-1,-2,-1
908,-2,-1,-5,-4,-6,-4,9,2,-4,1,-2,-6,3,-5,3,-7,-5,7,-4,-8,-3
909,-1,-4,-8,-3,-5,-1,5,-3,2,-1,-2,-7,-1,-3,-1,-5,-3,2,-1,-9,-4
910,3,-3,-3,-1,-1,1,1,-8,0,-4,1,-4,-3,-3,-4,-2,-2,1,2,-7,-4
911,1,0,0,1,2,3,0,-9,0,-7,3,-1,-2,-1,-6,-1,3,-2,1,-3,-1
912,3,0,4,5,5,4,-3,-5,4,-5,3,0,-2,5,-2,3,5,0,7,-1,3
913,6,4,3,6,4,7,1,0,6,1,7,5,4,5,4,4,8,2,9,2,4
914,7,7,6,6,5,8,6,6,4,7,8,7,9,8,6,6,9,8,8,6,6
915,7,8,7,9,4,4,8,9,0,7,4,7,9,6,8,8,8,11,5,5,9
916,-1,7,0,2,-1,2,6,5,-3,8,-1,7,10,6,8,7,4,6,2,2,6
917,-1,2,-4,-3,-5,-2,5,2,-8,5,-4,2,6,2,6,2,-2,5,-2,-1,2
918,-8,-2,-7,-8,-9,-7,5,0,-9,2,-8,-1,6,-5,3,-6,-6,2,-7,-5,-1
919,-9,-4,-5,-6,-9,-6,0,-3,-6,-1,-11,-6,2,-7,-2,-8,-8,-1,-7,-8,-6
920,-4,-9,-7,-9,-9,-5,-4,-5,-8,-6,-10,-7,-4,-5,-4,-9,-6,-7,-6,-7,-9
921,-5,-8,-8,-8,-8,-4,-3,-6,-8,-5,-5,-5,-3,-5,-3,-8,-7,-10,-9,-3,-6
922,-3,-5,-4,-5,-5,-7,-3,-2,-4,-5,-9,-7,0,-3,0,-8,-6,-4,-6,-2,-6
923,1,-8,-2,-2,-4,-1,-4,1,0,2,-4,-5,2,-2,4,-5,0,-2,-1,-3,-4
924,10,-5,6,4,7,6,-1,3,8,1,5,1,3,4,3,3,8,0,7,4,-4
925,14,4,13,11,14,10,3,7,10,5,11,4,1,8,5,10,11,0,9,12,1
926,11,10,14,13,15,12,5,8,12,8,13,10,6,13,7,13,14,3,12,13,10
927,14,9,14,14,17,12,5,10,16,7,13,13,4,16,7,16,15,7,16,14,10
928,17,9,16,16,18,16,8,7,14,3,17,14,1,18,1,15,16,4,16,16,13
929,15,15,19,15,18,16,5,4,10,0,20,13,-1,19,-2,16,12,2,12,20,15
930,9,17,14,9,11,10,-3,0,5,-1,15,15,-7,16,-6,17,6,-4,9,17,15
931,5,9,7,1,5,6,-7,-4,2,-6,6,11,-10,11,-8,8,3,-6,4,7,10
932,2,3,3,-1,4,1,-6,-5,-3,-8,2,4,-10,1,-13,3,-5,-6,-1,2,3
933,-5,0,1,-4,0,-1,-7,-5,-8,-4,-2,0,-8,-3,-9,0,-6,-6,-6,2,-2
934,-8,-4,-6,-6,-2,-6,-8,-4,-8,-4,-6,-5,-8,-4,-8,-2,-6,-5,-9,-4,-2
935,-11,-7,-10,-8,-6,-7,-5,-5,-9,-6,-9,-9,-8,-9,-10,-8,-7,-4,-12,-9,-7
936,-11,-9,-11,-8,-4,-7,-3,0,-7,1,-10,-12,1,-11,-3,-11,-8,-2,-11,-6,-11
937,-8,-5,-5,-3,-5,-5,2,8,-3,8,-8,-9,8,-9,5,-7,-6,8,-7,-5,-8
938,-2,-6,-6,-3,-2,0,9,12,3,13,-6,-4,12,-6,11,-6,1,13,-3,-4,-8
939,3,-4,-3,2,2,5,11,11,10,13,-1,-6,13,-3,11,-2,8,14,5,0,-5
940,9,3,7,11,7,9,15,15,14,13,7,3,14,3,12,5,12,15,10,6,1
941,13,9,12,16,10,12,15,17,19,17,12,9,18,10,14,14,15,17,16,12,11
942,13,13,13,17,11,15,17,14,16,14,14,16,14,14,14,18,15,15,14,14,13
943,6,17,8,10,12,11,15,6,9,9,13,13,8,12,8,15,9,14,8,16,17
944,1,14,8,3,3,3,8,3,0,3,4,10,6,7,2,9,2,10,1,8,14
945,-8,5,2,-5,-7,-7,4,-1,-11,-1,-3,6,1,1,1,3,-2,5,-9,-2,10
946,-19,-5,-12,-15,-17,-15,1,-5,-21,-5,-12,-6,-1,-10,-2,-10,-16,2,-16,-11,0
947,-24,-12,-19,-23,-24,-26,-2,-8,-23,-9,-22,-13,-7,-20,-7,-18,-22,-1,-23,-18,-11
948,-23,-22,-24,-26,-28,-29,-4,-7,-24,-10,-26,-20,-7,-21,-7,-25,-21,-5,-23,-26,-20
949,-19,-25,-23,-23,-23,-25,-4,-9,-18,-11,-25,-22,-7,-18,-6,-25,-17,-5,-19,-24,-26
950,-12,-23,-17,-14,-15,-19,-5,-7,-13,-8,-18,-18,-4,-16,-6,-20,-13,-6,-13,-19,-22
951,-3,-17,-11,-6,-6,-12,-3,-4,0,-5,-10,-12,0,-7,-1,-13,-6,-2,-4,-11,-16
952,9,-10,1,3,3,0,1,3,8,3,0,-2,4,1,6,-3,7,0,9,-7,-9
953,17,1,11,12,12,12,7,10,15,9,13,6,13,9,12,8,12,4,15,5,0
954,18,12,18,18,17,15,10,16,18,15,17,15,17,18,15,14,15,11,21,18,10
955,22,16,22,18,20,16,16,15,19,15,20,18,18,18,16,20,19,11,19,21,19
956,18,19,21,18,23,21,12,10,21,11,18,22,10,20,13,20,20,7,22,23,19
957,15,20,20,17,20,20,6,2,15,3,18,21,2,20,1,23,14,-1,15,23,21
958,7,20,13,10,11,10,-3,-6,6,-7,12,16,-7,12,-8,16,5,-8,6,17,22
959,0,14,6,1,2,4,-14,-16,-1,-16,2,12,-15,3,-17,9,-3,-19,-2,7,15
