,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
856,-14,17,22,7,-15,-13,-13,3,22,2,1,-14,14,14,7,-12,7,-15,13,11,-14,-16,6,-15,3,-17,0,6,-16,12,-14,13
857,-14,14,19,1,-14,-12,-13,-3,23,-3,-4,-13,6,11,-2,-12,1,-14,6,2,-12,-13,-3,-16,-5,-16,-7,-3,-12,6,-10,8
858,-12,11,16,-6,-15,-10,-12,-10,22,-11,-11,-10,3,9,-6,-10,-7,-14,-2,-3,-14,-10,-8,-17,-13,-14,-13,-8,-11,-1,-9,-1
859,-9,7,10,-12,-11,-9,-8,-14,21,-16,-15,-6,-5,9,-12,-6,-11,-11,-9,-8,-12,-7,-13,-13,-14,-13,-15,-12,-9,-8,-9,-8
860,-5,6,2,-17,-7,-3,-6,-17,17,-19,-14,-5,-12,6,-16,-2,-13,-7,-13,-11,-7,-1,-16,-12,-18,-9,-19,-17,-5,-13,-2,-12
861,0,3,-2,-17,-3,1,0,-18,11,-18,-17,1,-14,6,-19,1,-18,-4,-18,-14,-2,3,-18,-8,-18,-7,-18,-17,0,-16,2,-18
862,5,4,-6,-21,1,2,6,-19,4,-17,-16,6,-16,8,-21,6,-20,2,-19,-14,-1,7,-18,-4,-18,1,-16,-18,5,-16,5,-19
863,8,5,-12,-18,4,6,9,-16,0,-14,-12,9,-16,5,-17,10,-19,5,-15,-15,3,12,-17,-2,-15,3,-14,-17,8,-17,10,-21
864,11,7,-14,-16,7,8,12,-13,-6,-11,-8,12,-16,8,-18,13,-17,11,-18,-13,8,13,-17,4,-10,12,-10,-12,13,-15,15,-21
865,13,6,-17,-14,12,14,15,-10,-14,-8,-5,14,-16,11,-15,16,-15,13,-17,-9,13,14,-12,11,-6,13,-5,-9,14,-13,17,-14
866,14,7,-19,-8,13,16,17,-4,-20,-7,-3,17,-13,12,-10,18,-12,16,-12,-8,14,16,-8,13,-6,18,0,-5,17,-7,16,-12
867,15,9,-19,-7,16,15,19,-2,-25,-1,1,16,-8,12,-8,17,-6,16,-7,-1,17,14,-3,16,-2,17,1,2,16,-6,17,-8
868,16,9,-15,-1,19,13,16,-2,-29,3,6,14,-3,13,-2,15,-2,17,-4,0,17,13,-1,19,3,17,4,4,14,-1,16,-4
869,15,9,-13,2,16,11,15,6,-32,4,6,11,-1,12,3,13,1,17,-1,4,17,10,4,19,5,16,6,7,12,2,14,-2
870,14,9,-12,6,13,6,11,8,-32,8,7,9,5,9,5,6,5,15,2,8,14,5,5,16,6,16,6,10,8,5,9,3
871,6,6,-9,6,8,4,5,8,-33,7,8,1,10,4,6,3,8,11,6,8,10,-2,8,12,8,11,6,9,3,7,4,5
872,2,5,-5,7,4,-2,0,6,-31,6,5,-3,8,3,5,-3,8,6,7,10,5,-6,7,9,7,6,3,6,-4,6,-1,7
873,-3,0,-3,5,-3,-7,-5,3,-28,3,2,-9,7,1,3,-7,5,-1,5,6,1,-12,6,4,5,-2,-1,4,-9,6,-6,6
874,-9,-2,-2,3,-8,-11,-10,0,-22,-1,-3,-14,6,-6,-2,-14,4,-6,4,3,-5,-20,2,1,1,-6,-7,1,-17,3,-13,2
875,-13,-8,1,-1,-14,-17,-14,-5,-16,-6,-10,-22,3,-14,-5,-21,-3,-13,-1,-1,-12,-24,-3,-4,-7,-11,-11,-7,-19,-2,-17,2
876,-21,-15,4,-4,-21,-23,-21,-12,-10,-12,-14,-25,-3,-19,-10,-27,-9,-20,-4,-9,-18,-26,-9,-11,-14,-15,-17,-13,-24,-6,-20,-2
877,-23,-21,4,-12,-26,-25,-25,-18,-3,-17,-21,-29,-7,-23,-15,-27,-15,-22,-11,-13,-22,-28,-16,-17,-20,-20,-21,-18,-27,-11,-22,-7
878,-28,-25,2,-18,-27,-27,-28,-24,2,-24,-27,-30,-13,-29,-18,-28,-19,-25,-16,-18,-24,-30,-21,-22,-26,-23,-28,-24,-29,-16,-27,-14
879,-29,-31,1,-24,-32,-27,-27,-29,7,-30,-32,-32,-20,-34,-24,-27,-26,-25,-22,-25,-29,-30,-27,-26,-31,-29,-34,-32,-31,-20,-28,-21
880,-30,-33,-5,-31,-33,-26,-28,-33,9,-34,-37,-31,-25,-38,-29,-27,-32,-27,-26,-31,-30,-27,-31,-28,-37,-30,-36,-37,-31,-28,-28,-28
881,-29,-36,-9,-35,-30,-23,-28,-36,10,-37,-42,-26,-32,-41,-34,-21,-33,-27,-29,-38,-28,-22,-35,-27,-36,-29,-38,-39,-26,-36,-26,-33
882,-26,-38,-12,-37,-28,-19,-22,-36,13,-39,-42,-20,-34,-40,-38,-19,-37,-27,-34,-36,-27,-19,-37,-28,-36,-27,-38,-41,-22,-38,-21,-36
883,-22,-37,-17,-37,-23,-14,-18,-36,15,-36,-40,-15,-38,-38,-37,-13,-41,-23,-34,-38,-22,-10,-36,-26,-36,-23,-36,-39,-17,-42,-18,-39
884,-15,-34,-23,-36,-18,-10,-12,-33,11,-34,-35,-10,-40,-37,-39,-10,-37,-18,-34,-38,-15,-3,-36,-21,-30,-17,-30,-38,-12,-39,-11,-40
885,-10,-31,-26,-33,-13,-3,-5,-29,9,-27,-30,-2,-35,-34,-34,1,-34,-10,-32,-32,-9,4,-32,-15,-28,-11,-24,-34,-3,-38,-4,-35
886,-4,-27,-27,-29,-4,4,1,-24,6,-19,-21,4,-32,-25,-29,6,-29,-4,-29,-27,-3,8,-27,-10,-21,-4,-18,-28,4,-33,4,-32
887,3,-20,-26,-22,2,10,6,-15,0,-14,-15,12,-28,-19,-21,11,-21,1,-24,-23,4,15,-18,-4,-12,3,-8,-20,10,-29,9,-27
888,13,-13,-22,-10,9,16,14,-6,-2,-3,-3,19,-20,-12,-13,18,-12,8,-14,-11,10,20,-9,2,-1,11,2,-12,18,-19,16,-19
889,16,-6,-20,-2,16,20,20,7,-6,6,9,24,-13,-4,-6,20,-1,13,-8,-1,18,25,-1,11,6,17,13,-3,24,-9,23,-8
890,21,2,-18,7,21,25,25,16,-8,18,18,26,-3,3,6,23,7,20,3,7,21,26,8,16,16,21,20,6,27,0,25,0
891,24,7,-10,17,25,28,26,24,-10,25,27,27,6,9,16,27,14,22,11,14,24,28,19,20,26,22,31,17,32,12,27,9
892,27,11,-3,24,27,31,30,33,-8,35,35,31,15,17,25,28,26,26,23,28,29,27,31,27,34,28,38,29,31,22,30,19
893,28,16,3,33,29,30,27,40,-10,40,43,28,25,21,34,26,34,27,29,35,32,24,37,29,40,28,46,34,31,30,30,28
894,27,19,12,40,27,30,26,46,-7,45,48,28,34,22,38,22,42,28,37,42,31,22,43,28,44,26,49,42,31,39,28,38
895,26,23,19,45,27,24,24,50,-3,46,52,24,41,23,43,24,45,27,44,50,29,18,47,28,46,24,51,49,25,44,24,45
896,24,23,28,48,24,20,20,50,1,49,51,20,43,24,47,21,45,23,47,51,24,13,48,29,46,22,50,53,20,47,19,49
897,20,22,32,49,21,15,16,46,7,45,48,16,46,23,48,17,47,20,48,51,22,8,46,26,45,19,47,50,17,52,17,48
898,17,22,37,46,17,10,14,42,9,42,43,11,47,22,47,11,45,16,48,49,19,4,45,21,43,16,40,46,12,48,11,48
899,15,18,41,41,13,6,10,39,19,37,36,6,47,16,40,6,40,11,43,46,14,2,41,18,37,14,34,44,6,46,8,45
900,9,16,42,34,5,-1,6,30,23,29,30,2,43,12,35,2,34,11,37,40,10,-3,36,13,31,10,26,36,1,41,3,41
901,6,11,42,28,3,-6,1,23,29,24,21,-2,38,8,28,-2,30,6,31,33,6,-4,28,9,21,3,17,29,-1,35,-1,33
902,3,10,37,21,1,-9,-2,15,33,15,13,-6,31,4,20,-3,22,2,23,26,2,-4,21,5,10,1,11,20,-4,29,-4,26
903,0,5,33,12,-2,-10,-2,6,36,8,2,-7,23,0,12,-6,13,-1,15,18,0,-5,13,1,3,-3,2,11,-6,20,-5,19
904,-3,1,27,3,-4,-10,-4,-2,34,-2,-4,-6,14,-1,6,-5,5,-4,5,10,-3,-7,4,-1,-4,-3,-5,4,-8,14,-5,10
905,-3,-1,21,-3,-5,-7,-4,-9,34,-9,-9,-7,6,-1,-3,-4,-6,-6,-2,1,-4,-7,-3,-5,-8,-5,-14,-3,-10,4,-6,2
906,-4,0,14,-7,-8,-7,-3,-12,33,-14,-13,-8,-1,-1,-9,-5,-9,-5,-7,-6,-3,-4,-9,-6,-14,-6,-18,-11,-8,-2,-9,-5
907,-2,1,7,-11,-8,-8,-2,-15,27,-15,-15,-6,-8,-1,-13,-2,-14,-3,-14,-12,-7,-3,-14,-5,-16,-6,-19,-15,-5,-9,-5,-8
908,-2,4,1,-14,-7,-8,-1,-18,22,-17,-19,-3,-14,2,-18,1,-19,-3,-18,-18,-4,0,-17,-5,-17,-3,-19,-15,-6,-13,-1,-12
909,-2,8,-6,-17,-5,-2,1,-18,13,-15,-18,0,-14,4,-19,4,-18,-1,-19,-21,-3,0,-17,-4,-15,-3,-18,-16,-4,-14,0,-15
910,0,12,-11,-17,-2,1,3,-17,9,-14,-17,-1,-19,6,-18,2,-16,1,-18,-22,-4,0,-14,-1,-15,-1,-15,-15,-2,-18,1,-15
911,-1,15,-14,-14,-1,1,4,-14,1,-10,-13,1,-16,11,-13,0,-14,3,-18,-18,-1,1,-13,0,-11,3,-11,-13,1,-16,2,-14
912,2,18,-14,-10,2,3,2,-9,-8,-6,-11,0,-15,14,-11,1,-11,3,-14,-16,3,2,-8,1,-7,4,-7,-11,0,-14,3,-14
913,-1,22,-16,-6,2,4,1,-5,-14,-4,-4,0,-13,19,-7,2,-7,5,-9,-12,0,2,-5,3,1,5,1,-6,0,-13,3,-10
914,2,23,-13,-4,1,4,1,1,-20,2,-1,2,-10,19,-4,0,-4,5,-4,-6,1,-2,-2,5,5,0,8,-1,1,-7,0,-5
915,-1,26,-10,1,2,3,-3,5,-27,6,4,1,-1,23,1,-3,0,3,0,-1,4,-3,2,4,10,3,10,1,-2,-2,-3,-1
916,-3,22,-9,4,-2,0,-3,10,-30,11,7,-2,-1,22,6,-6,6,3,5,5,4,-8,8,3,12,2,12,5,-6,2,-4,4
917,-7,23,-4,7,-4,-3,-5,12,-33,13,10,-4,2,20,11,-9,9,-2,11,9,2,-10,11,-1,12,-2,15,9,-8,5,-8,8
918,-9,23,1,10,-3,-6,-11,12,-33,16,13,-11,7,16,14,-12,10,-5,12,10,-4,-14,16,-1,13,-6,13,11,-11,9,-11,12
919,-11,18,5,11,-8,-11,-12,12,-29,13,11,-14,12,13,17,-15,13,-9,11,13,-6,-17,15,-4,13,-9,11,12,-12,12,-12,13
920,-17,13,5,9,-13,-15,-18,12,-29,11,8,-19,13,9,14,-18,13,-14,14,12,-9,-21,14,-10,9,-12,9,12,-19,10,-14,13
921,-18,4,7,7,-14,-19,-19,7,-24,6,4,-22,11,1,11,-20,9,-20,12,13,-13,-23,10,-15,5,-18,6,8,-18,9,-18,14
922,-22,-1,7,3,-18,-20,-22,1,-19,1,0,-23,9,-5,6,-22,3,-23,10,7,-17,-27,7,-15,1,-21,-1,2,-19,10,-19,11
923,-24,-8,7,-2,-21,-23,-25,-7,-15,-7,-8,-26,3,-11,2,-27,1,-24,5,2,-21,-26,0,-20,-4,-23,-8,-2,-23,3,-24,7
924,-27,-14,3,-8,-23,-23,-26,-11,-8,-11,-15,-25,-1,-18,-7,-24,-7,-24,-2,0,-23,-25,-5,-22,-12,-24,-16,-9,-22,-4,-23,-1
925,-25,-22,-1,-14,-24,-25,-22,-20,-2,-18,-21,-22,-6,-24,-12,-23,-15,-26,-9,-11,-24,-21,-13,-24,-21,-25,-23,-14,-22,-9,-22,-5
926,-23,-27,-5,-20,-23,-21,-21,-26,1,-27,-27,-17,-14,-28,-21,-22,-21,-25,-19,-18,-24,-18,-21,-25,-26,-24,-29,-22,-21,-17,-20,-13
927,-19,-32,-10,-24,-22,-20,-17,-33,6,-33,-34,-16,-18,-31,-29,-16,-26,-25,-25,-24,-24,-12,-28,-26,-32,-20,-32,-27,-18,-23,-16,-21
928,-16,-34,-16,-34,-19,-15,-15,-35,9,-35,-34,-12,-26,-33,-33,-13,-34,-21,-32,-29,-20,-8,-35,-23,-38,-19,-39,-33,-11,-29,-10,-29
929,-13,-35,-24,-37,-18,-8,-10,-39,11,-42,-37,-6,-31,-32,-36,-6,-39,-16,-36,-33,-16,-3,-39,-19,-39,-15,-41,-38,-7,-36,-6,-34
930,-6,-34,-29,-38,-10,-6,-6,-40,10,-42,-39,-2,-35,-32,-41,3,-41,-11,-39,-37,-13,5,-42,-14,-39,-9,-41,-41,1,-37,0,-38
931,1,-34,-33,-39,-8,1,3,-41,11,-40,-40,5,-40,-28,-43,9,-45,-4,-38,-41,-8,11,-44,-6,-38,-2,-40,-40,6,-39,6,-41
932,6,-28,-35,-39,-1,7,7,-39,9,-38,-37,10,-40,-24,-41,12,-42,1,-41,-39,-4,17,-41,-2,-36,4,-37,-38,12,-40,11,-44
933,12,-24,-38,-35,3,10,11,-34,6,-36,-31,17,-38,-20,-40,19,-40,8,-41,-39,2,22,-38,5,-30,12,-31,-37,16,-39,17,-43
934,16,-16,-41,-32,7,16,15,-26,7,-28,-26,18,-37,-14,-38,23,-33,14,-36,-33,6,26,-33,12,-25,17,-25,-32,19,-35,19,-39
935,24,-10,-38,-25,14,20,20,-20,5,-21,-17,23,-31,-10,-27,25,-25,19,-28,-25,13,26,-26,17,-18,22,-19,-25,23,-31,22,-35
936,27,-5,-31,-17,18,26,25,-11,1,-13,-7,23,-26,-4,-18,27,-22,22,-20,-21,18,27,-18,23,-10,25,-10,-18,28,-23,23,-27
937,30,-1,-28,-10,22,24,27,-4,-4,-4,1,25,-17,1,-11,28,-13,24,-16,-14,22,29,-9,24,-2,30,0,-7,25,-12,28,-18
938,28,6,-19,0,24,25,26,6,-4,5,8,25,-10,5,-4,28,-6,27,-7,-5,24,26,0,23,7,29,8,1,25,-4,26,-9
939,28,9,-9,9,24,26,27,15,-6,16,17,24,0,10,6,27,2,26,2,6,25,23,11,25,14,27,15,10,24,2,23,1
940,27,12,1,17,26,24,24,19,-5,21,25,21,9,12,17,23,11,28,11,15,26,19,16,26,23,26,23,18,21,12,21,10
941,23,13,11,22,23,20,20,27,-5,26,29,19,16,13,22,18,21,25,20,20,26,15,23,24,30,23,31,26,18,22,18,16
942,21,12,22,30,22,16,16,33,-5,32,34,14,22,10,29,15,27,21,27,27,22,6,31,21,34,21,36,30,15,26,14,24
943,14,13,29,31,21,13,15,34,0,35,39,10,29,11,33,11,32,18,32,33,18,3,33,19,36,16,36,32,12,33,11,31
944,12,11,40,34,16,9,11,37,1,36,35,7,35,8,36,6,35,12,33,37,14,1,35,14,36,11,37,33,10,36,10,34
945,7,8,45,33,9,5,6,40,5,34,34,3,37,2,37,2,37,9,39,36,11,-2,37,8,38,7,38,37,4,39,4,35
946,3,4,48,34,5,3,0,36,8,33,31,-2,38,-1,37,-3,37,3,37,33,8,-6,34,5,36,1,33,34,1,38,0,36
947,0,3,52,33,2,0,-4,32,11,33,29,-4,37,-2,34,-6,34,-1,33,33,3,-7,33,2,31,-5,29,33,-2,35,-4,34
948,-5,-3,50,31,-2,-2,-7,27,15,28,23,-4,34,-9,29,-9,32,-3,32,30,1,-7,28,-2,26,-6,26,30,-7,32,-5,34
949,-5,-6,45,25,-4,-3,-6,24,16,22,21,-6,29,-9,26,-9,25,-6,29,26,-2,-7,27,-5,22,-5,20,23,-7,28,-5,28
950,-6,-8,41,19,-4,-1,-7,20,19,20,16,-5,25,-10,24,-9,21,-5,23,20,-3,-4,22,-5,19,-6,15,19,-7,21,-6,26
951,-5,-9,35,12,-9,-4,-6,15,18,13,12,-3,23,-11,18,-9,18,-8,21,17,-4,-4,15,-6,16,-7,11,15,-6,17,-3,20
952,-5,-8,29,11,-6,-4,-6,12,16,11,9,-4,17,-9,12,-4,15,-6,16,16,-4,-2,11,-9,11,-6,8,11,-4,15,-4,16
953,-2,-8,18,8,-6,-2,-5,8,17,8,9,0,13,-5,8,-3,12,-3,10,11,-3,-2,8,-9,7,-7,8,6,-2,12,-4,12
954,0,-3,9,4,-1,0,-2,5,13,6,6,1,8,-2,8,0,8,-2,6,9,-2,2,5,-4,4,-3,4,8,0,8,-2,8
955,4,-1,2,2,1,3,1,5,9,4,4,3,8,2,6,2,5,-4,6,7,1,2,4,-1,3,-2,1,5,0,6,2,8
956,6,6,-5,2,0,5,5,5,10,4,5,5,5,8,3,6,4,0,5,7,3,4,5,1,8,2,2,6,4,5,4,4
957,6,10,-12,2,2,6,6,6,5,5,6,8,5,14,3,7,5,5,5,5,7,7,5,1,5,6,4,8,8,2,5,4
958,7,16,-14,5,3,7,10,7,-1,4,8,8,5,20,3,6,2,7,4,5,8,9,6,3,7,7,5,8,9,2,9,5
959,9,21,-17,5,6,10,9,7,-4,7,9,9,5,24,3,7,3,7,3,9,9,6,6,8,9,6,8,8,10,3,9,6
