,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
477,-2,2,2,4,0,7,9,-4,3,-2,7,6,2,8,9,7,6,7,8,9,-1,7,0,6,1,1,9,8,9,5,6,6,10,11,5,8,1,8,3,-2,7,8,-1,4,8,4
478,-5,4,-2,2,-1,6,9,-2,0,-1,8,7,1,6,6,7,6,7,8,6,-4,6,0,6,2,-3,5,6,8,6,8,9,6,10,5,10,1,9,-2,-3,7,9,-4,6,7,3
479,-10,1,-3,1,-4,9,4,-3,1,-6,7,2,-3,3,4,6,4,5,5,4,-7,4,-4,4,-5,-5,2,5,6,4,4,5,3,3,5,7,0,5,-2,-4,7,9,-9,5,6,2
480,-12,-4,-10,-2,-10,7,0,-9,-5,-9,1,1,-9,2,2,4,2,5,4,4,-11,3,-10,0,-6,-7,-1,2,6,0,2,1,0,0,2,6,-7,3,-7,-10,4,3,-14,5,4,1
481,-10,-9,-11,-2,-8,2,-1,-12,-10,-10,-1,3,-8,2,1,3,-3,-2,1,1,-9,-3,-7,-2,-4,-8,-2,0,1,-1,-1,0,-1,-2,1,2,-9,0,-12,-8,0,2,-11,-1,0,-4
482,-4,-6,-7,-4,-9,0,-4,-9,-8,-4,-1,-3,-6,-2,-4,-1,-1,0,-1,-2,-5,-3,-1,0,-2,-5,-1,-2,0,-1,-4,-2,-1,-2,-1,3,-4,-3,-8,-2,-1,2,-3,-2,-1,-4
483,-4,2,-4,-2,-1,1,-1,-5,-5,-5,-4,-1,-1,-2,-3,1,-2,-1,-2,-1,-1,-2,-2,-2,4,2,-2,-4,-1,-1,-2,1,-2,-3,-4,-2,2,-4,-1,1,-3,-1,-2,-3,1,0
484,-4,2,-2,3,1,0,1,-3,-1,-5,-3,2,-2,1,2,1,1,1,-3,-1,1,0,-2,2,3,2,3,0,0,2,-3,5,5,2,-3,0,-1,-1,0,-1,-3,0,-5,-1,2,5
485,-4,0,-5,5,0,6,4,-4,-4,-3,0,5,0,4,0,3,6,3,2,1,-3,4,-1,3,1,-1,8,5,3,6,1,6,5,5,0,6,-1,2,-3,-3,3,3,-1,5,5,7
486,-1,1,1,3,-1,9,5,-5,-2,1,5,6,1,8,6,5,6,7,2,4,0,6,-1,8,4,1,8,5,9,8,5,5,3,3,5,7,0,4,1,4,5,7,2,5,8,7
487,7,4,4,2,4,6,5,2,1,7,7,4,6,7,6,7,3,8,5,7,8,4,5,6,11,7,7,2,10,5,7,3,2,2,5,8,5,7,4,8,7,7,8,5,5,6
488,7,11,6,6,7,2,5,9,8,10,2,5,7,6,3,6,2,5,5,4,10,3,8,1,9,10,5,1,9,2,8,6,1,2,2,4,9,8,7,10,3,1,6,5,2,6
489,6,11,9,5,7,4,3,7,9,12,4,4,5,5,2,1,7,5,2,2,10,4,9,4,6,8,5,5,6,3,3,6,2,4,3,6,6,3,7,9,2,4,7,5,6,9
490,7,10,6,7,4,6,5,6,5,8,8,8,7,6,4,4,8,8,3,7,5,9,6,9,8,7,7,6,7,4,6,6,4,8,7,8,6,5,7,6,5,9,5,7,8,10
491,4,8,5,3,6,3,3,9,7,8,8,3,5,9,5,9,2,8,5,9,7,6,8,4,5,7,4,3,8,5,9,3,-2,1,8,4,5,7,5,4,4,10,5,6,6,4
492,4,6,3,-2,4,0,-1,7,5,3,5,0,2,3,0,5,-2,3,5,4,4,-1,4,-1,2,1,1,0,5,0,6,-3,-4,0,6,2,2,6,5,1,3,3,3,5,0,-2
493,1,2,-1,-5,-1,-2,-2,2,3,-1,-3,-3,-2,-3,-4,-3,-4,-1,-1,-1,-1,-3,1,-3,0,2,-3,-5,3,-4,0,-6,-6,-3,0,0,0,-3,2,1,-3,0,0,0,-3,-3
494,0,-1,-1,-6,-4,-7,-5,0,-2,-1,-5,-7,-4,-6,-5,-4,-6,-6,-6,-3,-1,-5,-1,-4,-2,-4,-8,-8,-2,-7,-1,-8,-11,-5,-4,-7,0,-6,1,-2,-6,1,-2,-3,-2,-7
495,-1,-3,-1,-12,-3,-8,-7,1,-4,-1,-6,-9,-5,-7,-8,-5,-11,-8,-6,-5,0,-6,-3,-5,-2,-2,-13,-10,-3,-9,-2,-13,-15,-12,-7,-7,-3,-5,-2,-5,-8,-5,-1,-6,-9,-13
496,4,-1,-1,-20,-1,-14,-15,-1,-5,-2,-14,-16,-3,-13,-15,-12,-16,-13,-10,-11,0,-17,3,-10,1,0,-21,-17,-10,-15,-7,-19,-18,-21,-8,-13,0,-10,0,0,-14,-9,0,-8,-15,-18
497,7,2,3,-18,0,-17,-14,-1,-2,4,-19,-20,0,-19,-19,-18,-14,-16,-17,-16,2,-18,4,-13,4,2,-19,-17,-12,-22,-11,-19,-12,-20,-20,-19,4,-19,1,5,-19,-13,3,-14,-18,-16
498,9,2,6,-8,6,-18,-8,6,4,8,-20,-10,6,-18,-13,-15,-9,-17,-19,-18,5,-13,9,-10,6,5,-11,-9,-17,-15,-10,-11,-5,-12,-17,-18,5,-23,4,6,-19,-12,5,-16,-12,-6
499,9,5,8,-1,6,-9,-2,9,7,5,-12,-1,6,-12,-5,-11,0,-8,-14,-14,9,-2,9,-2,9,6,-3,0,-13,-6,-9,-2,2,-5,-11,-8,7,-15,4,10,-9,-4,5,-5,-6,-1
500,6,6,5,3,4,0,5,6,4,7,-4,3,5,-4,1,-4,5,0,-3,-4,4,2,6,6,5,5,1,4,0,1,-3,0,7,1,-2,1,5,-6,1,6,-3,5,3,2,4,5
501,6,4,6,12,3,3,8,3,1,6,0,7,2,2,6,1,12,2,2,1,1,10,6,11,4,2,8,9,4,5,3,9,14,6,4,5,3,0,2,5,4,7,3,5,7,11
502,8,4,10,17,6,11,16,3,4,6,6,14,4,9,15,7,19,11,9,8,5,15,6,17,8,6,14,18,10,13,8,17,19,16,10,12,3,6,3,7,11,9,4,12,15,19
503,6,6,12,13,8,20,17,8,3,7,16,18,6,18,22,14,17,17,18,13,5,17,7,19,9,8,12,20,15,19,15,15,9,14,18,17,4,13,5,8,18,16,6,20,20,15
504,4,5,8,-1,2,17,4,4,4,4,16,8,4,14,14,15,9,16,19,18,4,9,3,14,6,5,4,9,19,13,17,3,-1,1,18,15,4,21,4,5,17,15,1,17,13,1
505,-2,-1,4,-9,1,3,-10,0,1,-2,4,-7,1,4,1,6,-4,3,12,8,-3,-6,-4,-2,-1,0,-8,-6,9,0,10,-10,-10,-11,10,2,-1,15,-1,-2,5,1,-3,5,-2,-9
506,-4,-6,-2,-11,-1,-10,-14,-1,-1,-6,-8,-15,-3,-9,-7,-8,-7,-9,-3,-6,-4,-14,-3,-13,-4,-4,-13,-9,-5,-9,-6,-8,-9,-13,-3,-9,-4,-1,-5,-5,-8,-12,-3,-11,-10,-10
507,-7,-6,-3,-5,-5,-11,-9,-5,-6,-6,-8,-11,-8,-14,-9,-13,-3,-8,-10,-12,-7,-12,-6,-9,-7,-6,-7,-6,-12,-8,-16,-3,-6,-8,-9,-10,-4,-6,-8,-8,-10,-16,-6,-9,-6,-7
508,-16,-9,-8,-4,-10,-6,-7,-9,-9,-14,-6,-7,-10,-8,-6,-10,-5,-5,-10,-8,-16,-12,-12,-9,-9,-11,-6,-3,-7,-5,-11,0,-7,-7,-5,-6,-9,-6,-9,-11,-5,-12,-14,-6,-3,-6
509,-20,-16,-14,-3,-20,-8,-7,-17,-11,-19,-5,-8,-17,-7,-6,-7,-2,-5,-7,-10,-21,-7,-17,-8,-18,-18,-6,-2,-4,-3,-9,0,-1,-6,-7,-6,-16,-2,-17,-18,-6,-9,-19,-7,-5,-7
510,-17,-22,-16,9,-20,-4,2,-17,-17,-20,-5,-2,-16,-6,-2,-8,2,-4,-6,-9,-21,-5,-16,-5,-17,-17,-4,1,-4,-3,-8,5,7,5,-6,-2,-18,-2,-19,-19,-3,-7,-18,-6,-2,3
511,-8,-13,-9,15,-13,4,8,-16,-17,-11,2,4,-13,3,5,-3,14,6,-4,-4,-14,3,-9,3,-9,-11,9,10,0,6,-5,13,12,13,-1,6,-11,-1,-12,-9,6,0,-9,4,11,14
512,-2,-7,-1,13,-5,12,16,-8,-9,-1,12,12,-4,10,12,8,13,12,8,8,-7,11,-4,9,1,-1,14,15,7,13,7,13,9,17,8,15,-2,8,-5,-2,19,11,-1,12,16,17
513,1,-2,4,6,1,12,6,-1,0,2,15,9,4,13,9,14,0,11,14,11,1,6,4,7,5,3,4,10,12,9,14,6,-1,8,15,16,1,15,0,3,17,15,6,12,10,4
514,10,8,8,-3,8,5,-2,5,6,11,7,-2,7,4,-1,7,-7,8,10,9,8,-2,9,0,11,11,-3,1,7,2,8,-2,-4,0,9,7,7,10,4,10,6,7,12,5,2,-2
515,15,13,14,3,15,0,-1,13,13,16,-1,-2,16,-1,-4,-1,-1,-1,-1,1,16,-3,15,-2,19,16,2,-1,-1,-4,2,-1,1,2,-3,3,17,-1,15,17,1,-2,13,-1,-1,2
516,14,19,16,6,16,2,5,18,20,16,-2,5,17,2,1,3,4,1,-3,-1,17,4,16,2,18,17,5,4,-2,1,-2,6,6,7,-3,4,19,-4,17,16,1,3,11,0,3,7
517,0,13,6,5,12,9,6,11,15,2,4,10,8,8,6,6,5,9,5,3,7,9,5,7,6,9,6,6,5,8,4,6,5,8,4,8,10,4,9,2,5,6,0,7,8,6
518,-11,-1,-7,4,-5,8,4,-2,4,-8,7,9,-6,5,4,7,2,8,5,7,-10,4,-10,9,-11,-7,2,4,9,6,9,2,1,3,8,7,-4,7,-1,-9,4,11,-6,8,5,6
519,-11,-12,-13,5,-14,6,5,-10,-9,-9,2,5,-12,1,3,5,3,3,3,4,-11,4,-13,3,-13,-11,5,3,8,5,4,3,5,4,3,3,-11,5,-9,-12,2,7,-7,3,4,8
520,-12,-8,-10,8,-9,5,6,-9,-11,-8,4,7,-7,6,6,7,4,5,3,4,-6,6,-7,6,-6,-4,7,6,5,5,2,6,4,4,6,7,-9,6,-10,-8,1,7,-6,7,3,9
521,-5,-1,-9,-1,-8,3,-2,-6,-8,-4,5,4,-8,6,3,7,-1,6,6,8,-5,3,-6,4,-4,-4,0,2,8,5,4,0,-7,-2,6,7,-6,8,-6,-5,5,5,-5,7,-1,0
522,-5,-5,-7,-12,-10,-3,-10,-6,-8,-3,0,-3,-8,-1,-6,1,-10,-1,4,4,-5,-5,-8,-2,-2,-3,-10,-12,3,-6,4,-12,-16,-13,3,1,-6,6,-9,-2,-2,0,-4,2,-7,-9
523,2,-3,-3,-16,-5,-15,-15,-3,-5,4,-10,-15,-2,-9,-14,-6,-18,-12,-8,-5,1,-11,1,-15,1,1,-16,-16,-6,-16,-6,-15,-18,-17,-7,-13,-4,-6,-6,2,-15,-11,7,-9,-17,-14
524,12,8,8,-15,9,-20,-14,7,2,13,-16,-15,9,-16,-17,-15,-20,-14,-14,-13,11,-15,11,-16,15,10,-16,-15,-12,-17,-16,-17,-13,-17,-16,-17,8,-15,2,12,-21,-17,15,-14,-21,-15
525,15,16,13,-10,13,-19,-11,16,10,13,-17,-13,12,-15,-15,-16,-16,-13,-17,-16,13,-13,14,-11,13,12,-13,-12,-14,-17,-16,-12,-12,-15,-16,-13,12,-19,11,14,-18,-16,12,-11,-17,-13
526,3,13,11,-8,6,-16,-7,9,10,8,-14,-12,4,-13,-13,-13,-9,-10,-16,-13,6,-8,4,-8,4,4,-9,-9,-13,-13,-13,-8,-5,-11,-16,-10,6,-15,9,6,-14,-12,2,-9,-10,-7
527,-3,3,0,-1,0,-9,-1,-3,2,1,-12,-5,-4,-9,-6,-5,-3,-6,-13,-11,0,-3,-3,-5,-2,-1,-2,-4,-8,-7,-9,-1,2,-3,-9,-7,-4,-13,-1,-1,-9,-9,-4,-4,-6,0
528,1,-2,1,4,-2,0,6,-2,-4,4,-5,-1,-3,-4,-1,0,2,2,-8,-5,1,1,3,3,1,-2,1,5,-3,-2,-6,3,8,2,-4,-2,-4,-7,-3,1,-7,-4,2,-1,-2,2
529,5,2,8,6,4,3,12,0,-1,10,3,3,6,2,4,4,9,8,-2,0,6,11,7,9,7,2,9,8,2,1,1,5,13,9,0,3,3,-3,4,7,1,3,5,4,4,10
530,5,4,9,11,8,10,17,5,5,7,8,9,10,6,9,8,11,13,3,6,6,16,9,14,7,4,12,15,7,8,5,13,16,12,6,10,6,4,5,7,5,9,3,9,10,17
531,7,4,7,10,7,13,19,0,4,6,12,13,5,13,15,13,15,15,12,11,6,17,7,18,5,3,13,18,13,14,11,16,19,16,14,12,6,12,2,6,12,14,2,13,16,18
532,6,4,5,9,7,16,20,2,4,5,18,14,4,15,17,17,15,17,17,16,3,18,7,21,6,1,12,17,15,16,15,14,16,14,18,15,4,15,3,7,15,17,4,16,16,16
533,5,6,7,4,5,11,14,2,7,5,14,13,6,15,15,15,15,15,16,16,5,17,7,19,4,4,10,15,18,13,18,12,9,10,19,15,5,16,7,8,12,19,0,13,14,13
534,-2,4,3,-2,3,12,10,0,6,2,13,6,0,11,9,12,7,12,16,13,0,12,1,13,1,2,5,8,15,12,14,3,2,6,13,10,3,13,5,0,11,12,-6,9,8,7
535,-11,-7,-9,-13,-5,2,-3,-6,-3,-10,8,-2,-7,7,1,5,-5,1,10,10,-10,0,-7,4,-7,-11,-9,1,7,4,12,-8,-9,-5,11,2,-6,8,-5,-11,5,7,-14,2,-3,-4
536,-15,-12,-15,-19,-15,-8,-12,-17,-13,-14,0,-12,-18,-8,-9,-7,-13,-9,2,-2,-18,-10,-16,-8,-14,-15,-16,-9,-5,-5,-1,-18,-15,-16,3,-8,-14,-3,-16,-16,-4,-5,-17,-8,-9,-12
537,-14,-16,-17,-20,-16,-15,-15,-17,-18,-17,-12,-16,-19,-15,-14,-15,-19,-16,-10,-9,-17,-14,-20,-14,-15,-17,-19,-15,-12,-13,-9,-19,-16,-20,-10,-16,-18,-15,-14,-13,-13,-14,-16,-18,-15,-13
538,-12,-15,-16,-17,-11,-21,-15,-13,-16,-13,-17,-19,-14,-17,-16,-17,-18,-23,-12,-17,-13,-16,-15,-18,-10,-14,-18,-15,-19,-15,-16,-17,-16,-18,-15,-19,-12,-17,-15,-11,-21,-17,-10,-18,-17,-17
539,-7,-10,-12,-12,-7,-20,-14,-10,-13,-10,-17,-15,-8,-19,-16,-19,-10,-22,-16,-18,-8,-18,-10,-16,-7,-9,-15,-13,-20,-14,-19,-13,-10,-13,-17,-18,-9,-17,-9,-8,-17,-19,-7,-21,-12,-14
540,-2,-8,-9,-2,-2,-15,-5,-5,-9,-3,-13,-10,-3,-13,-9,-18,-1,-17,-15,-14,-5,-9,-7,-5,-4,-6,-6,-6,-13,-12,-14,-5,1,-6,-14,-13,-4,-16,-3,0,-14,-14,1,-15,-3,0
541,1,-2,-3,8,3,-5,6,1,-4,2,-6,2,2,-5,2,-9,9,-5,-10,-8,3,2,0,2,4,4,6,7,-6,4,-9,6,10,5,-5,-1,5,-6,2,3,-6,-5,8,-5,7,8
542,9,4,5,15,7,7,9,9,4,7,3,10,10,10,10,5,11,5,3,4,9,8,7,10,9,6,12,12,5,11,4,15,11,12,5,9,9,6,6,7,7,5,13,7,13,8
543,12,10,13,13,14,14,9,12,11,15,9,13,14,13,10,8,12,7,10,9,12,11,13,11,13,13,11,13,13,14,10,13,9,12,10,12,14,8,13,16,12,10,17,13,18,8
544,15,15,15,14,15,14,13,15,15,16,9,14,15,13,11,11,13,8,12,11,14,12,12,13,15,16,14,14,14,14,13,11,11,15,14,15,18,14,17,16,12,12,14,11,15,11
545,17,15,15,16,17,11,13,16,19,15,9,13,16,16,13,15,12,9,12,12,16,10,13,12,14,18,13,13,11,13,14,12,8,13,14,15,18,17,16,16,12,14,15,12,13,8
546,14,18,14,6,14,9,5,16,17,14,10,11,13,13,7,11,5,9,14,12,15,8,12,8,12,15,8,9,10,10,14,5,0,10,14,13,17,15,12,11,9,13,12,10,9,3
547,3,14,9,-2,9,6,-2,11,11,8,6,4,7,6,2,6,-4,8,8,8,5,1,3,3,7,9,-2,-2,8,1,11,-2,-7,1,13,6,11,11,10,5,5,7,2,7,2,-4
548,-9,4,-1,-4,-2,0,-7,3,5,-4,-5,-3,-3,1,-4,2,-7,-2,0,2,-4,-6,-4,-5,-1,1,-2,-7,0,-4,2,-4,-4,-3,3,-6,1,3,2,-6,-2,1,-8,-1,-6,-7
549,-14,-7,-11,-2,-11,-3,-5,-9,-6,-14,-6,-5,-10,-3,-7,-2,-8,-5,-3,-5,-10,-6,-14,-5,-9,-10,-3,-6,-5,-2,-5,-5,-5,-5,-2,-6,-7,1,-11,-16,-4,-2,-14,-5,-11,-7
550,-18,-12,-17,-9,-19,-6,-6,-15,-15,-17,-5,-6,-17,-4,-7,-4,-7,-4,-6,-3,-17,-8,-14,-4,-14,-15,-7,-6,-5,-4,-6,-7,-10,-7,-3,-4,-14,-4,-15,-16,-5,-2,-16,-7,-8,-8
551,-19,-16,-17,-10,-23,-6,-9,-17,-20,-17,-8,-6,-20,-7,-11,-6,-12,-6,-8,-5,-18,-9,-17,-9,-16,-17,-8,-10,-7,-8,-6,-9,-9,-7,-5,-5,-15,-5,-17,-14,-9,-3,-18,-10,-10,-9
552,-13,-18,-16,-4,-19,-11,-6,-15,-17,-12,-9,-7,-17,-6,-9,-5,-9,-7,-10,-5,-13,-9,-9,-11,-11,-14,-4,-8,-8,-8,-7,-6,-4,-6,-7,-6,-13,-4,-16,-16,-11,-7,-10,-11,-11,-6
553,-1,-11,-8,1,-8,-9,-2,-11,-11,-2,-7,-3,-10,-6,-3,-6,-2,-1,-10,-7,-5,-2,1,-5,-4,-6,2,0,-9,-2,-9,-2,1,1,-8,-2,-7,-4,-10,-4,-11,-5,2,-8,-2,1
554,7,3,3,7,1,2,5,2,-7,8,-1,5,2,-2,1,-2,3,8,-4,-1,8,2,10,3,5,5,7,3,1,5,-1,3,7,7,-5,6,4,-1,2,6,-1,1,10,0,3,6
555,10,8,11,6,8,3,4,11,6,13,4,6,11,7,5,4,5,12,0,6,12,6,12,5,8,10,7,4,8,6,6,8,7,8,2,8,9,4,9,13,2,5,13,6,8,8
556,14,9,12,6,11,6,9,13,10,13,6,4,14,8,7,9,5,12,4,6,15,6,15,6,9,10,9,6,8,9,9,6,9,9,3,9,12,7,11,11,7,8,15,6,6,8
557,14,9,12,10,13,7,10,12,9,17,9,8,9,7,8,7,8,14,5,8,12,7,17,9,8,11,9,10,6,9,12,10,10,11,5,11,10,5,11,13,6,7,14,7,7,13
558,12,11,15,11,12,8,12,14,11,16,10,8,13,11,10,10,11,17,5,7,14,11,14,11,6,12,11,11,10,9,11,8,11,12,9,12,15,6,13,15,8,12,11,9,11,15
559,5,6,13,5,8,11,10,11,9,7,12,8,9,13,11,12,8,16,7,11,7,14,9,9,2,11,8,9,14,9,12,6,2,8,12,12,9,12,8,6,11,11,4,14,9,8
560,-1,1,2,-7,0,3,-3,3,2,1,8,2,-1,9,5,8,-3,8,8,9,1,1,4,1,-7,0,-4,1,10,0,11,-2,-6,-4,10,4,1,11,1,-1,4,8,-2,7,1,-4
561,-4,-7,-3,-15,-5,-4,-12,-6,-4,-2,1,-10,-5,-4,-5,-5,-9,-2,1,-1,-5,-9,-2,-7,-10,-5,-11,-10,2,-9,4,-15,-12,-15,4,-8,-3,0,-4,-3,-5,-3,-5,-3,-9,-11
562,-6,-10,-4,-12,-4,-13,-12,-7,-8,-5,-9,-14,-4,-11,-9,-11,-11,-12,-9,-8,-6,-13,-1,-14,-10,-7,-12,-13,-6,-17,-5,-11,-9,-13,-10,-17,-4,-11,-7,-3,-14,-8,-6,-10,-13,-12
563,-6,-9,-5,-9,-6,-16,-6,-7,-6,-6,-12,-11,-6,-11,-9,-12,-9,-9,-11,-12,-5,-11,-5,-12,-10,-7,-8,-7,-14,-12,-11,-10,-7,-7,-11,-15,-6,-13,-7,-6,-13,-10,-9,-11,-10,-8
564,-8,-12,-9,-10,-8,-11,-7,-7,-8,-8,-10,-9,-11,-9,-4,-12,-8,-7,-11,-8,-12,-10,-6,-8,-9,-9,-9,-6,-11,-9,-9,-10,-8,-8,-7,-11,-9,-9,-9,-7,-9,-9,-9,-5,-9,-6
565,-9,-11,-7,-5,-7,-9,-4,-10,-9,-5,-8,-10,-10,-8,-6,-10,-5,-7,-9,-8,-6,-8,-3,-7,-9,-9,-7,-7,-8,-11,-6,-8,-2,-6,-7,-12,-6,-10,-8,-3,-10,-5,-5,-6,-8,-5
566,-1,-7,1,5,0,-5,4,-4,-5,0,-6,-4,-3,-7,-2,-7,4,-3,-6,-8,-2,3,3,-4,0,-3,2,-2,-7,-4,-8,1,6,2,-8,-7,-1,-8,-7,-1,-5,-6,0,-4,1,6
567,6,-1,4,11,5,2,11,5,-1,5,2,9,3,4,8,3,14,4,1,-3,2,7,10,8,4,4,11,11,-1,5,-2,11,10,11,1,3,6,-1,1,5,3,2,4,4,9,13
568,5,8,9,8,7,14,11,9,3,9,11,11,5,12,12,9,14,12,9,8,4,12,10,14,7,4,10,11,10,16,7,9,9,13,11,10,9,8,7,7,12,11,5,13,12,10
569,8,7,9,4,9,13,7,7,6,7,11,8,5,14,9,14,6,8,13,15,4,9,9,11,8,5,4,7,15,11,17,5,5,5,12,12,8,11,7,8,12,11,5,14,9,5
570,11,6,11,1,8,7,1,8,6,9,5,2,7,5,6,10,1,1,11,7,9,2,12,3,12,11,1,3,6,4,8,0,6,2,5,5,10,7,9,10,6,7,8,6,4,2
571,15,12,14,-1,13,4,-1,11,8,11,3,2,10,2,3,0,2,1,6,0,10,0,12,1,14,13,0,1,2,2,3,0,4,3,2,3,12,5,11,11,3,1,10,2,1,-1
572,5,13,10,-3,9,1,-3,10,12,7,2,1,10,1,1,-1,-3,-1,2,0,7,-2,9,2,9,9,-5,2,1,0,1,-1,1,-3,-1,1,11,1,10,8,2,0,3,4,2,-4
573,-8,0,1,-7,0,0,-5,0,7,-6,-2,-6,0,-3,-4,-1,-6,-7,3,0,-4,-7,-3,-2,-2,0,-7,-5,-2,-4,-3,-8,-4,-6,-4,-1,3,0,2,-3,-2,-1,-10,-3,-1,-7
574,-12,-12,-9,-6,-8,-4,-5,-7,-4,-14,-7,-8,-9,-9,-7,-7,-9,-10,-6,-7,-13,-10,-10,-7,-10,-10,-10,-9,-5,-9,-7,-7,-4,-7,-9,-7,-9,-3,-9,-10,-8,-8,-13,-8,-6,-7
575,-12,-12,-11,-4,-9,-8,-6,-13,-12,-11,-9,-7,-14,-6,-9,-11,-6,-12,-7,-10,-14,-10,-12,-4,-10,-13,-7,-6,-9,-6,-11,-5,-1,-6,-9,-8,-10,-7,-11,-9,-10,-8,-11,-9,-5,-6
576,-10,-10,-6,1,-9,-4,-5,-11,-10,-10,-6,-3,-8,-4,-6,-6,-1,-6,-7,-8,-10,-4,-11,-1,-6,-6,-3,-2,-6,-4,-7,-2,-4,-4,-9,-4,-8,-6,-9,-6,-5,-3,-9,-4,-2,0
577,-8,-5,-7,2,-7,-1,1,-6,-9,-11,-7,0,-6,-1,0,-2,-1,-5,-4,-4,-9,-2,-9,-2,-6,-6,2,1,-3,-3,-5,-1,-1,-3,-6,0,-9,-2,-10,-5,-2,-1,-8,-2,-2,0
578,-4,-4,-5,2,-5,0,3,-6,-8,-6,-3,2,-6,2,-1,-3,0,0,-1,-3,-8,-1,-6,1,-2,-4,2,2,-3,2,-3,4,3,0,-4,0,-5,3,-7,-3,1,1,-3,0,1,3
579,2,-2,-1,6,0,3,5,-2,-4,4,-1,6,1,3,2,1,3,4,0,1,1,1,2,6,6,3,3,4,2,3,2,6,5,4,-1,5,0,4,-1,3,3,0,6,4,3,4
580,11,8,9,7,8,7,7,5,5,13,4,5,9,6,6,5,6,4,2,1,11,5,10,6,14,16,6,8,1,4,3,8,6,6,1,6,10,3,12,12,4,4,11,4,10,8
581,11,15,13,9,11,7,9,12,11,11,6,8,14,9,6,6,5,8,5,7,13,7,10,7,17,15,6,7,8,4,6,9,4,8,4,6,13,8,14,14,8,8,8,8,7,9
582,5,11,9,4,8,6,5,9,10,7,7,7,10,9,7,8,6,8,6,9,8,5,5,7,9,6,4,7,6,7,7,7,0,5,6,8,13,7,11,5,6,7,7,9,7,6
583,0,7,4,0,1,6,2,1,4,0,6,3,2,6,2,7,1,7,4,6,0,2,3,2,1,2,1,2,8,5,7,2,-4,2,3,6,9,6,5,-2,4,7,2,10,3,5
584,-1,2,0,-7,0,-1,0,-1,-2,0,2,-1,2,0,-1,5,-8,0,-1,2,0,-2,1,1,2,2,-2,-5,5,-3,5,-1,-10,-4,3,2,3,4,6,-2,0,1,3,4,0,-3
585,-4,2,0,-14,-2,-4,-10,-1,-1,-3,-4,-8,1,-4,-7,-4,-13,-4,-4,-4,0,-9,-2,-9,-1,-1,-9,-9,-2,-9,-1,-8,-17,-11,-2,-6,2,0,3,-6,-7,0,1,-4,-7,-12
586,-8,-2,-8,-18,-6,-11,-16,-4,-4,-6,-11,-11,-4,-13,-16,-10,-17,-9,-10,-8,-5,-15,-6,-14,-7,-6,-17,-18,-9,-17,-5,-14,-21,-17,-7,-10,-4,-6,-2,-9,-12,-7,-5,-9,-15,-17
587,-8,-9,-11,-21,-7,-17,-21,-8,-10,-6,-19,-17,-10,-19,-19,-15,-21,-18,-18,-15,-8,-21,-7,-19,-8,-8,-21,-23,-15,-22,-12,-18,-21,-21,-15,-15,-6,-16,-5,-11,-19,-13,-6,-18,-18,-21
588,-3,-5,-8,-17,-6,-22,-16,-7,-7,-3,-21,-17,-7,-23,-21,-19,-17,-17,-23,-19,-4,-18,-6,-20,-7,-2,-16,-18,-18,-24,-16,-15,-12,-15,-20,-21,-7,-17,-8,-9,-23,-20,-2,-18,-19,-14
589,-1,-2,-5,-7,-2,-18,-8,-2,-6,-2,-18,-9,-5,-19,-15,-19,-10,-13,-22,-18,0,-14,-2,-11,-2,-1,-9,-11,-19,-18,-17,-8,-3,-6,-20,-15,-5,-18,-5,-4,-16,-16,2,-16,-16,-4
590,0,1,0,3,0,-8,0,-1,-3,1,-7,-2,-1,-9,-6,-9,3,-3,-15,-13,0,-3,1,-1,-2,1,1,0,-11,-8,-10,1,4,3,-11,-7,-3,-14,-4,-2,-9,-5,3,-6,0,4
591,2,0,0,11,2,3,11,1,-1,5,0,8,0,1,6,-1,10,7,-6,0,1,9,1,11,3,4,12,9,1,2,0,11,16,10,-3,4,-2,-2,-4,1,2,2,3,5,10,14
592,5,3,3,19,3,9,18,4,1,6,12,16,3,13,15,8,17,15,5,9,6,15,7,19,6,4,18,18,8,14,8,18,20,18,6,13,-1,7,2,6,11,15,8,13,16,21
593,10,6,6,21,4,18,22,6,6,9,20,18,6,14,17,15,23,22,13,17,5,22,9,22,6,5,23,20,18,20,15,19,22,20,15,20,5,17,3,6,19,20,7,20,21,22
594,7,6,8,17,6,21,22,7,6,10,23,18,6,18,21,22,22,19,19,23,7,22,7,24,5,4,18,20,21,20,20,18,19,18,19,23,5,21,7,8,20,26,6,23,22,21
595,6,6,9,13,4,18,17,7,8,8,22,13,9,19,20,22,13,21,22,22,7,18,6,21,6,3,15,17,20,17,19,14,11,13,20,18,5,23,2,6,18,22,5,20,17,13
596,4,3,1,2,2,15,8,5,3,5,16,9,6,12,12,15,5,14,18,20,2,9,3,12,4,-2,5,10,16,11,17,6,1,4,18,13,1,21,0,1,17,15,-1,16,10,3
597,-3,-2,-4,-6,-3,5,1,0,0,-4,9,-1,-3,3,4,8,-1,3,9,8,-4,1,-4,2,-5,-6,-1,1,8,3,9,0,-7,-3,12,6,-3,13,-4,-5,9,8,-7,5,2,-5
