,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
781,-1,-1,-1,0,3,-2,-7,-3,1,-7,-1,-5,0,-6,1,-1,-1,-1,2,1,-4
782,-9,-4,-6,-1,2,-5,-10,-7,-1,-7,-4,-4,-5,-9,-4,-4,-1,-7,-1,-5,-8
783,-14,-5,-8,-6,0,-8,-12,-10,-6,-12,-7,-3,-7,-12,-6,-7,-6,-10,-3,-9,-9
784,-13,-11,-10,-9,1,-9,-17,-9,-8,-11,-9,2,-8,-14,-10,-8,-8,-13,-6,-9,-10
785,-11,-8,-12,-10,3,-8,-12,-6,-12,-10,-11,4,-10,-10,-11,-13,-9,-12,-12,-14,-9
786,-10,-9,-9,-14,5,-8,-13,-10,-12,-11,-9,2,-10,-9,-10,-12,-9,-11,-10,-13,-7
787,-12,-8,-9,-12,5,-8,-9,-7,-11,-9,-7,6,-7,-9,-7,-14,-8,-12,-10,-12,-5
788,-8,-6,-4,-11,5,-4,-9,-5,-12,-8,-10,6,-9,-6,-5,-8,-10,-9,-9,-13,-7
789,-3,-8,-2,-8,10,-1,-5,-5,-8,-4,-8,6,-6,-5,-7,-7,-8,-10,-9,-10,-5
790,-1,-4,-3,-5,10,2,1,-1,-7,3,-6,6,-3,0,-1,-8,-1,-5,-8,-8,5
791,6,0,3,1,11,3,5,0,-3,2,-1,3,-1,0,4,-3,0,0,-5,-1,5
792,3,0,3,4,9,7,3,4,2,6,2,2,2,3,3,0,1,1,0,-1,4
793,4,6,4,3,6,6,6,0,3,5,3,-1,0,8,5,4,-1,2,4,0,3
794,6,5,6,5,5,9,6,1,4,6,5,-1,3,9,5,4,1,5,2,7,6
795,8,7,11,3,3,11,11,7,2,9,7,-2,4,9,8,3,5,6,3,8,7
796,11,10,12,6,1,13,11,8,6,7,10,-3,5,8,8,8,6,9,9,10,5
797,10,10,7,6,1,14,13,10,6,11,10,-5,8,13,7,8,8,11,7,11,11
798,11,11,11,6,-2,12,13,7,9,12,8,-7,6,14,11,11,7,12,9,12,10
799,12,8,12,9,-4,14,15,10,8,16,10,-6,11,11,8,10,10,13,11,13,11
800,12,12,11,7,-9,11,10,11,9,11,9,-7,10,13,12,11,13,16,11,13,14
801,9,11,11,7,-8,10,7,6,9,6,11,-9,11,10,7,12,9,16,12,13,10
802,7,7,9,6,-8,4,5,7,5,6,7,-9,8,9,6,10,9,11,11,10,8
803,6,5,6,3,-10,3,2,3,5,1,4,-10,5,5,4,9,3,11,10,5,5
804,4,3,3,1,-12,1,-3,3,6,-1,4,-6,5,3,0,6,4,8,7,3,3
805,-2,2,1,0,-13,-3,-2,0,5,-3,-2,-6,-2,0,-1,6,-2,6,4,-1,-3
806,-4,-5,0,-4,-14,-3,-5,-2,2,-9,-3,-3,-1,-6,-7,4,-5,0,6,-4,-6
807,-9,-5,-6,-5,-11,-10,-8,-3,-2,-9,-5,2,-3,-6,-6,-1,-6,-4,3,-5,-6
808,-10,-6,-6,-7,-8,-11,-9,-9,0,-13,-8,4,-6,-10,-7,-3,-10,-7,0,-6,-10
809,-11,-9,-12,-5,-4,-12,-11,-9,-4,-12,-9,12,-6,-12,-9,-10,-9,-11,0,-10,-11
810,-11,-10,-14,-10,-2,-16,-12,-12,-6,-12,-13,14,-11,-12,-11,-9,-12,-12,-4,-12,-14
811,-9,-12,-13,-6,5,-13,-14,-12,-6,-12,-10,17,-11,-15,-14,-10,-14,-11,-6,-11,-13
812,-15,-12,-16,-5,11,-14,-13,-13,-7,-11,-13,17,-12,-17,-11,-11,-14,-15,-10,-15,-14
813,-13,-15,-16,-9,14,-16,-13,-13,-6,-11,-14,20,-16,-16,-9,-12,-13,-15,-10,-16,-15
814,-13,-12,-17,-8,18,-15,-10,-12,-11,-9,-13,18,-16,-12,-7,-16,-13,-15,-16,-15,-9
815,-10,-9,-12,-10,16,-11,-4,-6,-9,-7,-12,12,-13,-8,-2,-15,-12,-12,-19,-10,-7
816,-9,-7,-9,-8,20,-3,-2,-3,-9,-3,-7,7,-6,-7,0,-12,-5,-9,-15,-6,-3
817,-7,-2,-6,-4,17,-3,0,1,-7,0,-4,3,-4,-2,3,-10,0,-4,-13,-5,0
818,0,-2,0,-1,16,2,1,1,-3,0,-1,-1,-2,0,2,-5,-1,0,-7,-1,3
819,3,2,2,0,14,3,6,8,1,7,4,-3,2,6,4,-3,5,1,-5,3,7
820,9,9,8,2,8,6,9,9,1,9,5,-10,6,11,10,3,9,7,-1,10,11
821,9,8,10,8,3,11,8,12,6,11,9,-11,9,11,10,10,12,9,5,13,14
822,9,11,11,8,-3,13,10,13,9,11,12,-15,9,11,10,11,13,9,8,10,13
823,10,9,13,9,-5,14,8,11,12,10,10,-13,10,9,8,13,13,9,11,13,10
824,11,6,9,11,-9,14,8,12,10,10,8,-10,11,9,8,12,11,8,12,10,7
825,8,6,8,7,-10,9,3,6,9,3,7,-13,5,5,6,12,6,9,12,7,6
826,5,2,6,7,-12,7,2,4,8,4,4,-12,6,1,-1,8,7,2,11,5,1
827,0,4,2,3,-14,3,1,0,2,1,0,-11,0,1,0,6,3,-1,5,-1,1
828,0,0,1,2,-12,-1,-4,-2,1,-4,-3,-5,0,-2,-8,2,-3,-2,3,-3,0
829,-4,-4,-3,-2,-14,-2,-4,0,-4,-4,-3,-4,-3,-2,-10,-4,-8,-6,2,-5,2
830,-3,-5,-4,-6,-9,-4,-4,-4,-4,-6,-5,-5,-7,-6,-9,-4,-8,-2,0,-6,-2
831,-3,-5,-6,-5,-6,-3,-5,-4,-4,-5,-5,-2,-4,-7,-11,-7,-7,-5,-5,-8,-5
832,-2,-4,-6,-6,-5,-6,-2,-1,-5,-3,-6,-2,-6,-2,-7,-8,-7,-2,-7,-8,-2
833,0,-5,-4,-9,-2,-5,1,-1,-2,1,-3,5,-4,-2,-7,-8,-5,-2,-6,-3,-1
834,0,-2,-4,-4,-3,0,5,2,-4,7,-2,7,-1,1,-2,-7,1,0,-8,0,2
835,3,1,5,0,-2,2,5,2,-2,6,3,6,0,3,2,-1,2,4,-5,2,-1
836,3,1,6,0,1,3,5,3,1,8,6,7,1,5,2,-2,7,4,-2,5,1
837,4,4,8,2,2,3,8,3,1,6,5,7,2,6,7,-1,6,7,0,6,4
838,6,3,8,3,6,8,7,4,4,9,6,11,5,5,6,4,5,8,2,9,1
839,2,6,6,6,4,5,9,5,6,5,9,11,5,7,5,4,5,7,4,6,2
840,3,7,6,4,4,3,3,4,8,3,6,8,5,7,4,6,5,4,6,6,-1
841,2,4,3,6,9,3,2,2,7,4,6,10,8,5,6,6,7,3,5,6,3
842,4,4,3,5,7,1,5,3,5,4,3,7,6,4,7,6,2,4,1,3,2
843,0,2,3,4,8,1,3,1,6,-1,5,8,6,0,5,6,3,2,6,3,-1
844,-1,1,1,3,7,-2,0,1,3,1,4,4,4,2,5,5,3,0,1,1,0
845,0,1,0,3,6,-1,-2,-2,5,-3,-1,-1,2,-2,5,5,0,3,2,-1,-3
846,-7,-3,-2,5,7,-1,-3,-1,2,-3,1,-2,1,-4,-2,3,-1,-3,1,-4,-3
847,-5,0,-6,-2,4,-8,-6,-6,3,-4,-2,-8,-2,-6,-1,3,-4,-3,1,-4,-7
848,-3,-4,-9,0,2,-6,-9,-6,-1,-5,-3,-7,-2,-8,-2,1,-5,-5,0,-5,-5
849,-7,-5,-8,-4,-1,-7,-5,-4,-6,-7,-6,-9,-4,-7,-2,-3,-4,-7,-3,-10,-6
850,-4,-9,-7,-3,-6,-6,-9,-7,-4,-8,-8,-10,-5,-10,-5,-3,-8,-4,-3,-7,-9
851,-8,-10,-11,-5,-7,-4,-9,-7,-6,-9,-8,-13,-6,-12,-7,-4,-7,-10,-4,-10,-8
852,-9,-11,-13,-6,-10,-7,-11,-8,-8,-11,-10,-13,-9,-12,-5,-4,-13,-8,-5,-11,-10
853,-7,-12,-7,-6,-10,-5,-10,-7,-11,-8,-9,-10,-8,-12,-8,-8,-12,-11,-5,-11,-12
854,-8,-8,-8,-7,-14,-5,-5,-6,-12,-5,-9,-9,-9,-7,-5,-8,-8,-10,-9,-8,-6
855,-4,-6,0,-6,-9,-1,-3,-5,-10,-4,-5,-5,-7,-4,-5,-6,-7,-4,-9,-4,-3
856,-4,-6,-1,-6,-9,0,-2,4,-9,1,-3,0,-4,0,-3,-6,-2,-6,-8,-4,-1
857,1,0,3,-5,-10,1,0,4,-6,5,-3,1,-1,5,-1,-2,-1,-2,-2,-1,3
858,6,2,6,-1,-3,7,5,9,-6,9,3,9,5,9,1,-2,5,2,-2,3,5
859,13,8,12,2,0,8,13,13,1,15,4,11,5,14,8,1,12,8,2,9,12
860,16,11,17,6,2,11,10,16,6,16,12,13,11,17,9,7,14,14,9,14,16
861,15,16,15,11,4,12,17,18,10,19,15,15,13,23,14,12,18,14,11,15,20
862,19,17,19,13,8,12,18,19,13,18,14,16,15,23,16,12,16,22,17,17,21
863,19,17,19,14,12,14,18,21,15,19,15,14,19,18,13,15,20,19,18,21,18
864,15,17,17,16,11,12,15,17,15,14,15,12,18,18,15,19,20,18,21,18,18
865,15,15,15,16,15,10,10,14,19,11,15,12,14,14,10,19,14,16,20,18,12
866,11,12,11,15,15,6,10,10,15,4,12,7,11,10,6,15,11,11,18,15,10
867,7,9,7,10,10,2,1,2,13,-3,8,4,7,3,2,13,5,10,17,10,1
868,-2,0,-2,9,8,-4,-2,-5,8,-7,4,4,2,-3,-4,6,2,1,10,6,-5
869,-4,0,-7,0,5,-8,-3,-10,1,-11,-4,-3,-6,-6,-5,2,-3,-2,5,0,-8
870,-8,-6,-8,-2,5,-7,-9,-12,-2,-12,-8,-5,-7,-12,-8,-5,-6,-7,0,-3,-13
871,-12,-9,-13,-7,-2,-14,-9,-14,-7,-15,-12,-5,-8,-10,-9,-10,-11,-8,-9,-9,-12
872,-12,-11,-13,-9,0,-16,-11,-18,-7,-15,-13,-8,-11,-12,-13,-10,-13,-8,-10,-9,-12
873,-13,-13,-15,-11,0,-13,-12,-16,-12,-13,-11,-4,-12,-14,-15,-14,-12,-14,-12,-13,-12
874,-16,-11,-14,-15,-3,-13,-12,-19,-14,-14,-14,-5,-10,-15,-12,-14,-14,-13,-12,-15,-14
875,-16,-14,-14,-12,-4,-12,-12,-18,-13,-14,-13,-4,-12,-13,-15,-15,-14,-12,-14,-14,-15
876,-14,-13,-15,-13,-6,-10,-9,-13,-17,-11,-11,-4,-13,-10,-11,-16,-11,-15,-17,-16,-9
877,-9,-11,-11,-12,-4,-7,-6,-11,-13,-5,-11,-5,-9,-10,-10,-15,-11,-10,-14,-11,-8
878,-9,-8,-9,-9,-2,-5,-4,-5,-13,-3,-6,-1,-6,-6,-7,-14,-7,-7,-16,-9,-4
879,-5,-3,-6,-10,-3,-1,-4,-3,-3,-3,-5,-2,-5,-3,0,-10,-6,-4,-11,-6,-2
880,-6,-4,-6,-4,0,1,-3,-2,1,-1,-2,-1,-1,-3,-2,-7,-4,-5,-6,-5,-2
881,-4,-1,-4,-3,-2,1,-5,2,0,2,-5,-2,0,1,2,-3,-2,-3,-5,-6,2
882,0,-1,2,1,-1,4,0,2,0,4,0,-3,2,1,3,-3,-1,-2,-1,-1,2
883,4,3,2,4,-2,6,5,6,1,8,4,-2,4,6,6,-4,5,1,-1,4,8
884,9,10,5,5,-4,11,6,4,3,6,5,0,6,7,8,1,5,7,5,8,9
885,7,7,6,9,-1,12,5,4,4,10,7,0,10,9,8,5,2,8,7,6,8
886,8,9,6,8,-3,7,4,3,4,8,8,-3,6,9,8,8,5,7,9,4,9
887,9,9,8,10,1,7,6,5,6,9,9,-4,7,9,8,8,8,8,10,7,8
888,7,9,9,12,1,10,11,9,4,12,8,-2,12,12,10,5,11,10,4,9,14
889,12,10,12,11,-2,11,12,6,6,10,6,-4,11,10,11,9,8,13,10,9,12
890,10,9,9,12,-1,7,9,6,6,9,11,-5,10,9,7,9,11,6,8,7,9
891,9,8,8,8,-2,5,10,5,3,8,7,-9,5,7,8,8,7,5,8,5,8
892,11,7,9,7,0,5,5,6,2,3,7,-7,5,2,6,10,6,7,10,5,5
893,6,5,6,5,-6,2,5,6,2,4,5,-7,4,6,6,7,7,3,7,2,6
894,3,4,3,3,-7,0,1,2,3,0,1,-5,0,-1,2,7,3,2,7,1,1
895,-1,-3,0,0,-5,-2,-3,1,0,-4,-2,-1,0,-3,-2,4,0,-2,3,-1,-3
896,-2,-2,-4,-4,-10,-6,-8,-2,-1,-9,-4,-1,-6,-6,-7,-1,-5,-1,4,-6,-5
897,-8,-9,-7,-6,-5,-7,-8,-7,-4,-12,-6,2,-8,-9,-11,-5,-7,-2,1,-10,-9
898,-10,-8,-10,-8,-3,-9,-8,-6,-7,-11,-10,4,-11,-10,-12,-7,-8,-5,-3,-11,-9
899,-10,-10,-9,-9,0,-8,-12,-10,-7,-14,-13,7,-12,-10,-12,-7,-13,-6,-3,-10,-13
900,-13,-14,-13,-12,5,-13,-13,-10,-12,-12,-10,7,-14,-11,-15,-11,-13,-8,-8,-13,-14
901,-13,-11,-13,-10,6,-14,-12,-14,-12,-12,-16,6,-16,-11,-13,-11,-12,-9,-9,-15,-13
902,-13,-13,-10,-11,10,-12,-12,-12,-12,-10,-13,8,-13,-10,-12,-12,-12,-10,-11,-11,-15
903,-11,-12,-9,-12,6,-12,-9,-10,-12,-7,-13,7,-13,-8,-11,-13,-11,-10,-14,-12,-12
904,-11,-12,-8,-11,6,-10,-6,-8,-9,-7,-9,3,-10,-5,-11,-13,-9,-8,-12,-8,-7
905,-9,-5,-8,-8,9,-6,-2,-5,-10,-2,-4,6,-5,-3,-7,-11,-3,-10,-15,-4,-3
906,-2,0,0,-5,6,-1,5,0,-8,1,-3,2,-3,2,2,-5,0,-1,-11,1,1
907,1,3,6,1,7,4,10,6,-3,6,5,3,4,7,5,-2,5,4,-8,7,7
908,7,10,5,3,4,9,13,11,1,10,11,2,9,14,14,6,10,7,-8,7,11
909,12,12,10,10,5,14,15,11,9,9,12,2,15,13,19,11,12,11,2,14,12
910,13,12,13,14,6,16,16,19,11,15,17,2,18,15,17,12,18,11,4,15,16
911,15,18,16,14,1,17,19,18,16,14,18,1,16,18,21,16,15,13,12,19,18
912,18,17,15,18,4,19,17,17,18,15,19,4,21,17,20,18,19,14,11,20,18
913,15,19,16,19,5,20,16,17,17,12,18,3,17,14,20,19,20,14,13,16,14
914,13,15,15,19,1,14,8,13,18,7,16,5,18,9,13,19,13,12,18,12,12
915,9,12,8,15,3,9,6,10,15,5,14,4,12,9,10,12,9,9,13,8,12
916,9,10,5,13,3,8,3,7,13,0,7,0,8,4,9,11,7,7,13,8,6
917,6,5,3,13,4,6,-1,4,7,1,7,2,6,-2,1,6,5,-1,10,1,3
918,1,2,-2,6,1,0,-2,2,5,0,0,0,4,-2,-3,3,2,-1,7,-3,1
919,-5,-2,-6,2,1,-1,-6,-1,4,-4,0,0,0,-8,-6,-1,-5,-5,4,-2,-5
920,-5,-6,-7,-1,1,-5,-7,0,-2,-3,-5,2,-2,-7,-8,-6,-3,-8,1,-7,-3
921,-3,-6,-4,-3,-1,-7,-8,-5,-6,-5,-7,-3,-6,-6,-10,-7,-8,-7,1,-7,-4
922,-4,-7,-7,-3,0,-6,-8,-7,-8,-4,-8,2,-4,-6,-13,-11,-6,-12,-4,-9,-4
923,-3,-10,-5,-7,-1,-8,-7,-7,-8,-3,-13,-1,-11,-9,-11,-11,-7,-9,-5,-9,-1
924,-2,-11,-3,-7,-2,-6,-10,-6,-6,-3,-7,3,-7,-9,-13,-10,-8,-8,-5,-8,-6
925,-5,-9,-7,-7,-3,-9,-4,-5,-11,-3,-12,1,-8,-5,-10,-11,-6,-7,-6,-9,-2
926,-3,-5,-3,-9,0,-7,-4,-5,-8,-5,-8,4,-7,-7,-11,-8,-9,-7,-5,-5,-2
927,-5,-8,-6,-6,3,-7,-4,-3,-7,2,-6,5,-5,-4,-10,-8,-6,-10,-5,-7,-1
928,-5,-5,-2,-8,1,-8,-3,-3,-9,0,-7,6,-6,-2,-9,-5,-7,-3,-5,-7,-2
929,-1,-3,-1,-5,4,-5,-1,-4,-6,-1,-5,3,-4,0,-4,-5,-6,-3,-6,-3,-2
930,-1,-2,-2,-4,4,-5,-1,1,-7,0,-4,5,-4,3,-3,-4,-5,-2,-6,-2,-3
931,-1,-4,1,-2,2,-5,-2,-2,-3,-1,-5,3,-4,-1,-4,0,-5,0,-2,-2,-5
932,-2,-5,-4,0,3,-3,0,-3,-6,1,-4,3,-4,0,-5,1,-5,-3,-3,-2,-4
933,-1,-1,2,-1,1,-3,1,-3,-5,-2,-5,-3,-5,1,-1,0,-4,1,-2,1,-5
934,2,-1,1,-2,2,0,1,0,-3,-3,0,-5,-1,0,0,0,-1,-1,-3,1,-4
935,-2,0,-3,-3,2,-2,-2,-1,-4,-1,-1,-7,0,1,2,3,0,0,-3,1,-4
936,-3,-2,0,-1,1,-2,-3,-3,1,-3,-2,-8,-1,1,0,5,-2,-1,-4,0,-8
937,-6,-1,-3,-2,-1,-2,0,-2,-2,-1,-1,-7,0,2,-1,0,-1,-3,-3,-2,-5
938,-3,1,-1,-5,-5,-1,1,-3,-1,-2,-5,-10,-5,0,0,1,-1,1,-1,-1,-4
939,-1,-1,-2,-2,-5,-1,-4,-5,1,-4,-2,-8,-2,-3,1,3,-1,1,-2,0,-5
940,-6,-3,-6,-3,-6,-3,-3,-3,1,-6,-3,-11,-5,-3,1,0,-6,-4,0,-3,-6
941,-6,-4,-5,-6,-10,0,-5,-6,0,-5,-2,-9,-4,-4,0,-1,-4,-4,-3,-1,-5
942,-7,-4,-5,-3,-11,0,-3,-2,-7,-2,-2,-5,-6,-5,-4,-4,-5,-5,-7,-2,-6
943,-6,-3,-4,-5,-10,-1,-4,-4,-6,-5,-4,-7,-5,-3,-1,-2,-7,-4,-6,-5,-7
944,-8,-3,-2,-3,-9,0,-4,-2,-4,-1,0,-5,-2,-5,-3,-5,-4,-6,-6,-4,-5
945,-5,-1,-3,-7,-12,-1,3,1,-5,0,-1,-2,-1,2,1,-4,1,-1,-5,-3,0
946,4,-2,1,-1,-10,4,2,3,-3,2,-1,2,2,2,2,-2,0,6,-3,1,-1
947,3,1,3,3,-9,7,5,9,-2,6,4,2,2,6,7,-1,3,2,0,4,4
948,4,6,6,4,-9,7,6,5,4,6,7,4,3,7,9,3,5,4,6,5,6
949,8,5,7,6,-2,9,6,8,5,11,8,9,7,9,10,5,9,5,5,8,6
950,10,8,9,7,-5,8,8,8,5,6,9,8,6,9,8,5,6,8,10,8,7
951,11,8,8,8,1,6,6,6,10,9,9,10,9,9,7,3,10,8,8,7,6
952,8,8,6,10,2,2,8,9,7,8,6,13,8,8,7,3,11,5,8,4,9
953,8,6,7,9,7,3,4,7,8,3,4,11,9,3,8,6,6,7,11,4,6
954,6,1,3,10,10,1,3,7,7,4,7,9,9,4,4,5,6,4,10,4,4
955,6,4,3,5,12,-3,2,5,4,6,3,5,4,3,5,4,4,3,7,6,5
956,5,0,4,6,13,-2,1,2,6,3,2,4,4,2,2,1,2,2,4,8,1
957,2,0,3,6,9,-4,2,1,2,2,0,1,1,2,1,2,2,1,4,3,1
958,3,0,3,0,9,-3,-1,-1,5,1,1,0,-1,3,0,0,0,1,4,4,-1
959,-2,-1,1,0,6,-2,1,2,1,3,-2,-1,-1,0,-3,1,0,0,1,4,0
