,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
53,12,8,8,12,15,16,13,18,14,12,13,14,17,16,14,9,15,16,12,15,13,15,6,12,15,13,18,13,16,14,16,12,15,13,14,15,15,14,13,11,11,14,11,15,14,15,14,13,17,14,14,13,12,12,15,14,3,11,16,11,13,13,15,13,14,17,10,17,13,16,11,15,14,14,17,11,14,11,15,9,5,14,10,15,14,12,14,18,13,14
54,13,13,10,11,15,19,16,20,14,12,14,13,17,16,14,11,16,16,14,16,13,16,10,15,13,16,18,13,19,14,15,11,16,12,16,14,14,15,13,14,12,16,13,16,14,14,14,12,18,14,14,12,11,11,16,14,8,13,14,11,14,13,15,12,11,20,12,18,15,19,12,15,14,14,13,11,11,12,14,10,8,13,16,16,13,11,13,16,15,13
55,14,15,12,12,16,18,18,24,13,12,11,14,15,15,13,15,14,16,12,19,11,17,12,16,13,15,18,15,19,13,12,11,16,12,14,15,13,14,13,15,10,16,12,16,14,13,12,13,16,13,15,14,12,12,13,14,12,15,13,13,16,15,16,14,14,21,12,15,19,22,9,15,13,14,13,12,14,11,14,11,11,13,18,15,12,11,13,16,16,11
56,12,19,16,9,16,20,22,22,16,12,13,13,17,14,13,19,13,15,10,20,12,16,16,14,11,13,16,15,20,14,14,11,17,12,14,15,16,16,12,12,10,15,12,16,14,15,15,15,14,11,14,12,13,9,10,11,16,12,14,10,15,15,17,12,14,23,14,15,15,25,10,14,14,15,12,15,12,12,14,11,14,13,20,15,16,11,12,17,19,13
57,14,19,19,12,14,20,26,24,15,11,15,12,15,14,13,20,13,17,12,21,14,18,19,16,12,13,16,12,21,13,13,15,16,13,16,12,15,14,13,14,12,14,12,16,15,16,14,19,14,14,12,15,10,11,15,11,20,15,14,11,14,13,18,14,13,23,15,16,14,23,14,12,14,15,13,16,10,14,15,10,17,12,20,14,13,14,12,17,18,12
58,13,20,19,13,14,19,23,25,17,11,14,13,18,15,15,19,13,16,14,20,14,18,21,14,12,14,15,12,22,12,15,14,14,14,15,14,15,16,16,14,12,14,12,15,13,15,11,16,16,15,11,17,10,11,15,13,20,16,15,17,16,13,16,13,15,23,13,16,15,19,15,13,12,16,14,16,13,15,16,11,20,15,18,12,14,12,15,16,21,12
59,13,21,19,15,11,19,24,24,16,13,15,14,16,14,14,18,12,18,13,19,13,18,23,14,13,15,14,13,21,13,15,13,16,15,15,11,15,15,16,13,13,15,12,15,13,14,13,16,15,13,14,14,11,13,15,11,20,13,16,15,17,16,18,14,14,21,14,18,15,21,12,13,13,15,15,15,13,12,18,11,23,16,21,13,14,13,14,20,21,11
60,12,20,20,14,9,19,23,24,16,13,20,15,15,13,13,17,10,17,12,19,15,16,20,13,11,14,13,15,20,17,15,15,16,13,17,13,16,15,17,12,12,14,15,15,16,14,12,16,16,14,14,16,11,12,14,10,23,15,13,15,17,16,17,12,13,20,14,15,14,20,13,13,11,18,13,15,14,13,17,14,21,15,21,12,15,14,15,18,19,12
61,13,17,22,16,7,14,20,23,14,14,21,15,16,12,13,18,14,16,14,17,13,15,19,13,12,14,12,14,18,16,13,16,15,14,17,11,14,14,16,11,12,16,16,17,15,14,14,18,13,14,15,16,8,14,18,12,21,14,13,17,14,14,15,11,15,20,15,15,15,19,15,15,12,16,15,14,15,16,15,16,20,14,22,14,14,14,15,18,18,11
62,15,18,21,15,7,15,19,19,13,12,21,15,13,11,13,19,14,16,14,14,11,17,22,10,12,16,10,14,14,15,13,17,16,14,17,12,15,12,15,12,14,16,15,15,15,12,15,17,15,15,17,16,9,15,15,12,21,17,16,17,15,15,16,9,19,19,18,18,16,19,16,17,11,17,12,15,15,15,15,15,20,14,19,13,16,13,16,17,17,12
63,14,16,19,17,5,15,17,18,13,12,20,17,15,9,15,19,15,14,13,15,10,18,21,12,12,16,11,16,13,16,13,15,16,15,16,11,16,12,17,9,14,15,14,17,14,9,13,16,13,14,14,15,7,14,16,12,21,13,13,15,15,13,17,6,16,16,20,18,16,21,12,15,9,16,14,14,14,11,14,17,21,12,18,12,16,17,15,17,18,13
64,11,16,19,14,-1,15,17,17,10,11,18,14,15,13,16,16,14,13,11,12,9,15,19,11,12,16,11,15,15,15,14,16,13,15,17,12,18,11,17,8,12,14,15,17,17,8,12,15,11,15,13,15,10,18,14,14,20,11,11,16,12,11,18,5,15,18,17,13,16,17,12,14,8,16,15,12,13,10,14,15,19,13,17,12,15,16,14,17,15,13
65,8,17,19,14,-1,12,13,13,6,13,17,15,17,14,17,16,15,12,10,12,6,13,19,10,10,14,10,13,16,12,10,13,14,15,15,11,16,10,14,7,13,12,14,15,17,4,12,14,9,16,10,15,5,17,12,15,18,13,12,13,9,10,13,2,14,17,18,14,16,16,10,13,5,17,15,12,14,10,12,15,16,12,16,11,13,13,12,16,14,11
66,7,16,20,15,-3,12,15,15,4,9,14,13,18,9,16,15,16,8,10,11,5,13,17,9,11,14,8,13,13,14,11,11,13,13,14,8,14,12,12,6,14,8,12,13,14,4,12,11,8,16,10,15,6,16,9,14,20,12,9,12,8,9,14,1,12,13,18,15,13,16,11,12,3,16,10,11,11,6,10,13,18,9,14,10,10,11,14,16,16,9
67,5,14,16,14,-5,10,11,11,4,9,14,11,14,9,15,15,14,10,10,10,4,12,15,6,8,12,9,15,13,13,10,11,9,13,13,8,12,12,10,3,10,7,12,10,12,0,9,9,8,14,10,9,6,13,8,15,17,11,6,14,6,10,11,-3,10,15,16,13,12,17,9,13,3,15,12,9,7,5,9,13,16,8,13,8,9,9,8,14,17,7
68,5,16,18,11,-6,8,11,11,-1,8,11,10,12,6,14,16,13,7,9,11,3,9,15,3,8,10,5,13,12,12,11,8,7,11,11,6,13,7,5,2,12,4,12,9,11,-3,7,7,7,12,7,9,1,11,6,15,19,9,3,11,3,8,11,-2,8,14,14,12,12,17,8,10,0,14,8,8,4,1,7,13,15,7,11,8,4,10,6,13,18,4
69,4,14,17,10,-4,9,13,11,-2,5,11,9,12,5,10,14,12,4,6,12,0,6,16,0,7,6,6,13,11,11,8,4,7,11,11,5,12,5,1,-2,11,5,9,5,12,-5,6,3,6,9,6,6,-2,7,3,13,17,6,3,10,1,4,9,-2,8,12,11,8,9,19,10,6,-1,13,5,6,3,-1,0,9,15,6,12,7,-1,9,4,11,18,3
70,0,10,16,7,-7,10,11,11,-2,3,6,8,11,3,7,12,9,3,4,10,-1,5,14,-2,3,7,3,12,10,7,6,3,3,10,8,4,4,0,3,-3,9,2,5,5,7,-7,5,2,3,5,6,3,-3,6,1,10,17,3,1,5,1,1,6,-3,4,10,10,7,9,16,6,5,-4,12,5,-1,1,-4,1,8,15,1,11,5,0,8,1,8,16,1
71,1,11,15,5,-6,7,10,10,-3,1,3,5,8,1,4,13,6,0,1,7,-4,3,14,-3,0,3,2,11,9,6,5,0,1,6,6,2,4,2,-1,-4,5,0,8,1,5,-9,0,1,0,3,3,-1,-5,4,-3,11,14,2,-1,4,-2,0,1,-5,1,10,6,4,5,14,5,4,-5,12,3,-2,0,-5,-3,5,13,-1,13,3,-1,4,-1,6,14,-2
72,-3,10,14,3,-8,5,10,9,-5,0,2,4,6,0,5,14,4,-3,-2,8,-6,1,12,-5,-1,3,0,7,7,3,1,0,-1,1,4,0,-1,1,-4,-7,4,-1,4,-2,4,-8,0,0,0,1,0,-2,-5,1,-5,10,10,-1,-3,1,-5,-1,0,-5,0,7,3,5,4,11,1,1,-8,10,1,-5,-4,-6,-5,4,13,-4,11,-1,-1,2,-3,6,12,-5
73,-2,8,13,0,-8,4,8,7,-9,-3,-1,-1,6,-1,2,10,-3,-2,-3,8,-4,-4,12,-6,-2,0,-1,5,6,-1,1,-2,-2,-1,2,-2,-2,-3,-4,-7,2,-2,4,-2,4,-6,-2,-3,-3,-1,1,-2,-4,-3,-7,5,12,-1,-3,1,-6,-2,0,-6,-2,4,1,2,0,11,2,1,-6,8,-1,-7,-6,-6,-7,2,11,-4,12,-1,-3,-1,-5,3,10,-3
74,-4,5,9,-1,-9,1,10,7,-7,-3,-5,1,3,-2,-2,8,-2,-6,-3,8,-5,-5,10,-7,-2,1,-3,1,5,-2,-1,-5,-4,0,-2,-4,-6,-4,-7,-7,-2,-4,2,-2,3,-7,-5,-5,-3,-3,-3,-6,-5,-4,-7,5,13,-4,-5,-3,-6,-3,-4,-7,-3,3,0,-1,-2,8,-1,-2,-7,4,-1,-8,-4,-6,-5,0,10,-6,9,-2,-5,-4,-6,4,8,-6
75,-5,3,12,-4,-12,-1,5,6,-8,-4,-6,-2,1,-4,-1,6,-4,-7,-3,5,-7,-6,9,-9,-5,-3,-5,1,3,-2,-3,-5,-4,-5,-5,-4,-5,-3,-9,-6,-5,-5,-1,-5,-2,-7,-5,-4,-4,-4,-4,-5,-8,-6,-10,2,11,-3,-5,-3,-6,-5,-5,-4,-4,2,1,-2,-5,4,-2,-6,-9,3,-2,-9,-4,-6,-6,-4,9,-7,4,-7,-8,-4,-8,2,5,-6
76,-7,3,8,-6,-12,-3,1,-2,-10,-5,-7,-2,-2,-5,-5,1,-7,-5,-5,1,-10,-7,7,-9,-7,-3,-6,-3,0,-2,-3,-5,-3,-3,-7,-5,-7,-6,-6,-6,-6,-9,-3,-6,-2,-8,-5,-6,-5,-7,-6,-7,-9,-7,-9,-1,8,-5,-8,-5,-7,-4,-8,-7,-8,-1,-3,-2,-5,3,-3,-5,-10,0,-4,-9,-5,-9,-8,-6,7,-8,0,-6,-7,-6,-8,0,2,-8
77,-8,0,4,-8,-12,-7,-1,-3,-9,-5,-9,-2,-5,-5,-7,-2,-8,-8,-5,0,-11,-10,4,-13,-6,-7,-5,-2,-4,-8,-3,-6,-5,-3,-8,-6,-9,-5,-8,-7,-6,-8,-4,-7,-4,-10,-7,-7,-5,-9,-9,-8,-10,-8,-7,-2,3,-5,-8,-5,-7,-7,-10,-9,-9,-5,-6,-5,-7,-3,-7,-6,-11,-1,-4,-9,-6,-9,-8,-7,5,-11,-1,-8,-7,-6,-11,-2,0,-8
78,-9,-6,1,-6,-14,-8,-3,-7,-11,-6,-9,-4,-6,-7,-9,-3,-9,-7,-9,-2,-11,-9,2,-13,-8,-6,-6,-4,-8,-8,-6,-7,-6,-6,-8,-7,-9,-7,-11,-9,-5,-7,-6,-5,-6,-12,-7,-7,-6,-7,-8,-6,-10,-9,-8,-6,1,-10,-8,-6,-7,-7,-11,-13,-7,-6,-9,-4,-8,-5,-6,-8,-13,-3,-5,-13,-7,-10,-8,-8,2,-11,-4,-9,-9,-5,-10,-6,-3,-9
79,-7,-7,0,-8,-16,-7,-8,-6,-9,-8,-9,-4,-6,-9,-10,-6,-8,-8,-9,-4,-12,-12,-2,-13,-6,-9,-8,-3,-11,-5,-6,-10,-7,-7,-10,-10,-8,-9,-11,-11,-7,-8,-8,-8,-7,-13,-8,-9,-6,-8,-10,-7,-11,-9,-7,-5,-3,-9,-8,-8,-8,-9,-9,-15,-9,-9,-9,-6,-8,-9,-8,-8,-16,-2,-8,-12,-10,-11,-9,-10,-2,-12,-7,-10,-7,-6,-9,-6,-7,-10
80,-10,-9,-6,-8,-17,-9,-10,-10,-13,-8,-8,-6,-5,-8,-8,-7,-9,-8,-11,-8,-15,-11,-7,-15,-10,-9,-8,-7,-13,-10,-7,-12,-8,-7,-12,-9,-10,-10,-10,-10,-9,-9,-8,-8,-9,-14,-8,-9,-8,-9,-10,-10,-14,-11,-7,-5,-4,-9,-11,-12,-9,-12,-10,-16,-10,-13,-8,-8,-7,-11,-9,-10,-16,-4,-9,-13,-10,-12,-8,-9,-6,-12,-10,-10,-9,-7,-9,-9,-11,-11
81,-13,-12,-7,-8,-18,-11,-11,-13,-16,-12,-12,-6,-8,-9,-10,-9,-10,-11,-11,-11,-17,-12,-8,-17,-11,-8,-8,-7,-13,-8,-6,-13,-9,-8,-12,-11,-13,-9,-10,-12,-10,-11,-10,-8,-8,-17,-9,-11,-7,-11,-10,-11,-15,-12,-8,-7,-4,-8,-11,-11,-10,-12,-11,-19,-9,-15,-10,-8,-9,-14,-9,-9,-17,-8,-10,-16,-10,-12,-10,-10,-10,-14,-12,-9,-12,-7,-10,-9,-12,-13
82,-15,-12,-10,-8,-20,-12,-14,-10,-15,-12,-12,-9,-9,-12,-14,-12,-12,-10,-13,-12,-19,-12,-10,-17,-12,-12,-11,-8,-15,-8,-9,-12,-10,-11,-12,-15,-13,-9,-15,-15,-11,-11,-11,-11,-12,-17,-13,-13,-9,-11,-14,-13,-15,-12,-6,-9,-10,-13,-13,-10,-11,-15,-13,-19,-11,-14,-11,-9,-15,-16,-11,-11,-20,-10,-9,-15,-10,-16,-12,-14,-11,-16,-14,-12,-14,-8,-14,-9,-14,-15
83,-16,-11,-12,-11,-21,-12,-12,-11,-16,-14,-14,-9,-11,-13,-14,-14,-13,-10,-12,-13,-22,-13,-11,-18,-14,-13,-11,-10,-14,-9,-11,-13,-9,-12,-15,-15,-12,-9,-16,-20,-12,-13,-16,-14,-13,-18,-13,-14,-12,-13,-15,-15,-17,-12,-9,-9,-13,-14,-12,-11,-11,-16,-11,-20,-11,-13,-13,-10,-12,-16,-13,-12,-21,-9,-11,-17,-13,-16,-9,-14,-12,-16,-18,-13,-13,-12,-14,-10,-17,-14
84,-18,-13,-13,-13,-21,-10,-15,-11,-20,-18,-16,-9,-13,-12,-14,-12,-15,-13,-13,-14,-23,-15,-12,-21,-16,-15,-13,-10,-15,-13,-14,-15,-13,-12,-15,-18,-14,-11,-16,-18,-14,-14,-18,-14,-14,-18,-14,-14,-15,-14,-16,-17,-19,-16,-10,-13,-12,-17,-15,-14,-15,-17,-11,-23,-15,-14,-12,-10,-13,-16,-14,-10,-20,-10,-13,-16,-14,-17,-14,-14,-15,-19,-16,-16,-16,-15,-13,-11,-17,-17
85,-21,-13,-12,-14,-20,-11,-15,-13,-23,-19,-16,-13,-13,-16,-16,-12,-14,-14,-15,-13,-22,-16,-14,-22,-17,-17,-14,-12,-15,-14,-14,-18,-12,-18,-17,-19,-15,-12,-18,-22,-16,-16,-19,-15,-15,-18,-16,-16,-15,-15,-18,-21,-24,-19,-15,-11,-14,-17,-18,-16,-16,-21,-17,-23,-15,-14,-15,-12,-13,-17,-16,-13,-22,-12,-17,-19,-16,-17,-14,-16,-14,-21,-14,-19,-18,-16,-18,-13,-16,-18
86,-22,-9,-12,-17,-18,-9,-14,-14,-23,-21,-18,-15,-13,-16,-18,-15,-19,-17,-19,-12,-23,-20,-14,-22,-18,-17,-17,-15,-12,-20,-15,-18,-13,-18,-19,-21,-16,-19,-20,-23,-18,-19,-21,-18,-16,-19,-19,-20,-18,-19,-18,-21,-24,-21,-14,-15,-14,-20,-19,-17,-19,-22,-20,-23,-18,-12,-17,-13,-17,-15,-16,-13,-24,-11,-18,-19,-18,-17,-17,-19,-15,-22,-16,-19,-16,-16,-20,-15,-16,-20
87,-22,-9,-13,-17,-17,-10,-15,-12,-21,-21,-18,-17,-14,-19,-21,-13,-21,-17,-20,-13,-22,-19,-13,-22,-19,-17,-18,-16,-9,-18,-17,-19,-14,-20,-18,-23,-18,-18,-22,-23,-18,-19,-25,-18,-19,-18,-23,-20,-20,-18,-19,-23,-22,-23,-18,-18,-13,-19,-20,-20,-20,-21,-20,-21,-21,-12,-17,-14,-23,-14,-20,-17,-24,-14,-22,-22,-20,-20,-18,-20,-17,-25,-16,-21,-17,-17,-20,-17,-15,-19
88,-25,-9,-13,-19,-16,-10,-13,-11,-22,-24,-19,-18,-17,-20,-19,-12,-23,-19,-21,-14,-23,-20,-14,-22,-21,-19,-21,-17,-9,-21,-16,-20,-18,-20,-19,-23,-18,-18,-21,-24,-21,-20,-23,-21,-21,-17,-26,-21,-20,-20,-21,-26,-20,-22,-18,-21,-13,-23,-21,-23,-23,-24,-21,-21,-23,-13,-21,-16,-21,-13,-23,-18,-20,-14,-22,-20,-23,-22,-19,-23,-16,-25,-16,-21,-21,-21,-23,-21,-16,-22
89,-24,-10,-12,-21,-15,-9,-13,-10,-21,-23,-21,-18,-21,-22,-22,-12,-24,-21,-22,-13,-21,-21,-14,-21,-23,-20,-21,-18,-11,-20,-19,-20,-19,-23,-20,-24,-22,-21,-22,-21,-24,-21,-25,-23,-25,-15,-25,-21,-23,-21,-22,-23,-18,-22,-19,-19,-15,-25,-22,-24,-22,-25,-22,-19,-20,-14,-20,-16,-25,-12,-23,-18,-19,-16,-21,-18,-23,-21,-20,-24,-15,-24,-15,-23,-22,-21,-21,-21,-14,-24
90,-24,-8,-11,-22,-14,-12,-11,-13,-19,-23,-21,-19,-21,-21,-24,-11,-24,-21,-19,-11,-18,-19,-12,-19,-22,-22,-24,-20,-10,-20,-20,-22,-21,-25,-23,-24,-23,-23,-19,-21,-23,-22,-24,-23,-25,-14,-25,-20,-21,-23,-20,-23,-17,-21,-20,-24,-15,-24,-22,-23,-23,-26,-21,-17,-23,-14,-22,-21,-22,-13,-21,-23,-17,-19,-25,-19,-22,-19,-22,-22,-15,-25,-16,-24,-21,-24,-24,-22,-12,-23
91,-22,-9,-9,-22,-10,-13,-11,-12,-16,-22,-24,-20,-22,-22,-22,-11,-27,-20,-21,-13,-17,-19,-12,-19,-23,-22,-24,-19,-12,-21,-21,-21,-21,-24,-22,-22,-25,-23,-21,-18,-24,-22,-24,-23,-24,-12,-21,-19,-21,-23,-19,-24,-17,-22,-20,-26,-12,-25,-20,-25,-19,-23,-20,-12,-23,-14,-24,-23,-24,-15,-25,-21,-17,-20,-25,-18,-21,-19,-22,-22,-12,-23,-14,-24,-21,-26,-23,-23,-12,-23
92,-20,-8,-13,-23,-6,-11,-13,-13,-17,-21,-23,-19,-23,-21,-21,-13,-24,-18,-23,-12,-14,-19,-13,-16,-21,-21,-23,-20,-13,-23,-20,-21,-22,-23,-23,-21,-23,-21,-19,-18,-22,-23,-22,-22,-25,-8,-22,-17,-23,-25,-20,-24,-12,-18,-21,-25,-13,-26,-21,-24,-15,-21,-23,-8,-22,-16,-22,-23,-27,-13,-23,-20,-13,-20,-22,-15,-20,-19,-25,-25,-11,-19,-13,-21,-21,-25,-20,-26,-11,-21
93,-18,-10,-13,-21,-5,-11,-14,-13,-13,-17,-23,-19,-23,-21,-21,-13,-25,-18,-20,-14,-11,-16,-11,-11,-21,-18,-22,-20,-15,-24,-22,-17,-21,-21,-19,-19,-21,-22,-17,-15,-22,-21,-23,-24,-23,-9,-20,-18,-21,-23,-17,-21,-9,-18,-20,-25,-11,-23,-18,-22,-15,-19,-22,-5,-19,-17,-23,-22,-24,-12,-21,-21,-8,-23,-20,-11,-19,-15,-23,-23,-12,-15,-11,-20,-20,-22,-19,-26,-12,-20
94,-16,-11,-12,-18,-3,-16,-15,-15,-10,-17,-20,-19,-23,-17,-18,-15,-19,-15,-19,-17,-9,-14,-12,-13,-18,-19,-23,-22,-14,-21,-20,-15,-19,-18,-19,-16,-19,-20,-15,-15,-22,-20,-17,-20,-21,-5,-15,-16,-19,-21,-17,-15,-8,-17,-19,-24,-10,-21,-15,-20,-14,-16,-17,-4,-17,-18,-21,-22,-24,-15,-20,-18,-4,-22,-19,-11,-17,-12,-19,-21,-15,-12,-11,-19,-16,-19,-19,-25,-14,-15
95,-12,-12,-12,-17,-3,-17,-17,-15,-8,-13,-19,-17,-23,-16,-16,-16,-20,-13,-17,-17,-7,-14,-11,-9,-17,-17,-18,-20,-13,-19,-19,-14,-17,-15,-16,-15,-18,-20,-12,-11,-19,-18,-17,-18,-18,-2,-14,-14,-14,-17,-17,-12,-5,-17,-16,-22,-11,-17,-15,-19,-12,-13,-15,-2,-15,-20,-17,-19,-21,-15,-19,-17,-1,-22,-20,-10,-11,-11,-16,-19,-17,-10,-14,-18,-15,-18,-14,-24,-12,-13
96,-10,-12,-13,-16,1,-17,-18,-15,-5,-8,-16,-17,-23,-12,-13,-14,-17,-11,-14,-17,-2,-11,-14,-6,-14,-14,-15,-21,-14,-15,-17,-11,-13,-15,-13,-12,-16,-19,-8,-8,-19,-15,-13,-15,-18,-2,-13,-12,-13,-16,-13,-11,-3,-12,-14,-19,-12,-16,-11,-13,-10,-13,-12,0,-15,-19,-16,-17,-16,-15,-14,-15,1,-21,-15,-5,-9,-6,-14,-14,-18,-7,-14,-14,-12,-17,-13,-23,-13,-10
97,-8,-14,-13,-13,4,-18,-19,-15,-2,-8,-14,-16,-19,-9,-11,-17,-14,-9,-12,-16,-3,-10,-15,-5,-11,-12,-15,-18,-15,-13,-15,-8,-12,-13,-12,-9,-13,-15,-4,-6,-15,-12,-10,-16,-16,0,-9,-8,-10,-15,-15,-7,-1,-9,-12,-18,-11,-12,-7,-10,-9,-9,-11,1,-11,-19,-15,-17,-13,-15,-12,-14,3,-22,-13,-4,-6,-4,-14,-11,-17,-5,-15,-10,-9,-13,-9,-18,-14,-7
98,-7,-16,-15,-9,3,-17,-18,-13,2,-4,-12,-14,-17,-6,-11,-15,-11,-10,-7,-15,0,-7,-16,-1,-9,-8,-12,-15,-15,-8,-13,-6,-11,-9,-10,-6,-10,-11,-1,-2,-11,-9,-8,-10,-13,3,-4,-7,-5,-15,-8,-2,2,-5,-10,-16,-13,-7,-4,-7,-5,-6,-10,3,-8,-17,-10,-12,-13,-15,-10,-10,5,-19,-8,-5,-5,-2,-9,-9,-16,-1,-14,-7,-6,-10,-7,-17,-14,-4
99,-5,-15,-13,-7,6,-15,-16,-14,3,-3,-11,-13,-15,-3,-10,-12,-8,-7,-4,-17,3,-8,-14,0,-7,-6,-9,-13,-12,-6,-9,-2,-8,-6,-8,-4,-7,-7,1,1,-8,-6,-6,-6,-9,5,-3,-5,-3,-10,-6,0,4,-6,-7,-12,-13,-3,-4,-4,-2,-1,-6,7,-5,-16,-5,-10,-8,-14,-5,-7,8,-17,-6,0,-2,0,-7,-5,-16,3,-14,-3,-4,-8,-5,-14,-15,-2
100,-2,-14,-16,-6,7,-14,-12,-12,4,0,-8,-11,-12,-1,-3,-11,-5,-5,0,-12,6,-2,-15,1,-4,-3,-5,-11,-11,-4,-7,0,-3,-6,-4,0,-5,-5,1,2,-8,-2,-1,-6,-7,8,-2,-3,-5,-4,-7,5,6,-1,-4,-10,-15,-3,-1,-3,1,0,-5,10,-2,-12,-4,-8,-5,-11,-4,-5,10,-16,-3,3,-1,4,-4,-2,-15,7,-13,1,-3,-5,-3,-13,-14,0
101,2,-17,-13,-1,11,-12,-8,-9,6,3,-3,-9,-9,1,0,-12,-3,0,-2,-12,7,-4,-15,5,-2,1,-5,-8,-11,-1,-6,2,-3,-3,-3,3,-3,-3,3,6,-3,-1,1,-6,-4,7,2,0,-1,-3,-4,2,6,0,1,-8,-14,1,2,-1,2,3,-2,9,-1,-10,-2,-4,-3,-11,-2,-4,11,-12,-1,5,4,6,-3,-2,-15,7,-9,1,1,-2,-2,-11,-12,6
102,4,-14,-13,-1,12,-10,-6,-8,6,4,-2,-8,-6,3,0,-8,1,0,1,-9,7,1,-12,7,0,0,-3,-4,-7,1,-2,4,-2,-1,1,5,-3,-1,5,4,-1,3,5,-1,-3,9,5,5,-1,1,-2,4,8,-1,4,-3,-14,3,3,3,5,6,0,13,1,-7,0,-4,-3,-7,1,-2,11,-8,2,6,5,5,-3,0,-17,8,-7,1,2,-2,0,-6,-8,4
103,6,-12,-12,0,16,-6,-3,-6,8,6,0,-3,-6,4,0,-6,3,3,3,-5,12,4,-12,9,3,0,1,-3,-3,2,-2,4,0,1,2,6,-1,3,6,7,4,6,7,0,1,10,8,4,3,4,-1,6,13,2,3,-3,-12,4,5,4,6,6,1,16,3,-3,5,-3,-2,-3,3,1,14,-4,2,8,5,8,0,2,-13,8,-5,4,2,1,4,-2,-6,6
104,8,-8,-11,1,17,-2,-4,-6,8,7,3,-1,-2,5,2,-5,5,5,3,-1,12,4,-11,11,4,1,2,-2,-1,5,1,6,3,2,4,9,3,5,10,12,5,6,7,1,4,12,8,6,3,4,1,9,14,6,3,-1,-10,6,5,5,9,9,2,19,2,-1,4,-1,3,1,4,4,15,-4,5,9,7,9,4,3,-11,10,-1,6,4,3,6,0,-6,9
105,10,-7,-10,3,19,0,-2,-1,10,10,2,0,-2,8,6,-2,6,8,5,-1,14,5,-8,11,6,5,4,1,-2,6,5,9,5,3,2,10,4,4,12,13,8,7,6,6,6,13,11,7,6,6,5,12,15,7,8,-1,-7,9,9,9,12,12,6,20,6,1,5,2,6,2,7,2,18,-4,4,9,11,14,6,7,-8,12,3,5,5,5,7,3,-3,10
106,12,-8,-4,5,22,0,1,-1,11,12,5,3,1,10,5,-2,8,8,4,-2,19,6,-4,13,8,6,6,1,1,9,6,12,7,6,5,14,3,10,14,16,9,7,10,7,7,17,14,8,9,9,8,13,20,9,9,2,-4,13,9,11,13,11,7,24,8,5,7,4,6,1,8,7,22,-2,6,10,12,17,8,7,-4,15,1,11,8,7,9,5,-2,12
107,14,-4,-2,7,23,3,5,1,17,13,7,8,1,13,7,0,9,12,10,3,17,8,-3,15,10,6,9,4,4,9,8,12,8,8,7,14,6,12,15,19,10,11,10,8,9,20,12,9,12,11,9,15,21,10,12,7,-2,14,10,13,14,13,7,26,10,5,8,4,8,1,10,10,22,1,10,14,16,20,12,9,-2,16,2,11,11,11,12,10,-1,15
108,15,-1,-1,11,24,4,3,2,16,17,8,8,5,16,10,1,12,16,11,3,19,9,0,18,14,11,11,5,4,11,11,14,10,7,6,16,8,12,15,21,10,14,14,9,11,23,16,13,12,12,13,15,23,12,11,8,1,14,13,14,15,14,9,26,13,5,9,5,9,4,14,12,22,4,14,16,17,21,13,10,1,17,5,14,14,12,14,11,0,16
109,17,-3,0,13,25,4,3,2,18,18,10,10,6,17,11,1,13,14,12,4,21,11,-1,18,16,12,14,9,6,12,14,17,12,11,9,18,11,14,17,22,14,13,15,12,12,22,18,16,17,14,16,17,24,16,13,10,4,18,14,16,16,17,12,24,13,6,11,8,9,6,16,14,26,4,18,18,17,23,15,14,4,20,6,16,16,13,16,13,4,20
110,19,-1,1,15,24,4,4,3,19,21,14,14,6,21,13,2,13,17,14,4,20,13,1,19,19,14,14,9,6,15,15,17,14,11,11,20,14,19,17,23,13,16,17,14,18,24,19,16,17,17,16,21,22,16,18,11,5,19,17,18,20,18,15,26,17,8,16,9,14,4,20,16,25,6,21,21,21,23,18,14,7,20,5,18,16,16,18,14,6,21
111,21,1,0,14,24,5,3,2,20,21,13,16,10,22,16,4,16,19,16,5,20,16,3,18,20,13,19,10,6,15,17,19,20,17,12,23,16,17,21,25,17,19,18,17,16,24,22,19,21,18,16,20,24,20,19,14,3,19,18,20,23,20,18,24,20,6,14,11,16,6,22,19,25,10,19,22,24,25,20,17,7,22,6,18,19,17,23,17,3,23
112,22,1,2,17,22,4,4,1,22,23,17,17,13,24,17,2,17,22,19,5,21,17,-1,23,22,18,21,13,4,19,20,22,24,19,15,22,16,20,22,25,19,19,20,18,16,24,25,21,21,19,20,21,22,22,19,16,6,19,22,20,26,22,20,23,20,6,16,17,20,7,20,19,24,11,21,22,23,26,22,20,7,22,7,19,22,20,24,18,5,25
113,23,1,3,20,21,5,4,4,23,24,19,21,15,26,17,2,21,24,22,4,21,19,1,22,23,22,24,14,5,21,23,22,24,23,16,22,19,23,24,25,21,21,23,19,20,24,26,23,22,21,22,23,24,23,22,19,6,23,24,21,25,22,20,20,20,6,21,20,21,8,22,22,25,13,26,25,26,25,26,20,5,24,7,22,25,23,26,19,7,25
