,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
806,11,-1,13,-3,-28,-3,-4,9,-2,-11,-3,7,-9,4,8,-6,13,-7,9,9,13,13,-11,-18,-13,-19,-8,-30,-6,-16,-10,1,-2,6,8,5,1,3,5,5,-3,5,1,5,13,6,-8,-1,-3,-2,8,2,-17,-17,-14,-18,8,-14,-5,11,12,-7,-1,3,2,2,-6,2,-9,4,-7,-16,-4,3,-14,-9,-9,-9,-6,-5,-2,-8,-13,-8,-17,0,-10,-10,-11,-8,-9,-3,-6,-7,5,-2,-11,-9,7,-9,-6,-7,-6,-13,-14,-9,-3,-7,5,-10,-15,10,4,-8,-18,-10,-8,-8,-4,-6,4,-20,-8,2,-3,3,-2,-23
807,14,-3,13,0,-23,2,-1,6,-3,-9,-3,7,-7,2,6,-12,8,-14,11,9,12,13,-10,-16,-16,-20,-6,-30,-1,-16,-6,5,2,5,6,5,2,4,6,2,-5,1,-3,3,7,3,-9,-6,-6,-4,9,4,-15,-15,-15,-17,0,-9,2,14,9,-6,-2,2,3,4,-4,7,-10,7,-8,-15,-7,10,-14,-6,-10,-7,-4,-2,-2,-4,-9,-6,-19,0,-6,-7,-7,-7,-2,-2,-4,-7,7,0,-10,-7,8,-5,-6,-6,-4,-11,-13,-8,-3,-4,8,-10,-15,9,5,-8,-22,-9,-4,-5,-3,-4,6,-19,-5,4,-5,1,-3,-23
808,15,-4,12,4,-16,6,4,6,-1,-7,-2,2,-6,2,6,-18,2,-19,12,13,14,12,-9,-16,-20,-17,0,-31,0,-15,-3,10,5,3,3,5,1,4,5,-2,-8,-2,-6,-4,4,-5,-13,-5,-9,-6,10,3,-13,-12,-16,-13,-5,-3,6,17,9,-2,0,-1,6,5,-4,9,-12,9,-9,-15,-11,13,-15,-3,-7,-3,1,-1,3,-1,-9,-5,-18,1,-1,-6,-5,-3,-5,-1,-3,-4,4,0,-7,-7,8,-1,-4,-4,0,-9,-12,-7,0,-2,7,-10,-15,10,6,-7,-24,-10,1,-3,-1,-1,6,-16,-2,2,-5,3,-2,-19
809,14,-6,6,6,-8,8,6,5,2,-6,0,4,-2,-1,7,-22,-7,-22,16,13,14,11,-7,-14,-18,-16,5,-28,2,-9,2,12,8,4,1,2,2,5,4,-6,-9,-6,-9,-12,-3,-11,-12,-7,-9,-7,10,7,-11,-11,-13,-10,-14,4,13,19,11,-2,1,1,4,4,-2,14,-14,13,-10,-12,-11,14,-12,0,-5,0,-1,0,2,-1,-8,-4,-17,1,1,-3,-4,-4,-5,2,-2,-3,3,4,-7,-4,9,0,-3,-3,1,-7,-7,-4,4,2,7,-8,-15,9,9,-8,-22,-6,5,-2,1,-1,8,-11,-3,2,-7,3,0,-13
810,11,-1,4,8,-2,12,8,3,7,0,6,3,1,-2,4,-25,-13,-24,13,13,12,10,-6,-13,-17,-15,10,-25,5,-8,5,17,11,3,1,1,5,2,3,-10,-11,-12,-13,-15,-7,-17,-14,-8,-12,-6,14,8,-9,-8,-9,-3,-21,9,18,19,11,1,1,-1,3,4,-2,14,-15,16,-9,-10,-11,17,-12,1,-6,-1,0,0,3,-2,-4,-3,-13,3,1,-3,-2,-4,-1,3,1,-2,3,3,-6,-1,9,3,-2,-2,0,-3,-7,-2,4,4,10,-7,-15,11,9,-7,-22,-6,8,0,2,-2,9,-5,-3,2,-5,1,1,-5
811,11,-1,1,9,6,14,10,4,9,1,8,1,3,-2,4,-25,-18,-25,14,12,11,11,-1,-9,-14,-8,11,-19,6,-3,8,20,14,0,-3,1,4,4,2,-14,-13,-14,-14,-19,-12,-19,-9,-6,-12,-7,13,8,-3,-1,-4,-2,-26,13,20,19,11,1,2,-3,1,3,-1,14,-16,16,-9,-7,-13,16,-8,2,-6,2,0,4,4,2,-2,-4,-11,4,3,-2,0,-4,1,6,1,2,3,7,-5,1,9,5,-2,1,2,0,-5,-2,7,4,11,-6,-13,12,10,-7,-22,-4,13,0,6,1,9,-1,-2,-1,-7,2,5,2
812,8,-3,-4,11,14,15,11,4,13,6,13,1,8,0,5,-25,-20,-26,13,9,6,12,4,-3,-7,-2,15,-13,9,0,11,23,16,-1,-4,0,4,2,-2,-15,-14,-15,-15,-21,-15,-20,-6,-3,-10,-6,14,12,0,5,-1,2,-31,17,22,12,12,3,3,-3,2,2,0,16,-14,16,-8,-4,-11,17,-4,0,-4,3,4,3,5,3,-2,-4,-9,5,6,-2,3,-3,3,6,6,2,3,5,-4,4,8,6,-1,5,5,1,-5,-2,7,8,12,-4,-9,12,11,-6,-27,-2,14,1,10,3,7,7,4,1,-5,2,8,8
813,3,0,-8,8,19,13,9,3,15,12,16,0,13,0,3,-24,-22,-24,11,8,4,10,9,3,-1,4,18,-6,10,5,16,22,19,-3,-4,-4,5,-1,-2,-14,-14,-15,-16,-21,-18,-24,-7,-1,-7,-5,15,14,4,9,4,7,-33,21,23,10,13,4,6,-4,0,2,1,17,-12,15,-7,1,-9,16,1,2,-2,5,4,6,5,6,1,-1,-7,5,7,-1,2,1,5,8,6,4,1,6,-3,5,6,7,1,5,7,5,-3,-2,8,8,15,-4,-6,13,12,-7,-29,-1,21,3,12,7,7,12,8,2,-3,3,7,14
814,-1,1,-11,9,23,11,8,4,21,16,20,4,18,2,3,-19,-23,-23,7,3,2,9,12,8,2,9,23,2,8,7,20,20,22,-5,-6,-4,3,-1,-5,-15,-14,-17,-13,-24,-18,-23,-1,2,-6,0,15,15,6,13,8,10,-30,23,24,6,13,9,7,-2,-2,1,3,15,-11,15,-5,3,-6,14,4,4,-3,7,3,5,7,7,3,-2,-4,4,7,1,3,2,5,7,7,4,-2,8,0,6,7,4,1,7,5,5,-2,1,8,8,17,-4,-5,15,13,-7,-28,4,24,6,13,8,6,17,10,3,-4,2,11,20
815,-4,3,-12,7,22,8,8,3,21,17,23,4,19,4,3,-15,-23,-17,4,0,-2,9,20,11,6,15,23,9,8,12,21,23,19,-6,-10,-6,2,-4,-7,-16,-15,-18,-15,-21,-19,-22,2,4,-4,5,14,16,11,16,10,16,-31,23,22,-1,11,10,7,-3,-2,1,3,12,-7,13,0,8,-4,12,6,1,-1,7,7,9,8,8,5,-1,-3,5,9,2,5,1,4,7,8,7,-2,7,-1,6,6,5,1,8,5,8,3,2,9,6,14,-2,-1,13,13,-5,-28,4,22,9,18,11,8,20,10,0,-1,0,14,23
816,-8,3,-17,5,22,3,6,4,22,19,24,6,26,8,1,-13,-21,-15,-1,-1,-5,8,21,17,14,22,24,17,5,13,22,19,20,-8,-11,-8,0,-4,-8,-19,-17,-17,-15,-20,-21,-19,7,5,1,6,13,17,15,21,14,18,-26,21,19,-7,12,9,9,-2,-2,2,5,10,-1,10,3,13,-1,8,10,2,0,7,4,5,8,7,5,1,0,4,9,2,4,2,4,5,7,8,-5,6,1,5,7,5,3,9,4,11,1,1,9,8,13,-3,-1,10,12,-7,-26,5,23,15,18,13,6,24,13,-1,2,-1,13,26
817,-12,4,-18,2,25,2,0,8,25,20,25,10,26,9,-3,-11,-20,-11,-5,-2,-7,9,24,22,19,25,22,25,2,18,21,17,20,-10,-11,-8,0,-8,-8,-18,-16,-16,-13,-18,-19,-15,11,8,6,10,15,15,16,18,17,18,-20,20,15,-11,13,10,9,-3,-2,-1,8,7,2,7,5,14,3,5,16,1,-1,8,3,7,6,7,6,0,3,5,9,4,6,4,3,5,7,10,-8,6,0,8,7,6,2,9,5,10,2,1,10,7,12,-4,2,9,11,-5,-27,12,26,14,23,14,7,28,14,0,4,0,14,28
818,-13,5,-18,-3,21,-1,-2,6,23,20,25,9,25,11,0,-7,-18,-6,-5,-5,-6,10,27,29,24,29,21,29,-1,21,21,13,16,-11,-14,-10,0,-9,-11,-16,-16,-18,-12,-15,-16,-13,14,13,10,13,13,13,13,17,19,15,-12,18,12,-15,13,8,8,0,-3,-3,10,2,6,1,11,17,6,1,18,0,-2,6,5,7,7,7,7,-1,6,6,8,3,7,3,6,5,8,10,-8,6,1,7,8,4,3,10,6,8,4,3,9,8,9,-3,4,9,8,-4,-28,14,25,18,25,14,8,27,13,2,7,3,13,27
819,-17,1,-17,-3,17,-6,-6,7,23,21,22,10,24,11,-1,-4,-15,-6,-8,-7,-9,9,28,32,26,31,17,33,-6,24,17,12,16,-9,-13,-9,-3,-8,-11,-13,-14,-16,-10,-8,-12,-8,16,12,12,15,13,16,15,16,17,14,-7,15,5,-20,14,7,6,4,-4,-3,10,0,12,-1,14,20,10,-4,23,1,1,8,6,7,8,7,5,0,8,8,7,5,9,4,8,6,9,8,-10,6,1,9,8,6,3,8,7,10,5,2,8,7,9,-5,4,8,7,-2,-27,15,24,17,26,20,7,28,13,2,7,3,13,27
820,-15,1,-14,-10,11,-10,-11,8,22,18,17,14,23,12,2,-3,-10,-3,-9,-10,-6,8,25,32,31,32,15,37,-8,22,17,9,12,-10,-12,-9,-6,-9,-10,-13,-11,-15,-8,-4,-8,-2,16,16,15,14,11,16,13,15,18,14,0,9,-2,-20,13,9,9,5,-4,-4,11,-7,14,-7,17,19,11,-8,24,1,2,8,5,8,9,8,5,1,11,9,7,5,7,5,8,3,10,6,-10,6,1,9,10,5,6,8,7,12,7,5,8,7,8,-6,6,5,9,-2,-27,18,22,21,28,23,6,24,11,3,9,4,11,25
821,-15,-1,-10,-11,6,-12,-12,10,17,13,15,12,18,14,4,-2,-8,-1,-10,-8,-5,8,21,33,31,33,11,37,-10,21,16,4,10,-10,-7,-9,-7,-6,-9,-11,-10,-14,-6,-2,-4,-1,18,14,19,14,10,12,9,10,13,8,7,3,-5,-22,12,6,7,5,-4,-5,13,-9,16,-9,23,20,15,-9,23,-1,3,7,3,7,7,8,8,3,12,9,6,6,8,6,8,4,11,6,-8,2,1,8,13,4,4,8,7,13,6,4,6,5,7,-7,6,4,7,0,-29,20,19,22,27,23,4,20,10,4,11,4,10,19
822,-15,-2,-8,-15,2,-14,-13,7,12,13,11,11,16,15,3,-2,-5,-2,-8,-7,-4,8,18,33,33,31,9,36,-13,17,10,1,7,-10,-7,-9,-8,-7,-9,-8,-6,-11,-5,3,0,7,18,14,17,15,8,10,6,6,11,5,13,-2,-9,-23,12,6,4,5,-5,-4,11,-11,20,-11,26,21,18,-14,24,-2,3,6,4,5,5,8,9,3,15,7,6,8,4,6,8,7,8,6,-7,3,-1,6,14,6,5,9,7,12,4,4,7,7,6,-6,5,4,2,-1,-29,23,18,24,26,23,3,17,12,5,12,7,11,14
823,-14,-7,-3,-13,-4,-17,-13,8,7,5,3,10,11,13,2,-1,-2,-1,-9,-7,-1,7,13,32,30,28,6,38,-14,13,7,-3,5,-7,-7,-7,-10,-5,-7,-9,-6,-7,-4,6,5,11,17,13,18,12,6,8,1,2,7,2,19,-7,-12,-21,13,3,2,6,-3,-4,12,-13,21,-11,22,17,17,-15,21,1,5,5,2,6,2,7,9,6,13,8,7,7,3,6,8,3,8,7,-2,5,4,6,14,4,8,7,6,11,5,4,6,4,4,-7,7,2,3,2,-29,22,15,24,25,25,2,10,12,6,11,7,9,6
824,-12,-8,1,-13,-10,-17,-15,8,4,2,1,11,7,11,2,-1,-2,2,-5,-5,3,10,8,28,28,23,1,34,-16,13,4,-3,0,-3,-6,-4,-11,-4,-3,-5,-1,-4,0,8,9,12,13,10,17,7,4,6,0,-4,2,-5,21,-11,-15,-13,12,1,1,9,-3,-5,9,-15,23,-12,26,15,22,-16,19,-2,4,2,2,6,5,7,6,7,15,5,6,7,4,9,7,2,9,4,-3,4,4,3,13,4,7,7,5,8,4,4,6,3,1,-8,5,1,0,1,-26,20,15,24,26,23,2,2,9,6,10,8,10,-1
825,-8,-10,4,-12,-15,-15,-15,8,-3,-2,-4,5,-1,6,4,0,-1,-2,-1,-3,8,9,4,21,25,17,-1,30,-16,8,2,-3,0,-1,-1,-3,-11,-4,-3,-1,2,-3,1,12,11,15,8,9,15,5,0,4,-3,-7,0,-5,25,-15,-16,-9,11,1,-1,7,1,-3,7,-18,20,-13,24,13,22,-14,18,3,6,3,3,6,4,5,3,6,15,4,5,9,4,10,6,3,8,6,-1,4,6,4,13,4,7,7,3,7,4,5,4,3,-2,-9,6,-2,-3,5,-25,25,14,24,22,22,2,-4,8,7,10,9,5,-7
826,-5,-12,8,-10,-19,-11,-9,5,-9,-5,-7,-2,-7,2,8,-1,-1,0,2,4,10,8,-2,13,21,10,-4,22,-14,4,-2,-5,-5,2,2,-1,-14,-5,1,3,1,-2,4,18,13,15,4,8,10,3,-1,2,-5,-11,-4,-9,24,-16,-15,-3,12,-4,-1,4,2,1,5,-15,20,-13,21,9,20,-14,10,4,8,4,4,4,7,6,4,7,13,3,4,10,4,12,6,5,6,5,3,3,8,4,13,6,11,6,5,8,3,6,7,4,-4,-9,7,-4,-4,6,-26,24,12,26,19,21,-1,-10,7,9,9,6,4,-10
827,1,-14,12,-6,-20,-8,-6,3,-12,-9,-13,-3,-10,-3,10,-1,-2,1,5,9,14,6,-5,8,15,5,-4,17,-12,1,-4,-5,-3,3,8,3,-9,-1,1,6,5,3,5,19,13,14,0,2,5,-3,2,2,-9,-14,-11,-9,19,-15,-14,3,13,-3,-2,4,2,-1,2,-13,17,-13,14,5,19,-11,5,6,11,3,1,2,2,7,4,9,15,2,4,13,2,15,7,4,6,6,7,4,6,2,13,5,13,7,4,7,2,8,5,4,-5,-10,7,-5,-3,7,-27,23,10,23,17,21,-3,-17,3,11,5,8,3,-15
828,2,-13,16,-2,-23,-2,-2,-2,-14,-11,-15,-8,-15,-7,11,0,-1,-1,9,9,15,10,-10,4,11,-2,-5,12,-9,-1,-5,-5,-4,7,9,3,-9,3,4,6,6,4,5,16,13,14,-4,-4,3,-5,-2,-1,-9,-13,-11,-12,20,-14,-10,7,10,-5,-5,3,6,1,1,-11,15,-12,10,1,15,-8,-1,8,11,1,1,2,2,6,5,9,13,3,3,14,5,15,5,6,5,4,7,4,8,2,13,4,10,4,3,5,1,8,5,3,-5,-9,7,-8,-8,6,-25,19,9,22,15,21,-2,-22,2,10,1,8,1,-19
829,4,-12,16,5,-17,1,2,-8,-22,-10,-21,-12,-19,-13,11,2,-3,0,14,12,17,7,-13,-3,2,-4,-9,7,-6,-5,-8,-3,-3,8,12,6,-11,5,7,8,8,5,6,17,14,13,-7,-7,-2,-10,-6,-2,-10,-13,-11,-14,15,-14,-6,12,11,-7,-5,2,6,1,-3,-8,9,-7,5,-5,12,-5,-7,10,13,3,4,5,5,6,2,11,13,5,4,15,4,15,7,5,6,4,10,4,8,2,13,5,12,4,3,4,0,11,3,4,-9,-9,9,-10,-10,8,-26,20,7,19,9,18,-5,-23,1,8,0,8,-1,-22
830,8,-11,17,9,-15,6,5,-12,-22,-9,-22,-16,-22,-18,14,3,-1,3,18,17,17,6,-14,-6,-3,-11,-5,3,-2,-8,-7,-2,-2,9,10,6,-11,6,8,12,9,8,8,13,15,14,-11,-9,-4,-11,-7,-2,-9,-9,-13,-9,9,-10,-3,18,10,-8,-3,3,6,3,-3,-7,7,-4,-2,-10,9,-4,-10,13,12,4,4,6,5,8,1,11,7,4,3,15,5,13,8,2,7,2,14,4,10,2,14,6,12,5,5,6,1,11,5,5,-9,-7,9,-8,-9,11,-24,19,7,19,8,15,-4,-26,-2,6,-2,8,-3,-22
831,9,-10,17,14,-12,12,12,-13,-24,-10,-23,-22,-22,-21,12,3,-3,5,17,19,16,5,-15,-11,-8,-16,-3,2,2,-7,-5,0,1,9,9,10,-5,8,9,14,14,10,10,9,8,6,-14,-12,-11,-14,-6,-3,-7,-9,-11,-6,3,-5,3,21,12,-7,-4,0,8,5,-5,-1,2,1,-10,-14,4,-1,-14,16,12,3,6,4,5,8,2,14,8,5,3,15,5,15,6,5,8,4,16,3,10,3,14,7,14,3,8,6,2,13,3,6,-7,-4,9,-9,-11,12,-22,15,9,17,5,14,-3,-25,-2,6,-3,8,-5,-23
832,13,-9,13,18,-6,19,21,-19,-24,-8,-23,-27,-23,-26,11,7,0,8,18,20,16,3,-15,-13,-12,-16,-1,-2,6,-9,-2,5,4,9,11,11,-4,9,13,13,12,12,11,7,8,6,-14,-14,-11,-15,-6,-3,-4,-4,-10,-3,-3,-2,7,23,11,-5,-4,-2,8,5,-5,1,-2,5,-13,-16,1,2,-18,15,13,3,5,4,7,8,4,15,7,5,5,16,7,15,7,6,5,2,16,5,12,1,13,7,16,3,7,5,3,14,4,7,-7,-2,8,-9,-12,12,-24,12,7,12,4,9,-7,-22,-3,4,-5,3,-5,-17
833,13,-7,11,24,1,23,26,-22,-23,-8,-22,-30,-22,-28,10,11,1,9,19,19,12,3,-15,-14,-15,-18,2,-5,9,-5,-1,7,4,11,14,13,-2,10,11,15,11,12,12,5,7,1,-14,-15,-12,-15,-5,-2,-1,1,-5,2,-7,-1,10,23,10,-6,-1,-3,8,5,-5,3,-9,7,-18,-18,-6,7,-19,16,16,5,9,4,6,8,3,14,6,5,6,17,8,12,5,4,5,4,15,5,18,4,9,5,17,3,7,5,4,14,5,8,-9,-1,8,-11,-11,11,-21,10,10,9,-1,8,-7,-21,-4,3,-4,5,-8,-18
834,13,-4,12,28,8,25,25,-23,-22,-5,-22,-30,-20,-28,10,11,2,13,16,17,7,1,-15,-16,-15,-19,3,-6,13,-6,3,9,8,11,12,13,1,11,10,12,10,15,9,1,3,-1,-11,-14,-13,-12,-5,-5,4,4,-1,4,-12,7,12,26,11,-4,0,-6,7,8,-5,9,-11,10,-20,-20,-11,13,-21,18,15,5,8,6,8,7,5,16,7,8,5,17,9,14,6,6,6,6,13,8,17,3,8,5,15,3,8,6,4,16,7,7,-10,2,7,-11,-15,13,-15,7,9,6,-4,4,-9,-17,-4,2,-2,2,-7,-14
835,10,0,11,29,12,28,27,-25,-18,-3,-18,-30,-19,-31,7,17,4,17,13,14,5,-1,-15,-17,-16,-18,7,-6,17,-4,4,11,9,9,12,11,2,10,9,11,10,13,10,-2,-2,-1,-9,-11,-10,-9,-6,-3,9,6,2,7,-16,7,12,24,11,-2,1,-7,6,5,-7,14,-18,11,-21,-20,-16,12,-21,17,14,7,8,6,9,6,8,15,7,9,5,14,9,13,7,8,9,5,9,6,15,4,9,4,15,4,7,6,5,17,8,7,-11,6,8,-9,-14,15,-15,5,8,5,-6,4,-4,-12,-9,1,-5,0,-10,-10
836,8,0,6,30,18,27,29,-25,-16,-2,-14,-28,-14,-26,8,20,8,20,11,11,-2,-2,-10,-17,-17,-17,8,-5,20,-3,5,14,11,13,9,9,9,9,9,11,9,11,9,-4,-3,-5,-5,-8,-10,-4,-6,-1,9,12,9,12,-18,13,12,19,13,-3,0,-6,5,5,-7,14,-18,12,-22,-19,-18,12,-19,14,13,8,11,9,9,7,6,17,4,7,8,13,7,10,6,9,10,6,6,9,16,6,6,8,15,7,9,4,8,17,8,9,-9,8,7,-9,-13,13,-12,4,7,3,-8,-1,-7,-7,-8,-2,-4,2,-8,-5
837,5,3,2,29,24,27,27,-26,-14,0,-11,-22,-11,-23,7,21,11,22,7,5,-7,-5,-9,-12,-15,-11,10,-6,20,0,6,14,10,10,7,10,14,8,6,8,7,11,8,-8,-6,-7,-3,-2,-6,2,-4,1,12,15,14,14,-21,15,15,17,12,-2,0,-6,4,7,-4,13,-21,12,-24,-17,-20,15,-16,14,11,6,9,9,10,8,7,14,5,9,10,12,11,9,5,7,12,8,5,9,17,6,3,8,12,8,7,5,6,16,8,10,-9,11,8,-12,-13,9,-10,2,7,0,-12,-1,-8,-3,-8,-4,-1,0,-8,0
838,1,9,-2,27,28,24,25,-22,-8,5,-9,-19,-7,-20,7,23,14,21,2,-1,-11,-9,-6,-7,-10,-8,12,-6,20,2,9,13,12,8,5,7,16,8,5,5,5,8,8,-11,-7,-10,1,3,-3,4,-7,1,16,18,18,19,-20,16,14,13,9,0,3,-7,0,3,-3,15,-20,13,-19,-11,-22,13,-13,11,11,10,11,9,11,8,7,13,5,7,8,9,12,6,6,9,7,8,4,10,17,6,3,7,11,8,7,3,13,13,9,10,-10,12,7,-13,-15,10,-6,2,6,-2,-12,-3,-8,2,-8,-4,3,-2,-8,6
839,-1,10,-4,22,30,22,20,-22,-8,4,-6,-14,-1,-18,4,20,18,22,-3,-6,-16,-9,-6,-5,-7,-3,12,-3,19,1,14,12,12,3,4,5,18,3,3,3,-1,3,4,-11,-10,-11,6,5,1,10,-6,4,19,19,20,16,-19,17,10,9,11,2,2,-8,0,4,-2,14,-18,12,-18,-11,-24,13,-10,8,8,10,10,10,11,8,10,10,3,8,7,7,11,2,6,8,8,7,1,6,13,8,0,9,6,7,7,4,10,11,7,8,-12,12,8,-10,-13,9,-6,1,3,-4,-14,-5,-7,9,-8,-6,3,-2,-8,8
840,-4,12,-5,15,30,15,12,-20,-3,5,-2,-10,-2,-11,3,19,20,20,-9,-12,-18,-9,-4,-4,-3,1,13,0,17,4,16,11,12,4,3,4,16,2,2,1,-2,2,2,-12,-12,-13,8,11,5,13,-3,1,18,19,23,17,-14,16,7,1,11,3,2,-5,-1,1,1,11,-16,11,-13,-6,-24,15,-7,7,6,6,10,9,8,10,9,9,5,6,8,5,7,-1,6,7,7,6,-1,4,13,7,-3,8,3,5,7,5,13,9,6,9,-12,16,7,-13,-14,8,-4,-1,-1,-5,-14,-8,-5,12,-8,-8,6,-4,-6,13
841,-6,14,-6,10,25,10,6,-17,1,7,-1,-5,2,-4,2,18,21,19,-13,-17,-22,-11,-4,0,-4,5,10,0,13,1,12,10,8,1,0,4,18,3,1,-1,-4,-2,-4,-13,-11,-13,14,12,10,16,-1,5,19,15,23,17,-10,10,5,-5,12,3,1,-6,-2,0,4,10,-12,8,-9,-3,-18,13,-1,5,3,5,11,7,7,7,10,5,6,4,9,1,8,-1,5,7,5,9,-3,4,10,6,-5,7,3,5,9,4,14,7,7,8,-14,16,7,-13,-12,8,-1,-1,0,-6,-13,-9,-4,14,-9,-7,10,-9,-7,13
842,-6,17,-6,3,20,7,-1,-14,3,3,3,0,3,0,1,15,23,12,-15,-20,-22,-9,-4,5,3,8,9,3,10,1,10,5,1,-2,-4,2,17,2,1,-5,-6,-4,-6,-14,-14,-13,15,17,15,15,1,4,18,14,22,15,-6,7,-3,-7,11,3,2,-4,-5,-3,3,7,-7,6,0,3,-14,9,4,1,1,8,8,6,8,5,8,5,7,0,7,-2,6,-6,4,5,5,8,-4,2,6,7,-4,6,0,5,5,7,12,5,5,6,-11,16,5,-13,-13,6,4,-4,-4,-8,-17,-13,-3,15,-8,-8,8,-13,-6,16
843,-8,17,-9,-4,17,-1,-6,-7,6,3,6,5,4,0,0,10,24,7,-23,-21,-23,-10,-5,8,4,8,4,0,6,-2,7,-1,-3,-2,-1,0,15,0,-2,-9,-11,-8,-9,-16,-12,-14,17,16,15,19,-1,5,14,12,20,11,1,1,-7,-10,12,3,-1,-4,-5,-5,1,5,-2,6,2,7,-9,6,9,-1,0,6,5,4,4,4,10,2,7,-1,6,-4,3,-9,2,3,5,10,-4,0,2,9,-7,3,-1,6,2,6,10,1,4,6,-12,16,4,-15,-14,3,5,-5,-8,-9,-17,-11,-4,17,-7,-9,10,-11,-3,14
844,-10,16,-4,-11,13,-11,-14,-5,7,2,4,8,5,7,-2,2,21,3,-24,-28,-26,-10,-8,9,9,11,1,0,1,-5,4,-8,-7,-5,-3,-3,11,-2,-3,-11,-12,-8,-10,-11,-13,-14,16,18,13,18,3,6,9,8,16,7,5,0,-10,-13,13,3,-1,-2,-7,-5,4,2,0,4,7,10,-4,4,14,-4,-1,5,2,3,0,2,9,-1,9,-4,5,-7,3,-8,1,2,0,6,-5,-4,2,6,-11,2,-6,5,3,4,10,2,2,2,-14,16,4,-12,-13,2,10,-7,-11,-11,-17,-9,-3,15,-6,-12,10,-11,-4,14
845,-11,16,-3,-18,9,-18,-23,3,6,-1,2,10,8,11,-2,-1,18,-2,-26,-26,-24,-9,-10,8,8,9,-1,-2,-3,-5,-4,-12,-9,-2,-5,-2,10,-3,-2,-13,-14,-12,-12,-14,-11,-11,14,19,15,17,2,5,7,2,11,2,13,-6,-14,-16,12,1,0,-1,-8,-5,3,-1,4,-2,12,12,1,3,16,-7,-5,6,1,1,0,2,7,-4,10,-4,6,-9,-2,-10,-3,0,-1,7,-2,-4,-1,1,-14,0,-9,4,0,2,9,-2,0,2,-12,16,8,-12,-12,1,15,-8,-14,-10,-16,-10,-1,15,-8,-11,10,-11,-4,14
846,-12,13,0,-23,2,-20,-25,2,4,-3,1,13,5,12,-1,-7,11,-9,-26,-28,-21,-8,-13,8,8,8,-6,-5,-6,-9,-11,-18,-15,-2,-5,-2,7,-4,-1,-15,-14,-14,-14,-12,-11,-11,13,15,13,14,1,3,1,-7,6,-6,15,-8,-19,-16,13,2,-3,-2,-6,-5,0,-6,9,-6,13,16,5,-3,16,-7,-6,2,-1,-1,-4,1,6,-5,8,-8,2,-10,-3,-11,-4,-4,-2,5,-3,-6,-4,2,-14,-2,-10,3,-2,0,7,-8,-2,-2,-10,15,9,-11,-8,-2,19,-9,-18,-13,-15,-10,0,11,-7,-11,7,-13,-4,12
847,-8,13,2,-29,-5,-27,-28,5,3,-5,3,12,3,11,-2,-12,7,-16,-28,-25,-20,-8,-13,7,5,6,-13,-9,-11,-14,-15,-22,-20,-1,-5,-2,4,-4,-2,-15,-12,-15,-15,-11,-10,-8,4,13,9,12,0,2,-6,-12,-3,-11,18,-14,-18,-15,12,1,-5,2,-6,-4,1,-11,13,-7,16,14,9,-5,16,-6,-6,-2,-3,-2,-7,1,6,-9,5,-11,-1,-11,-5,-13,-6,-3,-5,3,-2,-10,-9,1,-17,-5,-13,0,-6,1,7,-11,-7,-4,-10,16,8,-9,-9,-4,21,-11,-22,-16,-18,-10,-2,10,-7,-11,6,-15,-1,9
848,-3,7,2,-32,-10,-29,-28,5,4,-6,2,11,2,11,-3,-16,3,-18,-25,-25,-16,-6,-14,2,4,3,-16,-17,-11,-21,-19,-27,-24,-4,-4,-3,1,-4,-3,-15,-11,-16,-11,-10,-7,-7,5,8,8,8,0,1,-9,-14,-6,-14,20,-17,-16,-13,14,-1,-5,5,-4,-2,-1,-9,12,-11,15,15,13,-10,18,-7,-8,-2,-8,-5,-8,0,3,-12,4,-12,-5,-11,-4,-13,-8,-8,-9,-2,1,-13,-11,-3,-19,-11,-15,-2,-8,-1,3,-10,-9,-7,-9,14,7,-7,-6,-3,23,-12,-24,-14,-21,-11,-1,7,-8,-13,4,-14,0,5
849,-5,5,3,-34,-17,-30,-30,9,-1,-6,-2,10,2,9,-1,-24,-6,-23,-19,-22,-13,-3,-13,3,0,0,-19,-21,-11,-23,-23,-28,-26,-1,-2,-3,-2,-5,-5,-13,-10,-15,-13,-7,-7,-5,1,5,4,0,1,1,-11,-21,-12,-20,21,-19,-18,-9,14,0,-4,7,-6,-4,0,-10,16,-10,16,13,15,-13,15,-7,-10,-4,-10,-8,-9,-4,-1,-13,1,-16,-6,-14,-7,-13,-10,-11,-9,-5,2,-16,-15,-5,-18,-10,-16,-6,-12,-4,-1,-13,-11,-8,-7,9,8,-5,-3,-1,23,-13,-26,-14,-19,-13,-2,3,-5,-13,3,-14,1,0
