,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
760,-14,0,-16,-15,-4,-17,-12,4,-15,-15,-15,-14,0,4,-16,-15,-1,5,-16,-5,-17
761,-16,0,-14,-16,-5,-19,-13,2,-16,-17,-12,-18,-1,0,-15,-14,-1,6,-16,-5,-16
762,-15,-2,-12,-17,-4,-18,-10,0,-14,-16,-13,-16,-1,-2,-12,-13,0,6,-14,-3,-14
763,-15,-1,-11,-13,-4,-16,-9,-1,-12,-15,-10,-15,-1,-2,-11,-13,0,3,-15,0,-13
764,-11,-3,-9,-14,-4,-13,-5,-4,-10,-16,-8,-13,0,-3,-9,-11,0,2,-13,-3,-9
765,-11,-3,-7,-8,-2,-12,-4,-5,-7,-13,-5,-8,0,-4,-4,-9,-1,-1,-9,-3,-4
766,-7,-7,-6,-7,0,-9,-1,-6,-2,-10,-1,-7,-1,-8,0,-5,1,1,-7,-2,-1
767,-3,-6,-2,-4,-4,-3,3,-7,0,-5,2,-6,-1,-10,4,-2,0,1,-4,0,6
768,3,-7,4,-1,-1,0,5,-7,3,-4,4,-2,-4,-8,6,2,-4,0,1,-4,9
769,7,-6,8,5,-1,7,8,-7,7,-1,9,2,-2,-8,8,8,-3,-2,5,-4,15
770,10,-5,9,8,-3,12,12,-7,11,5,12,5,0,-9,11,7,-3,-1,7,-3,20
771,15,-4,12,9,-1,16,16,-5,15,8,15,10,-4,-5,15,10,-4,-3,11,-4,25
772,20,-7,16,15,-1,19,17,-3,15,10,17,15,-6,-3,17,14,-4,-3,15,-3,25
773,21,-3,18,14,-2,21,17,-3,18,11,20,15,-7,0,19,17,-5,-2,16,-6,27
774,24,-2,21,18,-4,24,21,-1,19,19,19,18,-7,4,20,20,-4,-1,18,-9,28
775,26,3,21,21,-3,27,22,3,19,18,20,22,-7,5,22,18,-9,-1,22,-9,25
776,26,6,19,22,-6,26,17,7,19,20,17,19,-10,8,24,16,-5,-1,22,-8,24
777,24,7,19,22,-7,27,14,9,18,21,19,22,-8,11,21,17,-7,-1,21,-9,22
778,23,10,19,22,-9,24,14,11,16,22,16,25,-8,13,18,15,-7,-1,20,-11,17
779,19,11,17,20,-6,19,10,13,15,20,13,20,-9,13,16,12,-5,-2,20,-10,10
780,14,14,13,16,-4,14,7,16,12,19,11,16,-7,13,12,11,-5,-2,14,-7,3
781,8,16,8,12,-6,10,1,14,7,15,5,13,-7,13,7,7,-6,-4,11,-8,-1
782,1,15,2,8,-5,5,-4,12,4,13,2,9,-7,10,2,3,-7,-3,5,-8,-7
783,-2,15,0,4,-5,-3,-6,12,-1,9,-1,7,-7,7,-1,0,-5,-4,2,-8,-14
784,-9,11,-8,1,-6,-10,-10,11,-2,5,-7,0,-6,5,-5,-6,-1,-3,-3,-4,-19
785,-13,9,-10,-7,-6,-14,-14,10,-8,-1,-13,-4,-3,3,-10,-11,-2,-3,-7,-3,-23
786,-19,7,-13,-11,-9,-20,-18,5,-10,-8,-14,-10,-3,2,-12,-13,0,-2,-12,-3,-25
787,-22,3,-15,-14,-4,-24,-18,2,-14,-12,-17,-12,1,-4,-15,-18,1,-2,-17,0,-29
788,-24,0,-17,-15,-2,-26,-20,-2,-17,-12,-20,-16,2,-6,-18,-18,4,-2,-19,0,-28
789,-26,-5,-20,-19,1,-29,-21,-8,-20,-15,-21,-19,3,-12,-20,-19,4,-3,-18,1,-28
790,-26,-7,-21,-22,1,-28,-18,-11,-22,-19,-22,-21,4,-17,-22,-23,5,-1,-20,4,-24
791,-24,-10,-20,-23,2,-26,-16,-14,-21,-20,-21,-23,7,-18,-19,-22,7,0,-20,5,-22
792,-21,-14,-20,-22,4,-21,-14,-18,-19,-24,-20,-22,7,-21,-20,-21,9,2,-18,6,-15
793,-19,-20,-16,-21,4,-17,-13,-19,-18,-23,-14,-18,9,-21,-14,-16,11,1,-17,9,-11
794,-14,-20,-15,-17,8,-12,-8,-20,-15,-20,-12,-19,9,-21,-12,-13,14,2,-15,9,-5
795,-8,-19,-10,-16,5,-8,-2,-21,-12,-18,-9,-15,9,-21,-9,-9,12,2,-13,11,-1
796,-3,-22,-6,-11,9,-2,2,-22,-9,-15,-4,-14,9,-18,-6,-9,12,6,-8,11,5
797,4,-22,-2,-6,10,3,4,-21,-5,-11,-1,-9,13,-18,-2,-3,14,6,-5,12,9
798,10,-20,2,-2,14,9,9,-19,2,-6,5,-5,13,-13,2,2,13,10,0,11,14
799,14,-20,5,0,13,12,9,-17,3,-1,8,0,13,-9,6,8,13,10,2,11,18
800,17,-18,10,6,14,14,13,-14,6,3,10,4,14,-6,10,8,14,9,3,13,21
801,18,-11,14,9,13,18,15,-7,13,6,13,9,15,-1,12,13,14,10,8,10,21
802,21,-5,15,12,12,21,16,-1,15,8,15,11,13,2,15,16,10,7,11,9,22
803,21,-1,15,15,13,20,17,4,16,12,18,14,10,9,17,15,7,7,12,8,20
804,20,2,15,16,12,21,18,13,18,14,19,16,11,13,19,16,4,6,14,10,19
805,18,8,17,19,10,19,17,16,17,16,20,21,10,16,19,18,3,5,15,7,16
806,17,15,15,18,9,17,16,17,18,18,19,18,8,20,20,19,3,5,16,7,14
807,15,19,14,18,8,14,13,19,15,18,17,19,5,24,16,14,0,3,17,6,10
808,10,22,13,16,6,12,13,22,12,18,14,19,4,24,10,13,1,-1,16,4,6
809,7,26,11,16,4,8,11,23,12,18,10,16,3,25,6,13,0,-2,13,3,3
810,6,26,7,15,2,4,6,24,8,15,8,14,-1,22,6,7,-1,-1,9,3,0
811,4,26,5,10,1,1,3,21,5,12,5,11,-1,19,3,5,-2,-1,7,3,-6
812,-4,26,1,12,-1,-2,0,22,4,8,-1,10,-3,18,1,3,-5,-3,6,2,-11
813,-7,26,-2,7,0,-7,-1,18,-2,7,-2,5,-3,15,-3,-1,-4,-5,5,0,-13
814,-11,19,-4,3,-1,-11,-5,13,-5,3,-6,3,-5,13,-5,-2,-6,-4,0,-1,-17
815,-13,15,-7,2,0,-13,-9,11,-6,2,-6,-1,-6,8,-7,-6,-4,-6,-2,-3,-17
816,-14,10,-7,-3,-1,-15,-11,6,-7,-4,-10,-6,-7,2,-10,-8,-4,-6,-5,-5,-16
817,-17,4,-10,-6,-1,-15,-13,2,-8,-4,-10,-8,-8,-1,-12,-8,-4,-7,-8,-5,-17
818,-18,-2,-8,-8,-2,-17,-13,-1,-10,-4,-12,-9,-10,-6,-11,-11,-7,-8,-7,-7,-14
819,-17,-5,-7,-10,-3,-18,-15,-7,-10,-7,-11,-11,-7,-9,-12,-11,-10,-8,-8,-7,-12
820,-15,-9,-6,-13,-7,-15,-12,-12,-10,-11,-12,-10,-7,-14,-12,-11,-11,-9,-7,-9,-10
821,-13,-11,-8,-13,-9,-12,-10,-14,-12,-11,-11,-10,-7,-11,-10,-8,-10,-9,-7,-10,-8
822,-12,-14,-5,-13,-11,-9,-8,-15,-9,-11,-7,-9,-6,-16,-10,-8,-11,-6,-7,-13,-7
823,-8,-16,-4,-10,-12,-6,-8,-16,-5,-11,-6,-9,-7,-17,-9,-6,-12,-5,-6,-14,-1
824,-8,-18,-4,-10,-13,-4,-4,-17,-7,-7,-3,-9,-8,-15,-7,-6,-13,-7,-5,-16,2
825,-2,-19,-2,-7,-15,-2,-2,-16,-4,-7,-3,-6,-9,-13,-5,-3,-13,-5,-3,-14,3
826,-1,-18,0,-5,-17,1,-2,-12,-1,-6,0,-5,-11,-10,-2,-4,-14,-5,-2,-16,6
827,5,-16,3,-4,-15,4,3,-9,1,-4,2,-5,-14,-7,2,0,-13,-5,-2,-15,10
828,7,-13,5,-2,-19,6,4,-6,3,-4,4,0,-15,-5,2,2,-14,-5,0,-13,10
829,11,-8,7,0,-18,5,5,-3,4,-1,5,-1,-15,-1,6,3,-9,-3,2,-11,10
830,12,-5,9,2,-16,7,6,3,5,0,6,1,-14,1,7,4,-10,-3,5,-8,11
831,13,-4,9,4,-13,8,7,5,6,3,9,4,-14,4,8,4,-8,-4,4,-8,9
832,14,1,6,4,-10,8,6,6,6,6,8,4,-12,5,9,4,-6,-2,4,-4,8
833,11,6,7,7,-11,11,7,8,9,4,7,4,-11,8,7,5,-4,-2,4,-2,5
834,9,7,6,5,-6,8,6,8,10,4,6,3,-9,5,7,7,-3,0,4,1,5
835,9,11,5,3,-5,7,3,7,12,5,6,6,-9,10,9,5,5,2,7,3,2
836,6,13,5,6,1,7,3,10,9,5,8,5,-5,11,5,5,7,2,6,5,1
837,6,15,3,5,5,5,1,10,9,5,6,3,-1,11,2,4,7,4,5,7,1
838,5,16,1,3,5,4,-1,6,8,7,4,4,4,13,0,2,10,5,2,7,-2
839,4,13,0,2,8,2,-1,7,5,5,2,5,6,11,0,3,12,4,4,10,-3
840,1,15,3,3,9,-1,0,7,2,3,1,5,8,8,-3,0,13,6,5,11,-4
841,-4,14,2,3,12,-2,-1,5,0,6,-1,2,13,7,-2,1,12,4,1,13,-3
842,-2,10,-1,2,14,-2,-4,5,-2,5,-3,0,13,7,-1,-1,12,6,0,13,-2
843,-3,6,-1,1,13,-1,-4,1,-4,3,-2,4,16,5,-3,-2,14,7,0,12,-2
844,-3,3,-1,-1,16,-2,-4,2,-4,2,-5,0,17,2,-4,-2,12,5,1,11,-1
845,-5,0,3,0,14,-1,-2,-2,-5,0,-3,0,15,1,-5,-3,9,6,1,10,-1
846,-2,0,1,-1,11,-1,-3,-3,-6,2,-1,2,13,-2,-4,-1,7,6,0,9,1
847,-1,-2,1,-1,9,-1,-1,-5,-4,0,-2,2,12,-3,-3,0,3,7,0,5,1
848,-1,-5,1,-1,7,-1,0,-5,-3,0,-2,0,10,-5,-4,1,0,6,1,3,0
849,-2,-9,1,-1,5,-1,-1,-6,-4,0,-1,0,7,-6,-3,1,-1,1,0,3,2
850,-2,-11,0,-2,0,0,-1,-6,-5,-1,-2,0,3,-5,1,0,-2,-1,0,1,1
851,-1,-9,-2,-3,-1,-1,-1,-8,-1,-1,-2,2,0,-6,-1,1,-5,-2,-1,0,2
852,1,-8,0,0,-1,-3,0,-7,0,-1,-3,1,-2,-8,0,1,-3,-5,-2,-1,-1
853,0,-8,-2,2,-4,-1,-1,-8,-2,0,-4,0,-2,-7,-1,0,-4,-4,-3,-3,-1
854,-2,-7,-3,0,-4,1,-2,-8,-1,0,-2,1,-2,-7,1,-1,-4,-3,-3,-2,-4
855,-3,-9,-2,-2,-6,0,-1,-8,0,1,1,-2,-5,-7,-1,0,-2,-2,-3,-2,-7
856,-1,-8,-3,-3,-7,-1,-3,-6,0,-1,0,-2,-5,-8,-1,-2,0,0,-5,-3,-5
857,-1,-7,-5,-4,-3,-4,-5,-5,1,-2,-3,-4,-5,-6,-1,-3,1,-2,-6,-2,-7
858,-2,-7,-2,-5,-4,-4,-5,-4,0,-3,-1,-5,-2,-3,-1,-1,1,-1,-7,-2,-9
859,-2,-6,-4,-3,-3,-5,-3,-4,-1,-2,-2,-3,-1,-3,-2,-1,5,1,-6,2,-9
860,-4,-4,-2,-5,0,-6,0,-3,-2,-5,-1,0,0,-2,-1,-1,7,2,-5,1,-9
861,-6,-4,-2,-4,3,-8,-1,-3,-4,-6,-2,-2,3,-2,-4,-1,11,5,-3,5,-8
862,-6,-2,-2,-6,5,-7,0,0,-2,-6,0,-4,7,0,-1,-4,11,9,-3,8,-7
863,-6,-2,-3,-4,7,-6,0,0,-2,-5,-3,-6,10,1,-1,-3,15,10,-4,10,-6
864,-7,-2,-1,-4,9,-4,1,0,-3,-6,1,-3,11,1,2,-4,15,11,-3,12,-5
865,-8,-1,-1,-1,11,-4,3,2,1,-5,1,-5,14,3,1,0,17,13,-2,15,-5
866,-8,0,1,3,13,-4,3,3,1,-2,4,-4,16,2,6,2,16,13,0,15,-1
867,-3,5,2,2,16,-2,4,6,2,-1,4,-1,14,3,8,3,17,14,2,17,3
868,-3,5,4,5,18,-1,8,6,3,1,5,1,14,4,7,6,14,15,2,15,5
869,-2,5,6,5,19,1,7,8,5,4,7,4,14,6,7,7,12,15,4,13,9
870,3,5,8,7,15,1,8,7,5,5,7,5,12,5,10,7,9,14,8,9,11
871,4,6,7,6,14,6,7,5,6,8,8,7,10,6,9,10,6,11,9,9,14
872,5,8,7,8,13,7,6,7,7,8,8,9,8,3,7,9,3,7,9,3,14
873,7,7,8,8,10,9,6,8,6,8,10,8,6,3,10,8,2,3,10,0,11
874,8,7,6,11,8,11,10,5,8,6,6,8,2,3,9,8,-3,0,8,-3,13
875,10,7,6,10,3,15,7,2,6,8,8,10,-2,1,6,8,-7,-3,9,-7,12
876,12,8,7,11,-3,15,5,4,6,7,7,9,-6,-1,7,6,-12,-6,7,-13,10
877,10,4,5,10,-6,13,4,2,6,10,4,10,-9,-1,4,6,-14,-10,8,-16,9
878,10,4,4,7,-10,13,2,1,4,8,3,9,-13,-3,3,5,-20,-14,9,-16,8
879,10,2,2,6,-12,11,1,0,2,7,1,6,-15,-3,2,2,-19,-17,9,-20,5
880,9,1,2,3,-14,10,1,1,2,5,-1,5,-18,-6,-1,1,-21,-20,5,-22,5
881,10,0,-1,3,-17,10,-3,-1,1,4,-3,3,-19,-3,-3,1,-23,-18,2,-24,5
882,9,-1,-1,2,-20,8,-4,-2,-1,2,-3,1,-19,-5,-6,3,-23,-20,2,-24,4
883,7,-4,-2,1,-20,4,-6,-2,-2,-1,-6,0,-19,-5,-3,-1,-23,-21,0,-23,2
884,4,-5,-3,-2,-21,5,-7,-2,-5,-2,-5,-2,-21,-4,-5,-3,-21,-19,-4,-21,-3
885,2,-4,-6,-4,-23,5,-7,-4,-5,-2,-7,-2,-18,-3,-6,-5,-20,-17,-7,-19,-4
886,-1,-2,-7,-6,-21,4,-8,-3,-5,-3,-7,-3,-17,-2,-7,-7,-16,-15,-9,-16,-5
887,-3,-2,-6,-6,-20,-2,-8,-1,-6,-4,-7,-5,-15,-1,-5,-6,-11,-14,-11,-13,-8
888,-5,-1,-7,-8,-16,-5,-7,0,-6,-7,-7,-5,-11,-3,-8,-9,-7,-9,-13,-10,-8
889,-8,-2,-6,-7,-14,-9,-7,0,-5,-8,-7,-8,-8,3,-9,-8,-2,-7,-13,-8,-13
890,-10,-3,-5,-9,-11,-10,-8,-2,-7,-7,-7,-7,-5,4,-8,-7,0,-1,-14,-6,-14
891,-9,0,-8,-6,-6,-12,-8,1,-7,-8,-6,-10,-5,2,-8,-9,3,-1,-16,-2,-11
892,-11,-1,-6,-9,-3,-13,-7,1,-8,-9,-6,-8,-3,3,-8,-10,6,2,-15,1,-14
893,-14,1,-5,-9,-1,-14,-6,0,-7,-9,-6,-10,-1,3,-7,-9,6,4,-15,4,-16
894,-11,3,-6,-8,2,-16,-6,1,-5,-10,-5,-11,4,3,-8,-9,9,7,-13,6,-14
895,-12,2,-8,-8,3,-15,-7,1,-5,-10,-5,-12,4,3,-5,-5,11,8,-12,6,-13
896,-12,1,-6,-8,6,-14,-4,-1,-6,-11,-3,-11,7,3,-5,-7,13,10,-11,10,-14
897,-10,3,-5,-6,6,-11,-4,-1,-5,-8,-3,-9,9,1,-5,-7,10,9,-10,9,-9
898,-9,2,-5,-5,9,-12,-4,-3,-3,-8,-5,-7,10,2,-4,-3,12,10,-10,8,-6
899,-6,0,-6,-6,8,-10,-6,-3,-2,-5,-3,-4,11,0,-4,-4,9,12,-5,9,-4
900,-2,-3,-4,-3,9,-5,-4,-2,-5,-5,-2,-3,9,-1,-2,-3,6,10,-5,7,-1
901,1,1,-2,-3,9,-1,-3,-3,-2,-4,-1,-3,9,-3,-2,-4,7,10,0,4,3
902,2,-2,-3,-2,9,0,-1,-4,-2,-4,-2,-4,7,-3,-1,0,7,9,-1,3,6
903,5,-1,-2,-1,6,5,0,-5,-3,-5,-2,-2,6,-3,-1,1,3,7,2,5,8
904,8,-2,0,0,7,7,2,-1,-1,-3,0,0,4,-3,-1,0,1,4,3,6,10
905,8,-2,-2,2,5,10,4,-3,1,0,1,0,4,-4,0,1,-2,7,6,5,10
906,10,-4,0,4,5,11,6,-3,1,-1,0,2,3,-1,-1,0,2,4,6,3,14
907,10,-4,0,5,6,13,7,-4,1,-1,0,1,6,-1,2,0,-1,4,6,2,13
908,9,-4,2,7,4,14,7,-1,1,4,2,2,4,-3,2,1,0,4,7,0,15
909,7,-1,4,6,4,15,6,1,2,4,1,4,2,1,3,3,1,4,11,0,10
910,10,-1,3,5,0,15,7,2,5,3,4,5,0,2,3,4,2,3,10,1,11
911,9,2,3,5,4,13,6,2,3,6,4,5,4,7,3,7,0,1,10,2,13
912,8,5,4,5,0,12,5,7,5,6,5,7,4,4,5,8,2,5,8,3,9
913,6,5,6,4,2,10,4,6,6,5,5,6,5,9,5,7,5,5,8,2,5
914,3,8,6,3,2,7,4,7,8,5,7,7,6,11,6,7,7,6,6,5,2
915,1,9,5,6,3,5,2,9,6,6,7,6,7,12,7,5,9,3,8,6,-2
916,-1,11,7,3,5,3,2,10,5,3,5,8,8,12,4,8,8,4,5,8,-3
917,-5,11,6,3,4,-3,1,12,6,4,5,7,11,12,3,5,11,2,6,9,-6
918,-8,11,8,3,7,-6,3,10,5,4,3,7,13,13,3,3,12,3,5,8,-9
919,-8,10,4,4,7,-8,4,13,5,5,3,3,13,12,4,4,11,2,2,8,-12
920,-7,8,4,1,8,-10,3,11,4,3,2,5,10,10,1,3,10,0,2,10,-13
921,-10,5,3,1,8,-10,1,9,3,3,1,3,8,7,3,3,11,-2,0,10,-14
922,-10,2,1,4,7,-13,-1,5,3,1,0,2,9,3,2,-1,8,-2,1,8,-17
923,-10,0,1,-1,6,-15,2,1,5,0,0,3,5,-3,0,0,7,0,-2,6,-16
924,-10,-2,0,-6,4,-16,0,-4,5,-1,-1,1,4,-6,0,-1,7,-3,-4,5,-16
925,-9,-4,-1,-2,1,-17,0,-9,2,-3,-4,0,4,-8,-1,-1,3,-5,-5,3,-14
926,-9,-6,-1,-2,3,-15,-2,-13,2,-2,-1,-2,-2,-13,-1,-2,-1,-5,-4,-1,-13
927,-9,-11,-1,-4,3,-15,0,-17,1,-4,-1,-4,-6,-16,-4,-2,-4,-4,-5,-2,-10
928,-8,-15,0,-6,-1,-13,-1,-19,0,-6,-2,-4,-7,-19,-3,-5,-4,-2,-3,-2,-6
929,-6,-16,0,-2,-2,-10,1,-23,0,-5,0,-4,-8,-20,-4,-6,-5,-2,-2,-5,-4
930,-3,-17,0,-2,-5,-8,1,-23,0,-3,0,-1,-13,-19,-2,-4,-6,0,0,-7,0
931,-2,-20,2,-3,-6,-4,2,-23,-1,-4,4,-3,-13,-17,-3,-1,-7,-1,-1,-10,2
932,3,-18,2,-1,-8,-1,2,-19,1,-1,3,-1,-12,-17,0,-1,-10,0,1,-9,8
933,6,-16,3,3,-8,4,4,-14,2,1,5,-1,-12,-12,4,3,-12,3,4,-10,9
934,11,-15,7,6,-10,7,7,-8,3,1,7,4,-14,-8,5,4,-12,7,6,-11,10
935,16,-11,10,7,-8,11,9,-7,4,6,10,5,-13,-4,7,8,-11,4,7,-11,17
936,15,-7,13,9,-9,13,10,-3,5,7,10,7,-14,4,9,7,-8,6,11,-10,19
937,18,0,15,13,-10,16,10,5,9,11,11,8,-10,7,13,10,-12,4,14,-10,19
938,20,5,18,15,-10,18,12,10,12,13,15,12,-8,11,13,13,-9,4,15,-12,21
939,19,9,20,14,-9,19,11,16,11,12,14,13,-9,14,13,13,-9,4,16,-6,22
940,20,15,17,16,-9,19,12,18,13,15,16,15,-5,19,13,14,-9,4,18,-4,22
941,19,19,17,18,-7,20,12,24,15,14,13,16,-2,20,16,15,-6,4,16,-2,19
942,18,23,17,15,-7,20,12,25,14,16,13,17,-1,25,14,14,-6,2,16,-1,18
943,15,23,12,15,-7,18,10,29,13,17,9,13,-1,28,9,12,-7,-1,15,-1,13
944,12,26,9,12,-6,14,5,29,12,15,8,12,1,26,11,8,-5,-4,13,1,7
945,9,27,8,9,-5,10,2,26,12,11,5,10,5,24,5,7,-2,-6,10,-1,2
946,6,25,3,7,-3,5,-1,23,5,10,3,10,3,22,3,5,-3,-9,7,-1,1
947,2,22,-1,4,-5,2,-6,19,1,8,-3,5,2,19,0,0,-2,-11,1,-3,-8
948,-4,22,-4,3,-3,-2,-12,15,-2,3,-4,1,3,14,-5,-5,-1,-11,-1,-3,-10
949,-6,16,-8,-3,-2,-7,-13,10,-5,-1,-8,-2,3,8,-10,-8,0,-17,-6,-4,-13
950,-10,12,-11,-9,-1,-11,-16,5,-11,-3,-12,-6,0,4,-11,-11,1,-15,-8,-4,-16
951,-15,6,-14,-11,-2,-15,-19,0,-15,-12,-16,-8,0,-4,-16,-16,0,-18,-12,-2,-20
952,-15,1,-18,-15,0,-21,-21,-8,-17,-15,-19,-14,1,-9,-19,-18,1,-15,-15,-4,-21
953,-19,-6,-22,-18,-1,-20,-21,-11,-21,-17,-20,-17,2,-12,-21,-19,0,-19,-19,-4,-20
954,-20,-10,-21,-22,-2,-22,-21,-16,-20,-20,-21,-19,1,-17,-20,-20,2,-18,-22,-1,-22
955,-21,-16,-21,-24,1,-22,-20,-22,-21,-22,-21,-24,-1,-21,-21,-20,4,-14,-23,-2,-21
956,-19,-20,-20,-23,1,-24,-20,-24,-20,-22,-21,-23,0,-24,-21,-23,5,-12,-24,-2,-16
957,-18,-24,-20,-23,3,-22,-17,-24,-21,-24,-19,-21,-1,-28,-21,-21,6,-9,-24,1,-14
958,-15,-28,-19,-21,2,-18,-14,-27,-20,-24,-18,-20,-1,-28,-18,-18,4,-8,-24,1,-10
959,-13,-28,-17,-19,3,-14,-12,-27,-20,-21,-12,-19,0,-28,-16,-17,5,-5,-20,3,-6
