,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
288,-17,-40,-13,-25,-31,-32,4,9,-26,32,7,22,27,14,20,22,18,23,13,21,1,22,-33,-15,-30,-26,-11,-4,4,-3,16,6,9,-28,24,-1,-26,-2,-29,-30,-27,-16,-18,-15,-12,8,-1,15,7,-3,43,27,7,-31,-41,36,-14,25,9,-16,106,-2,2,2,5,23,6,15
289,-34,-49,-24,-36,-42,-44,7,6,-18,38,16,28,34,24,26,30,27,29,22,27,-1,25,-34,-9,-23,-21,-13,-2,3,5,22,6,9,-28,24,4,-29,5,-28,-29,-25,-15,-12,-11,-11,8,-1,15,8,-6,43,30,8,-31,-44,35,-18,23,10,-18,88,-2,4,4,6,25,2,14
290,-44,-55,-37,-45,-51,-52,8,10,-11,44,24,33,41,31,32,33,33,36,28,36,-2,27,-33,-4,-17,-15,-13,-1,2,15,30,5,5,-27,26,12,-27,13,-27,-29,-22,-14,-10,-8,-9,6,1,12,10,-4,45,31,8,-30,-44,30,-21,20,9,-20,69,-1,5,5,6,31,2,14
291,-50,-56,-45,-54,-55,-54,11,11,0,47,32,39,44,35,37,40,39,39,35,41,-4,27,-34,2,-11,-7,-11,4,4,18,37,7,4,-25,26,19,-27,20,-26,-26,-22,-7,-9,-3,-6,6,0,10,12,-1,43,34,7,-31,-43,25,-21,17,11,-15,52,3,8,6,10,32,1,11
292,-55,-56,-51,-57,-55,-58,12,7,11,45,36,40,48,38,39,43,44,43,37,41,-4,29,-33,9,-4,-4,-7,8,2,26,40,8,2,-20,24,22,-23,23,-24,-23,-20,-3,-6,-2,-1,4,0,6,9,1,43,36,10,-29,-40,22,-28,14,11,-16,33,3,8,7,10,36,0,8
293,-59,-50,-53,-58,-57,-59,11,5,17,45,39,42,49,42,42,43,47,44,39,42,-4,29,-31,16,4,4,-11,9,2,31,46,5,0,-15,24,24,-19,23,-20,-19,-14,3,0,4,3,3,2,2,11,1,42,35,12,-27,-39,18,-28,13,12,-20,16,5,10,10,11,37,-3,6
294,-56,-43,-55,-56,-50,-54,12,0,28,43,42,42,46,43,44,45,46,44,39,44,-4,26,-31,18,16,13,-8,9,3,36,47,7,-1,-11,23,27,-18,25,-15,-14,-12,7,5,5,6,4,2,-2,11,2,39,33,12,-25,-35,12,-31,11,12,-20,0,7,12,8,14,40,-4,4
295,-50,-35,-52,-50,-40,-45,15,-1,34,39,44,40,43,43,43,45,42,43,40,45,-4,23,-31,29,23,19,-7,12,5,40,47,7,-2,-7,20,26,-17,26,-12,-11,-8,14,9,10,11,3,6,-6,10,3,37,30,13,-23,-30,9,-31,8,10,-21,-17,8,14,10,18,42,-5,1
296,-41,-20,-45,-40,-28,-34,15,0,37,29,43,36,39,40,41,40,40,37,39,39,-6,16,-28,34,28,25,-6,13,4,40,43,9,-3,-2,16,24,-10,24,-8,-6,-4,19,14,16,17,1,4,-10,11,3,33,24,15,-22,-27,5,-31,4,12,-24,-28,11,13,11,16,44,-8,1
297,-31,-4,-35,-30,-16,-20,16,2,36,22,41,30,34,38,36,32,35,33,38,31,-5,12,-27,35,32,31,-3,13,6,40,40,9,-5,3,15,19,-4,19,-4,-1,0,24,20,21,21,-1,2,-12,9,5,28,19,17,-24,-24,1,-28,3,9,-27,-44,13,13,10,16,45,-7,-2
298,-18,11,-23,-16,-3,-6,15,1,33,13,37,26,27,32,31,27,29,29,33,27,-7,7,-23,38,40,34,-2,17,6,40,36,9,-6,6,10,13,0,14,2,2,1,29,26,26,22,-1,4,-15,4,6,24,15,17,-25,-20,-3,-26,1,12,-29,-59,13,15,11,17,45,-8,-6
299,-4,25,-9,-2,11,9,13,0,30,7,32,16,18,26,24,18,21,22,26,21,-6,2,-22,41,44,38,-1,16,5,36,29,8,-7,11,5,10,1,10,4,6,10,34,29,29,29,-6,1,-22,-1,3,22,13,18,-24,-16,-8,-23,-2,12,-32,-72,13,15,10,16,42,-9,-8
300,11,39,3,14,27,24,14,-2,26,-2,25,9,11,19,15,9,13,13,21,12,-5,-5,-20,43,46,42,0,15,9,33,22,8,-7,14,0,4,5,2,9,9,12,40,34,32,34,-8,-1,-25,0,2,17,7,17,-23,-12,-9,-18,-5,11,-35,-84,14,15,14,13,37,-11,-8
301,26,48,20,28,40,36,13,-1,28,-9,19,4,1,12,9,2,7,4,13,3,-6,-9,-20,38,49,41,2,15,10,29,15,7,-7,14,-4,-4,8,-5,12,12,12,39,37,35,35,-9,-3,-25,-2,1,14,-2,20,-26,-7,-11,-16,-8,10,-39,-94,16,16,11,13,34,-10,-13
302,38,58,32,41,52,47,14,-7,28,-18,11,-5,-8,2,1,-6,-2,-4,4,-6,-7,-16,-19,36,49,40,3,18,6,21,10,9,-8,15,-10,-11,13,-12,15,15,14,41,38,38,36,-12,-6,-26,-3,-1,9,-9,19,-30,-4,-11,-11,-10,8,-39,-103,14,16,14,14,27,-11,-15
303,47,61,42,52,58,56,16,-11,24,-22,3,-13,-14,-4,-9,-11,-11,-10,-4,-12,-5,-21,-17,33,48,40,5,15,8,16,3,7,-8,13,-11,-15,14,-16,14,17,15,41,40,40,37,-13,-9,-26,-5,-3,4,-15,19,-30,1,-14,-7,-12,10,-41,-110,15,16,14,12,21,-10,-17
304,56,61,52,62,58,60,14,-8,15,-26,-6,-20,-21,-15,-15,-20,-20,-19,-12,-18,-5,-25,-15,30,44,39,6,13,8,11,-4,6,-6,13,-16,-20,14,-20,17,16,13,42,43,41,40,-12,-11,-25,-7,-8,-1,-22,21,-27,6,-17,-5,-16,10,-41,-113,17,13,14,11,14,-13,-21
305,62,61,57,64,62,61,13,-7,9,-29,-11,-22,-26,-18,-23,-22,-23,-25,-19,-24,-4,-24,-14,26,40,35,8,14,7,5,-9,2,-6,12,-20,-23,15,-21,16,18,13,38,41,39,36,-14,-15,-26,-9,-10,-5,-27,21,-29,10,-18,2,-16,9,-40,-115,15,11,15,11,8,-11,-22
306,61,53,60,65,59,60,12,-12,7,-32,-17,-28,-28,-22,-26,-25,-29,-30,-23,-30,-3,-28,-12,20,34,29,10,11,7,0,-13,0,-4,9,-22,-26,17,-26,12,15,13,35,37,34,31,-16,-18,-22,-11,-14,-9,-32,20,-30,14,-20,4,-19,8,-39,-115,16,12,12,8,-3,-10,-22
307,54,43,60,57,52,55,15,-9,7,-32,-25,-31,-33,-27,-30,-30,-35,-31,-29,-34,-3,-29,-11,12,25,24,12,9,7,-4,-19,-1,-6,7,-28,-29,17,-24,10,13,13,30,33,30,26,-14,-19,-21,-9,-17,-13,-37,22,-30,18,-22,7,-19,7,-37,-114,16,11,13,7,-12,-9,-21
308,52,30,55,52,46,45,13,-4,4,-31,-27,-30,-36,-31,-32,-34,-34,-35,-32,-33,0,-27,-9,4,18,18,12,10,9,-8,-19,-2,-1,4,-29,-27,13,-24,12,13,8,26,28,25,23,-14,-20,-18,-8,-20,-17,-40,20,-28,22,-26,11,-20,6,-33,-107,15,10,15,5,-21,-11,-21
309,43,16,48,44,29,35,11,-9,3,-28,-30,-30,-35,-33,-33,-33,-35,-32,-32,-35,1,-26,-9,-1,11,12,13,8,9,-13,-23,-3,3,2,-32,-24,11,-20,10,10,7,19,21,18,18,-14,-22,-13,-6,-21,-23,-43,19,-27,23,-25,14,-22,4,-30,-96,13,10,12,5,-28,-9,-18
310,29,-1,36,29,15,20,10,-11,3,-26,-34,-29,-33,-33,-33,-30,-33,-30,-31,-34,0,-23,-9,-8,3,4,15,8,5,-14,-21,-1,4,1,-34,-20,10,-15,4,7,4,13,14,11,8,-14,-24,-9,-8,-22,-26,-44,18,-24,23,-26,15,-23,5,-24,-85,12,7,9,3,-35,-9,-15
311,18,-15,21,13,0,4,10,-8,7,-22,-32,-27,-28,-32,-31,-29,-31,-30,-33,-30,1,-22,-8,-13,-4,0,14,7,3,-16,-23,-5,5,2,-34,-14,6,-9,3,7,0,5,6,4,1,-11,-21,-6,-7,-23,-28,-43,13,-20,28,-30,18,-25,5,-19,-73,10,7,8,4,-44,-9,-10
312,4,-31,8,-1,-13,-11,10,-6,12,-17,-31,-24,-24,-28,-30,-26,-26,-28,-31,-25,0,-19,-10,-18,-12,-10,16,5,1,-19,-22,-3,9,-1,-34,-4,4,-2,2,8,0,-3,0,-5,-4,-9,-20,0,-5,-21,-31,-36,15,-19,27,-31,22,-25,3,-12,-54,9,5,9,0,-49,-9,-6
313,-13,-41,-8,-17,-25,-24,8,-8,14,-12,-28,-20,-20,-24,-26,-18,-22,-23,-26,-22,3,-17,-8,-23,-16,-14,14,4,-3,-21,-22,-5,16,-2,-36,3,1,6,2,5,-1,-11,-8,-15,-9,-11,-18,-2,-5,-22,-35,-37,12,-15,32,-28,24,-28,1,-8,-36,6,2,5,0,-54,-6,-2
314,-29,-54,-24,-30,-39,-39,4,-7,13,-7,-27,-13,-12,-21,-20,-14,-17,-15,-22,-14,5,-18,-8,-25,-23,-21,13,3,-3,-19,-18,-5,14,-1,-35,12,-1,15,-1,1,1,-19,-14,-17,-17,-5,-14,1,-3,-21,-39,-32,9,-10,31,-29,25,-27,1,-2,-18,5,-1,1,-3,-57,-2,4
315,-40,-65,-35,-43,-51,-52,2,-3,12,-3,-20,-7,-9,-16,-13,-9,-11,-10,-17,-9,5,-15,-10,-28,-31,-26,10,1,-4,-19,-16,-7,16,-1,-35,19,-2,21,-3,2,-2,-25,-19,-22,-23,-5,-8,4,-3,-18,-42,-24,6,-8,30,-31,26,-25,-2,4,2,2,1,1,-4,-59,1,9
316,-48,-68,-49,-56,-58,-63,-3,-3,11,1,-15,-2,-3,-11,-10,-6,-8,-6,-12,-3,6,-13,-9,-29,-34,-31,10,-1,-7,-18,-15,-7,19,1,-32,27,-1,30,-2,2,0,-29,-26,-29,-27,-2,-3,7,3,-15,-43,-19,4,-7,31,-29,28,-25,-3,9,22,-1,-2,-4,-5,-56,2,14
317,-59,-65,-57,-62,-63,-66,-6,-6,16,6,-11,2,3,-5,-3,1,-3,0,-5,2,3,-10,-9,-31,-39,-36,10,-2,-9,-16,-11,-6,23,4,-32,31,-2,34,-2,2,1,-35,-30,-32,-33,-1,1,10,6,-10,-44,-13,2,-1,26,-27,30,-22,-5,14,41,-3,-4,-6,-7,-52,5,22
318,-63,-63,-63,-63,-62,-68,-8,-12,18,7,-7,6,6,2,3,5,3,7,1,7,4,-9,-11,-32,-39,-36,8,-3,-7,-12,-8,-5,24,4,-32,36,-1,37,-4,2,2,-38,-33,-35,-35,2,7,9,3,-5,-43,-8,-1,6,24,-28,30,-22,-9,20,61,-8,-3,-6,-9,-46,7,28
319,-63,-58,-65,-64,-59,-64,-10,-14,19,9,-2,7,10,5,7,11,5,10,6,13,5,-6,-15,-28,-40,-38,7,-7,-7,-8,-3,-4,25,6,-32,39,2,37,-3,3,4,-39,-33,-37,-36,4,12,11,5,3,-44,-3,-3,8,24,-24,29,-20,-10,27,79,-8,-6,-8,-8,-39,10,27
320,-57,-45,-62,-62,-52,-56,-17,-15,15,8,2,12,13,13,11,11,10,13,9,16,3,-3,-17,-26,-38,-36,5,-6,-8,-6,1,0,24,8,-28,38,3,39,0,4,7,-37,-33,-35,-36,7,18,11,6,8,-46,3,-6,9,20,-20,27,-17,-9,32,96,-9,-6,-10,-9,-32,10,32
321,-51,-31,-55,-54,-45,-46,-19,-16,12,8,5,14,16,19,12,13,13,18,13,17,2,-1,-20,-25,-37,-34,1,-6,-10,-4,5,1,24,8,-24,39,4,36,3,3,10,-34,-31,-33,-36,9,21,11,4,12,-44,10,-8,14,15,-18,28,-13,-10,38,112,-12,-7,-11,-8,-24,8,34
322,-41,-19,-47,-45,-31,-36,-18,-17,12,9,11,13,17,18,13,15,15,14,14,18,1,4,-24,-19,-32,-29,-1,-8,-9,0,8,2,22,11,-25,35,7,34,6,4,10,-30,-26,-33,-32,10,26,10,4,18,-42,16,-12,19,10,-14,28,-14,-12,43,126,-14,-9,-12,-9,-15,10,34
323,-27,-3,-35,-32,-16,-22,-21,-16,8,7,13,11,19,17,14,14,14,14,16,17,2,5,-26,-15,-28,-25,-4,-7,-8,5,14,4,24,12,-19,35,7,31,6,6,12,-26,-25,-27,-26,11,29,11,5,21,-37,22,-17,22,9,-14,25,-12,-12,47,138,-12,-7,-7,-6,-7,10,33
324,-14,13,-21,-19,0,-7,-21,-13,3,7,13,12,14,15,16,14,12,14,15,17,-1,8,-28,-12,-24,-20,-6,-7,-6,7,15,6,21,12,-14,30,7,23,8,6,12,-24,-21,-20,-22,11,28,13,1,25,-38,26,-15,24,4,-8,26,-9,-12,52,146,-16,-7,-9,-2,4,8,32
325,2,25,-7,-4,13,7,-26,-11,-4,6,13,6,11,13,15,12,10,14,14,15,-2,13,-30,-5,-15,-16,-7,-4,-3,10,18,10,21,12,-13,22,9,15,9,4,10,-18,-17,-16,-16,13,28,10,-2,30,-36,30,-19,24,-1,-3,24,-4,-12,53,153,-12,-5,-8,-1,8,5,29
326,17,38,6,10,25,23,-26,-12,-8,3,11,3,9,9,12,9,9,11,11,11,-2,15,-35,-1,-10,-10,-11,-3,0,11,20,9,18,11,-8,14,10,7,11,7,8,-13,-10,-9,-11,13,26,10,-2,30,-33,32,-21,24,-3,-2,21,-2,-11,55,151,-9,-4,-6,4,12,5,25
327,27,49,19,22,38,37,-25,-11,-13,-2,10,-1,5,6,7,5,7,8,9,5,-1,16,-37,3,-3,-6,-14,-2,3,15,20,10,17,11,-2,5,11,-1,13,5,5,-9,-6,-3,-4,12,26,12,-4,32,-28,34,-21,26,-4,3,19,-1,-11,58,150,-6,-1,-3,5,12,3,18
328,40,53,34,33,46,46,-24,-6,-15,-5,9,-1,1,1,4,4,4,6,4,2,-1,19,-39,10,4,3,-15,-3,6,14,18,11,13,7,3,-3,11,-10,13,6,7,-2,-1,0,2,9,24,10,-7,32,-24,34,-25,26,-5,7,18,2,-8,57,148,-3,1,-1,8,12,-1,15
329,47,56,44,42,52,54,-22,-9,-17,-6,5,-4,-3,-3,-1,0,1,0,1,-3,-3,19,-40,13,12,8,-14,2,6,13,17,11,9,5,5,-12,10,-16,10,4,5,1,3,3,5,7,21,8,-8,29,-22,35,-25,23,-8,8,16,4,-5,59,138,0,3,2,10,12,-3,12
330,53,57,49,49,56,57,-20,-15,-24,-7,2,-5,-8,-5,-4,-4,-5,-5,-3,-7,-1,19,-41,17,15,12,-14,2,8,11,14,10,5,2,8,-18,6,-23,8,2,3,3,5,7,9,4,18,9,-8,27,-16,35,-27,23,-13,10,13,7,-3,54,129,5,6,3,8,7,-5,6
331,55,55,55,51,54,55,-20,-12,-32,-8,-2,-8,-11,-11,-8,-7,-7,-9,-7,-14,-2,23,-40,20,18,16,-14,4,8,7,10,6,4,0,15,-25,6,-30,6,-2,1,5,9,9,10,3,14,8,-10,24,-11,35,-26,20,-15,13,6,9,2,51,113,6,8,5,10,2,-7,2
332,55,48,56,51,51,54,-16,-9,-38,-7,-4,-11,-13,-13,-9,-11,-9,-12,-12,-17,0,20,-41,21,21,20,-15,7,7,8,7,3,5,-3,18,-29,3,-34,8,-2,-2,6,12,13,12,3,9,7,-10,19,-8,37,-25,17,-18,16,3,12,4,44,98,10,9,8,9,-2,-11,-4
333,51,43,52,48,46,49,-15,-8,-43,-8,-8,-10,-13,-15,-12,-13,-10,-14,-11,-18,2,20,-42,21,21,24,-13,8,5,5,4,2,-1,-7,20,-31,0,-36,2,-3,-5,6,12,12,14,-4,4,5,-9,15,-3,30,-28,11,-21,17,-3,16,4,35,80,10,10,8,8,-6,-13,-7
334,43,33,47,45,36,39,-11,-8,-43,-6,-9,-9,-19,-18,-12,-14,-10,-16,-15,-19,2,17,-41,22,26,26,-12,8,2,2,0,0,-5,-7,23,-34,-3,-38,0,-8,-7,6,9,9,12,-5,1,7,-8,9,2,27,-28,11,-21,18,-5,15,8,28,62,9,10,8,6,-9,-14,-12
335,33,22,39,39,27,28,-11,-3,-45,-5,-11,-10,-16,-21,-11,-14,-13,-16,-16,-19,4,17,-39,22,26,23,-12,10,0,-4,-4,-3,-4,-11,22,-36,-8,-38,-4,-11,-9,4,7,12,9,-7,-6,8,-6,3,9,23,-27,8,-21,17,-9,16,11,21,41,11,9,8,3,-14,-14,-16
336,23,8,29,30,14,16,-8,2,-45,-4,-13,-9,-15,-18,-14,-15,-15,-17,-17,-17,4,18,-36,19,25,22,-9,10,-4,-8,-7,-6,-6,-16,27,-34,-10,-36,-7,-9,-13,2,6,7,6,-6,-9,6,-2,-1,14,19,-28,2,-23,19,-12,19,13,14,20,10,3,3,-1,-15,-16,-22
337,11,-1,19,16,2,2,-6,-1,-42,-2,-11,-7,-15,-15,-11,-13,-12,-14,-13,-15,5,14,-39,16,23,21,-7,10,-8,-12,-9,-10,-7,-17,27,-32,-10,-33,-8,-10,-16,0,2,2,5,-6,-11,4,-1,-6,21,15,-30,1,-24,18,-17,21,18,7,-1,8,1,1,-4,-14,-13,-27
338,-2,-13,6,4,-10,-8,-2,-1,-37,4,-6,-4,-12,-12,-11,-12,-12,-14,-10,-11,7,12,-37,15,22,18,-4,11,-10,-12,-12,-11,-8,-15,27,-28,-16,-26,-10,-11,-17,-3,0,-1,0,-7,-14,5,1,-10,28,11,-30,-1,-25,17,-20,18,19,1,-21,5,-1,0,-8,-14,-12,-29
339,-11,-24,-4,-5,-20,-17,-1,3,-30,6,-8,-1,-7,-8,-9,-9,-9,-8,-8,-9,9,9,-35,12,18,16,-3,11,-12,-15,-14,-12,-10,-16,28,-22,-16,-19,-13,-11,-16,-4,-3,-5,-4,-6,-16,7,2,-13,31,6,-30,-2,-29,15,-23,19,22,-9,-38,1,-5,-6,-13,-10,-10,-31
340,-21,-33,-13,-16,-30,-30,4,6,-22,9,-6,3,-5,-5,-7,-5,-6,-5,-7,-6,12,8,-33,10,13,13,-1,10,-12,-15,-17,-17,-11,-17,29,-16,-16,-13,-14,-10,-16,-7,-7,-6,-8,-6,-17,4,3,-16,35,1,-28,-4,-29,17,-28,19,23,-15,-53,-3,-9,-9,-17,-3,-11,-31
341,-33,-39,-24,-25,-39,-39,2,10,-17,9,-3,5,-1,0,-3,-2,-4,-3,-4,-1,12,7,-31,7,12,11,0,12,-15,-15,-18,-17,-10,-15,29,-8,-17,-3,-14,-10,-16,-11,-10,-10,-11,-5,-18,4,7,-16,41,-5,-26,-6,-29,14,-30,21,24,-25,-65,-6,-15,-15,-19,0,-8,-34
342,-39,-42,-32,-32,-43,-42,6,10,-10,13,0,8,5,6,2,3,1,3,1,3,14,3,-28,3,9,6,-1,11,-17,-18,-18,-18,-11,-10,30,0,-18,3,-16,-9,-15,-11,-12,-13,-12,-3,-16,6,9,-19,46,-10,-22,-8,-28,11,-32,20,25,-32,-73,-8,-18,-17,-21,5,-6,-35
343,-40,-40,-39,-39,-45,-44,10,12,-1,15,4,10,10,9,6,8,4,8,5,7,16,2,-26,-1,4,3,0,11,-15,-16,-19,-17,-12,-9,29,10,-17,12,-17,-9,-12,-13,-12,-14,-15,1,-16,7,8,-18,50,-13,-21,-6,-29,9,-33,21,25,-37,-81,-12,-19,-16,-21,11,0,-33
344,-40,-37,-44,-38,-43,-42,11,12,9,19,5,11,13,14,8,13,10,13,7,9,16,-1,-22,-4,1,0,2,9,-15,-17,-20,-15,-12,-6,29,15,-14,17,-13,-9,-7,-12,-16,-13,-15,4,-15,5,11,-19,53,-18,-19,-5,-27,7,-36,19,22,-42,-83,-15,-21,-19,-21,17,2,-31
345,-42,-35,-45,-39,-43,-39,10,12,20,16,10,14,14,18,11,15,15,17,15,18,14,-1,-21,-5,-1,-3,3,9,-14,-19,-18,-14,-11,-5,28,21,-11,21,-11,-9,-5,-12,-15,-13,-13,6,-13,4,11,-17,56,-23,-13,-3,-28,6,-36,19,21,-46,-85,-15,-23,-21,-23,23,5,-29
346,-38,-29,-41,-35,-38,-33,11,7,25,20,13,14,18,20,14,20,18,18,20,18,10,-3,-18,-8,-4,-5,2,8,-13,-18,-20,-11,-6,-1,27,28,-6,27,-10,-6,-3,-10,-13,-12,-13,5,-9,5,11,-17,59,-24,-8,-2,-27,5,-37,20,22,-48,-85,-18,-24,-21,-21,33,7,-26
347,-34,-21,-37,-29,-28,-27,12,6,26,18,15,15,21,23,19,22,19,20,20,20,7,-1,-14,-10,-9,-8,1,8,-10,-13,-19,-10,-4,1,28,33,-1,31,-9,-1,0,-6,-9,-8,-7,10,-8,5,8,-17,61,-26,-2,1,-28,4,-33,22,18,-52,-84,-16,-22,-20,-17,37,9,-19
348,-25,-11,-32,-24,-18,-18,12,9,28,19,16,14,23,23,19,23,21,22,19,22,6,1,-11,-10,-8,-12,1,8,-9,-13,-17,-6,-2,5,28,34,1,30,-2,2,2,-3,-6,-6,-2,11,-6,1,8,-12,60,-27,4,3,-25,5,-29,18,13,-54,-83,-17,-18,-18,-12,46,14,-14
349,-13,2,-23,-15,-9,-7,9,8,32,17,19,15,24,25,20,23,22,25,24,22,3,0,-10,-10,-13,-14,0,5,-7,-14,-15,-1,1,6,28,33,4,25,-3,2,6,0,-2,-3,2,11,-5,0,9,-8,63,-28,9,9,-24,4,-28,19,14,-59,-81,-16,-14,-12,-10,53,13,-10
350,-5,10,-14,-7,5,2,10,4,33,16,21,15,27,26,21,25,22,26,24,22,1,-2,-8,-12,-15,-14,-3,1,-4,-12,-13,-1,2,9,30,32,11,24,1,4,8,4,4,1,6,10,1,0,8,-8,64,-27,13,10,-24,5,-25,19,11,-64,-74,-11,-13,-10,-6,60,15,-3
351,6,17,-5,5,13,11,13,6,30,13,20,15,25,24,20,25,22,24,23,23,-2,-2,-3,-12,-18,-16,-5,2,0,-11,-12,4,7,12,28,29,10,21,3,6,11,11,9,8,11,11,3,-2,5,-4,64,-28,21,14,-23,6,-23,17,7,-64,-76,-9,-7,-4,1,63,16,3
352,15,25,3,14,23,20,9,9,25,11,21,13,22,22,22,24,21,24,20,23,-6,2,1,-12,-18,-17,-3,-1,3,-11,-9,9,9,14,29,23,12,17,5,7,12,18,16,14,17,9,4,-4,4,0,64,-28,29,19,-21,8,-15,18,5,-68,-74,-6,-2,-2,4,65,18,7
353,24,29,13,21,30,23,9,10,16,11,20,11,22,21,18,22,21,20,22,23,-8,2,2,-16,-21,-18,-6,-3,2,-8,-5,13,11,14,28,15,17,10,8,9,13,22,21,19,24,9,4,-4,2,2,62,-27,33,23,-18,11,-11,18,4,-68,-74,-5,3,2,10,66,18,13
354,28,33,21,27,33,28,10,8,10,7,18,9,17,18,15,19,17,18,21,20,-12,2,4,-17,-22,-19,-7,-4,5,-5,-5,14,14,12,27,6,15,1,12,11,14,28,25,28,26,8,6,-7,4,4,60,-22,39,25,-15,12,-5,19,-1,-66,-74,-1,9,5,14,60,19,18
355,33,36,26,31,37,32,11,5,7,3,15,7,14,14,14,15,15,13,12,15,-13,3,9,-18,-23,-22,-7,-4,7,-3,0,13,16,13,24,0,16,-3,14,11,15,30,29,31,30,7,4,-8,1,7,55,-22,44,27,-14,16,-1,18,-3,-62,-78,5,13,10,15,59,19,23
356,35,33,31,31,41,33,7,3,0,-1,13,5,11,12,9,11,10,11,12,11,-16,2,9,-21,-22,-19,-5,-6,10,1,5,16,19,10,25,-9,15,-10,15,10,11,35,31,35,32,5,2,-11,0,5,53,-19,49,32,-13,16,3,18,-5,-61,-83,5,13,14,19,52,17,26
357,34,32,35,35,38,33,7,3,-9,-3,10,2,5,7,8,8,7,5,8,8,-16,3,9,-22,-21,-18,-6,-5,12,4,11,16,22,7,23,-16,14,-20,14,7,10,36,37,35,34,4,4,-11,-3,5,49,-15,53,35,-8,18,8,19,-8,-54,-86,8,15,14,20,46,15,27
358,34,29,35,34,33,31,7,2,-18,-4,7,-1,3,4,3,2,2,0,3,3,-18,3,11,-19,-24,-16,-8,-5,15,9,15,16,24,7,21,-19,12,-24,14,5,7,33,36,34,37,2,3,-13,-2,2,45,-11,54,36,-4,17,11,16,-10,-49,-93,14,18,15,23,37,18,30
359,30,24,33,31,28,25,5,4,-22,-7,5,-4,1,0,2,-2,-1,-2,-1,-1,-19,3,11,-18,-20,-17,-5,-5,15,12,23,17,24,3,21,-23,8,-27,13,4,5,32,37,34,34,-1,1,-16,0,4,39,-6,53,39,-1,20,19,15,-12,-45,-101,14,20,16,24,25,15,31
360,28,17,28,27,21,21,4,5,-21,-9,2,-5,-5,-2,-2,-4,-4,-4,-3,-5,-20,2,11,-17,-17,-14,-4,-5,17,20,28,17,24,-3,21,-26,6,-29,11,1,3,30,35,32,30,-1,0,-16,-2,4,33,-3,52,41,4,19,22,12,-13,-38,-105,16,22,17,23,15,11,32
361,20,10,25,20,15,17,6,6,-21,-11,-1,-7,-7,-4,-4,-7,-7,-4,-5,-10,-18,-1,12,-14,-15,-9,-4,-5,19,23,31,18,25,-6,19,-25,3,-29,8,-1,-2,28,29,30,27,-2,-1,-16,-2,2,29,3,54,43,10,17,26,13,-13,-33,-110,19,24,15,20,2,11,29
362,10,5,21,15,9,9,3,6,-24,-10,-3,-11,-9,-8,-6,-12,-10,-9,-6,-11,-18,-2,12,-9,-10,-8,-2,-4,18,26,35,16,24,-11,17,-27,-1,-25,5,-3,-6,25,26,24,24,-6,0,-15,-1,0,26,6,50,41,16,16,26,11,-15,-26,-117,18,24,15,18,-10,8,27
363,7,0,14,8,1,2,6,8,-19,-14,-6,-10,-11,-11,-8,-11,-11,-9,-10,-11,-16,-4,12,-6,-5,-4,0,-5,16,31,35,15,23,-11,16,-22,-5,-21,3,-5,-9,22,23,19,21,-5,-1,-16,-1,0,19,8,49,37,20,14,27,11,-16,-20,-121,15,19,17,17,-23,9,25
364,0,-5,8,2,-4,-1,4,10,-13,-11,-8,-10,-13,-14,-13,-13,-11,-12,-11,-14,-13,-7,13,-1,1,0,2,-3,17,33,39,15,24,-15,15,-18,-9,-15,-3,-9,-10,18,15,13,17,-4,-2,-13,-1,-1,12,13,46,36,21,13,29,10,-17,-13,-121,16,17,13,12,-31,9,20
365,-6,-10,2,-3,-9,-6,4,13,-6,-8,-7,-10,-13,-13,-11,-12,-12,-11,-11,-13,-9,-8,14,5,5,3,6,1,16,34,39,13,22,-14,13,-13,-12,-8,-8,-11,-11,10,10,7,10,-5,-2,-11,1,-1,6,17,43,35,24,6,31,9,-18,-7,-119,14,15,12,8,-37,5,18
366,-13,-13,-4,-9,-14,-11,5,11,1,-10,-7,-7,-12,-12,-12,-12,-11,-13,-10,-15,-8,-12,13,4,10,8,7,0,15,36,37,10,21,-14,12,-7,-13,-2,-11,-9,-13,8,5,1,4,-5,3,-8,1,1,2,17,38,34,29,2,30,7,-18,-1,-116,14,11,9,6,-44,5,14
367,-15,-16,-9,-11,-19,-15,4,8,8,-9,-6,-6,-12,-11,-12,-10,-11,-11,-11,-13,-6,-13,12,11,17,11,9,-1,12,38,33,7,19,-15,7,-2,-14,4,-12,-9,-14,3,-1,-1,1,-4,2,-7,-1,1,-5,19,33,30,31,0,27,4,-17,2,-110,9,7,7,2,-48,4,8
368,-20,-18,-14,-16,-20,-16,4,9,14,-7,-7,-3,-11,-10,-12,-7,-8,-10,-9,-12,-3,-16,14,18,24,19,10,2,9,37,31,6,16,-13,5,6,-11,13,-13,-10,-14,-1,-7,-6,-4,-6,3,-3,2,3,-10,22,26,27,34,-4,29,3,-13,3,-100,7,4,2,-1,-48,2,5
