,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111
37,-77,7,40,-15,-16,-12,-11,-13,-15,-15,-20,-2,-9,-9,-15,-10,-9,-4,-15,-11,-15,-10,-18,-14,-15,-4,-16,-7,-19,-13,-16,-9,-21,0,-10,7,9,-15,-21,-18,-10,-11,-17,-12,-15,-13,-10,-6,-17,1,-21,-24,-16,-9,-19,1,-17,-4,-23,-11,-18,-12,-10,-10,-15,-8,-20,-8,0,-16,-8,-18,-12,-13,-11,-23,-13,9,-10,-10,-12,7,-12,-10,-14,-17,-5,-16,5,-10,-1,-4,-17,-20,-18,-3,-3,-13,-2,-19,-9,-7,-11,-17,-12,-12,-12,-13,1,-12,-17,-10
38,-67,-6,45,-12,-13,-8,-9,-12,-11,-15,-19,-1,-5,-6,-11,-7,-4,-4,-13,-10,-15,-5,-15,-11,-11,-1,-13,-7,-15,-10,-12,-3,-19,4,-11,13,14,-11,-18,-14,-5,-8,-14,-8,-12,-9,-4,-3,-16,5,-18,-20,-14,-4,-17,5,-13,1,-18,-7,-15,-8,-3,-6,-9,-3,-16,-2,5,-13,-5,-16,-5,-9,-10,-19,-9,12,-7,-5,-9,12,-9,-6,-12,-16,2,-14,7,-5,6,2,-14,-17,-14,1,0,-11,3,-17,-6,-6,-5,-12,-6,-7,-5,-8,8,-6,-10,-6
39,-60,-18,46,-7,-11,-6,-4,-11,-8,-11,-14,1,0,-2,-8,-6,-2,2,-8,-6,-12,0,-10,-7,-8,4,-10,-1,-14,-6,-6,2,-16,10,-6,18,19,-5,-17,-9,-2,-7,-9,-4,-8,-4,2,3,-10,8,-16,-14,-10,1,-14,7,-10,3,-17,-3,-11,-6,-3,-2,-5,2,-13,2,9,-9,-1,-11,0,-5,-4,-14,-5,17,-3,-1,-4,12,-5,-4,-8,-11,8,-13,12,-1,11,5,-11,-13,-9,5,5,-10,7,-12,-1,-2,1,-10,1,-3,-2,-1,12,-2,-7,-3
40,-50,-32,45,-8,-7,-1,-1,-7,-5,-7,-10,1,3,1,-4,1,4,7,-6,0,-10,2,-6,-1,-3,9,-7,1,-10,-2,-3,5,-13,14,-1,22,18,1,-11,-3,2,-2,-4,2,-4,0,7,4,-4,15,-13,-9,-6,3,-8,12,-7,8,-12,-1,-9,-3,0,2,-3,6,-9,5,14,-6,2,-5,2,-1,0,-11,-1,22,1,3,0,17,0,1,-3,-9,13,-11,15,5,16,8,-5,-9,-5,9,8,-5,12,-9,1,4,7,-6,5,0,3,0,16,2,-4,3
41,-43,-50,43,-5,-3,3,3,1,1,-4,-6,2,8,5,0,4,9,10,-3,4,-3,5,-2,1,3,11,-2,4,-6,0,0,8,-8,20,2,23,20,5,-7,-1,4,3,-1,4,-1,1,11,9,0,20,-8,-5,0,9,-3,15,-3,10,-10,1,-4,1,7,6,-1,11,-4,9,19,-4,9,-4,8,2,5,-10,1,26,6,6,7,22,2,4,2,-3,16,-7,21,8,20,14,1,-8,-4,15,13,-4,15,-3,4,9,10,0,10,3,5,6,21,7,1,7
42,-36,-68,45,-8,1,8,6,4,4,0,-1,4,11,8,6,8,12,11,1,8,-1,11,4,4,4,16,2,7,-1,6,3,13,-4,21,7,25,22,7,-6,3,11,5,2,11,4,7,16,11,3,20,-7,-1,4,13,0,18,-1,15,-6,6,2,5,10,11,4,14,0,13,22,1,11,-1,14,5,10,-4,5,28,12,9,9,24,4,8,6,2,22,-4,24,12,22,17,6,-3,0,19,17,-1,20,-1,10,11,14,4,16,5,8,10,23,10,4,10
43,-30,-73,44,-4,5,12,11,6,9,2,3,2,13,10,10,12,14,17,2,12,0,14,6,8,11,19,5,10,3,10,6,18,1,22,11,27,25,10,-2,7,15,13,9,12,9,11,19,16,7,21,-2,3,6,17,3,22,4,18,-2,12,5,9,12,13,8,18,4,18,24,5,16,2,19,9,11,1,8,29,14,14,13,27,9,12,9,5,22,1,27,18,26,23,7,1,5,21,20,4,25,4,12,17,19,7,19,8,14,17,26,13,10,14
44,-26,-73,42,-4,7,16,15,14,10,8,6,6,17,14,15,15,17,21,8,16,3,17,13,10,11,21,9,13,5,13,10,20,6,27,13,29,28,16,4,10,19,14,11,16,12,15,22,20,14,24,3,9,9,18,10,25,9,22,1,17,8,12,18,17,13,23,7,22,26,8,20,7,21,14,16,5,12,31,19,18,15,29,11,15,13,10,25,5,29,21,28,26,12,0,9,23,23,7,29,5,16,20,21,12,22,10,17,17,29,20,14,19
45,-18,-71,43,-2,10,20,19,18,14,12,9,13,22,17,19,18,21,25,14,19,7,21,17,13,14,25,13,16,9,17,14,24,6,28,16,30,29,20,8,13,22,18,13,24,15,19,25,21,14,28,8,13,13,23,12,26,12,23,6,19,12,13,22,21,16,27,10,23,28,11,25,9,25,16,20,8,16,30,23,20,20,32,16,20,17,13,30,9,31,23,28,29,15,8,13,27,26,10,33,10,22,23,22,16,23,19,21,23,33,22,19,20
46,-11,-65,44,1,14,25,22,21,17,13,17,14,24,19,19,23,22,28,17,22,12,24,18,20,17,28,17,22,13,18,16,27,13,31,18,31,29,22,12,17,24,21,18,24,19,19,27,26,21,29,12,16,16,24,17,29,18,23,11,21,17,17,25,21,21,28,13,25,30,14,24,12,28,20,22,13,16,31,25,24,22,31,21,20,20,17,32,11,31,28,30,30,21,10,15,29,28,14,32,16,23,28,25,19,28,19,24,25,36,25,22,22
47,-9,-53,43,4,18,24,24,25,23,17,21,12,26,22,26,26,23,30,20,24,15,27,26,23,22,31,19,24,16,20,20,29,16,32,24,31,29,25,16,21,25,23,17,27,22,22,27,28,23,30,13,20,20,28,21,33,20,27,12,25,16,22,28,26,23,29,20,28,31,17,26,17,30,20,26,17,21,31,28,25,25,31,22,24,25,21,31,16,31,31,32,33,24,13,20,28,30,14,35,19,25,30,26,22,31,23,25,25,33,27,23,26
48,-3,-43,43,3,22,26,26,27,26,23,23,13,30,26,26,30,25,32,23,26,21,28,30,24,24,33,24,28,17,23,23,32,20,32,26,27,31,25,19,22,27,25,20,28,25,26,30,30,25,30,19,24,24,29,24,33,21,27,17,30,21,22,27,29,26,29,20,33,32,19,31,21,30,25,30,18,24,32,30,27,29,29,23,27,25,21,30,20,33,31,33,34,25,17,21,29,31,19,37,21,27,31,28,24,30,26,29,26,30,27,27,25
49,0,-35,43,6,24,29,26,29,30,27,24,15,34,25,29,31,26,32,27,28,21,29,28,25,25,35,27,30,23,26,24,33,23,33,27,29,31,30,25,25,31,28,25,29,27,26,32,30,26,31,23,28,24,30,27,31,23,28,20,31,24,25,31,29,26,32,22,33,31,21,31,25,32,27,30,21,26,31,32,30,30,32,26,28,30,25,34,21,31,31,31,34,26,19,23,31,32,23,37,24,29,31,30,26,31,27,28,27,33,30,31,26
50,2,-29,42,6,24,33,28,31,31,28,27,13,30,28,30,34,28,32,30,28,25,29,28,29,26,32,30,32,26,30,26,33,28,35,26,29,30,33,26,28,31,29,27,30,28,29,35,32,27,32,26,29,27,30,28,30,29,30,22,31,26,29,30,30,28,30,26,32,32,25,36,29,34,31,30,23,27,31,33,31,32,32,29,29,33,27,32,23,32,31,31,34,28,22,28,30,31,25,34,25,30,32,30,30,30,27,31,28,32,30,32,26
51,4,-20,42,8,27,31,31,33,31,30,33,12,30,29,33,36,27,33,32,32,26,31,28,30,31,33,31,33,30,30,28,32,30,31,29,26,27,33,28,30,33,31,29,30,30,33,35,33,32,31,28,30,30,30,30,31,29,30,26,32,25,29,33,32,28,29,27,30,30,28,35,31,33,32,29,26,29,30,32,33,32,30,33,28,35,29,32,29,31,32,32,35,29,23,28,28,31,27,33,27,31,31,32,31,30,29,33,29,32,31,33,29
52,6,-10,40,9,28,33,29,33,31,31,31,13,31,30,34,35,27,33,33,30,31,30,32,29,29,31,34,32,29,30,31,31,30,29,27,26,28,32,28,31,31,29,32,31,29,33,32,31,31,30,30,30,31,29,33,31,30,32,29,31,27,30,33,32,28,31,31,31,32,28,34,29,32,30,31,28,31,28,32,30,31,29,31,31,32,29,32,28,30,30,32,34,31,26,31,28,28,30,32,30,32,29,30,31,31,30,31,30,30,31,33,29
53,7,3,42,11,31,31,32,33,31,32,31,14,31,28,35,33,28,29,33,30,30,30,29,29,32,30,33,32,31,32,30,30,34,29,28,23,25,32,29,30,31,32,31,31,29,31,33,29,30,29,30,30,30,28,34,28,30,33,31,31,29,30,33,32,27,30,33,31,29,32,33,32,31,30,28,31,30,26,31,31,31,28,33,30,33,29,30,30,30,31,30,34,33,29,34,29,26,33,31,30,31,30,31,30,33,30,31,28,30,31,31,30
54,6,10,41,12,32,31,30,33,33,29,31,14,30,28,32,31,28,27,31,28,30,30,29,27,32,27,32,34,32,32,30,30,36,25,26,23,24,32,32,31,30,30,32,29,30,30,32,30,33,28,32,31,33,28,32,27,32,29,32,32,32,31,34,30,28,30,34,30,29,31,32,31,31,30,28,34,29,24,27,30,30,24,31,29,33,29,28,30,27,32,27,30,31,29,33,27,27,33,30,32,30,29,30,32,32,29,29,30,28,31,30,30
55,9,16,41,10,30,30,31,30,33,31,32,12,31,28,33,30,25,27,33,28,30,28,27,29,30,26,33,31,32,30,31,27,36,21,25,24,21,29,32,30,30,32,33,29,28,30,31,28,30,28,31,33,32,27,32,22,31,28,32,33,29,29,31,33,27,28,34,30,28,33,28,30,31,29,26,36,28,20,26,29,28,23,29,27,33,30,25,32,26,29,25,28,31,30,29,25,25,32,28,31,27,27,28,31,30,28,28,29,25,29,30,29
56,12,19,42,12,32,28,28,29,30,33,34,11,28,25,30,26,25,27,33,25,31,27,28,29,27,23,30,29,31,27,30,25,32,18,24,20,18,29,33,32,28,28,32,26,29,31,27,25,28,26,31,33,29,24,32,21,33,25,33,30,30,28,25,30,27,28,34,25,25,32,25,31,26,27,26,36,28,18,24,26,24,22,28,27,30,29,26,32,23,30,25,29,30,29,29,25,20,32,25,31,26,22,27,29,24,28,26,27,22,29,30,28
57,11,14,40,14,30,27,25,28,28,30,29,12,24,23,25,27,22,22,28,24,31,24,26,24,26,21,27,26,29,27,28,23,33,17,22,16,18,22,32,29,24,26,29,24,27,26,24,23,30,23,28,30,29,20,31,19,31,22,32,28,29,28,22,29,26,25,32,24,22,30,21,31,25,28,24,36,25,16,20,23,23,21,29,25,27,29,25,30,19,26,23,25,28,31,29,24,17,30,22,31,25,22,26,27,23,28,23,25,20,28,28,25
58,11,4,41,13,30,22,23,26,27,25,27,8,21,23,26,21,18,18,24,20,29,21,22,22,25,19,27,23,28,25,27,20,32,13,22,13,14,21,32,29,23,25,28,19,26,22,23,19,25,20,30,26,27,19,29,14,31,21,30,26,28,26,19,30,24,25,28,24,20,28,16,29,24,24,21,31,22,13,15,21,20,18,22,22,24,27,20,29,20,26,21,22,25,31,26,22,15,28,18,30,23,18,26,25,22,23,19,26,17,26,26,23
59,11,-4,41,14,27,20,18,24,24,23,29,6,20,19,24,18,15,18,24,19,25,18,21,17,19,14,24,20,27,21,23,18,30,10,19,11,15,20,30,25,19,23,24,15,24,20,19,17,24,19,26,24,26,15,25,8,29,18,29,23,25,21,14,30,21,24,27,21,19,26,15,26,20,23,16,27,20,11,14,17,17,12,21,22,19,28,17,28,17,22,15,20,24,29,22,19,13,22,15,28,22,17,23,24,19,19,19,23,14,21,23,22
60,12,-9,41,13,25,18,19,19,21,20,26,6,16,16,21,15,14,13,22,17,23,13,21,15,18,10,22,16,25,19,21,16,27,7,16,7,13,17,26,23,18,18,21,14,22,17,17,14,21,19,27,22,20,14,23,5,26,15,27,19,22,19,11,27,18,20,21,17,16,23,9,25,18,19,12,24,17,8,11,14,15,12,18,18,17,24,15,24,12,20,12,17,22,26,20,16,6,21,11,24,18,15,21,21,17,15,16,21,12,22,20,21
61,15,-14,40,14,23,15,15,18,19,18,22,8,9,12,16,10,9,8,17,15,22,11,18,17,15,6,19,11,24,19,17,12,25,4,15,4,7,16,25,20,15,16,15,13,19,15,13,10,19,13,25,17,18,9,22,3,24,11,26,16,20,15,8,23,15,17,21,14,13,21,7,20,14,17,11,22,13,10,11,10,12,6,14,16,14,19,10,23,6,15,11,14,19,25,18,15,2,17,7,20,13,13,21,15,16,14,15,19,8,20,14,20
62,16,-15,42,12,20,10,11,14,15,15,18,9,8,9,15,6,7,5,14,13,20,7,15,13,13,2,16,4,19,15,12,6,21,3,10,0,1,12,22,16,10,12,12,10,15,12,10,5,16,7,23,12,15,5,17,1,18,6,24,10,18,11,4,19,14,14,18,13,11,19,3,14,11,13,8,19,9,5,9,6,10,2,11,14,10,16,7,19,4,14,9,10,16,21,13,11,-1,10,9,17,5,11,15,14,12,9,10,17,7,15,10,17
63,20,-8,41,8,13,8,8,10,8,11,17,8,7,4,11,3,3,2,10,9,17,5,11,11,9,-1,13,2,15,10,8,4,15,0,9,-4,-2,8,17,11,10,8,9,5,11,8,5,1,12,5,20,12,11,1,13,-2,13,3,17,9,14,8,1,16,13,11,13,8,6,17,-2,13,8,10,4,15,4,0,4,1,11,0,6,9,7,14,5,15,-1,11,8,8,11,20,10,8,-3,8,4,14,2,5,12,10,10,8,9,14,2,13,10,15
64,24,1,41,9,9,6,4,7,7,7,12,8,4,0,6,1,-2,1,5,9,12,2,9,7,5,-4,7,0,13,7,5,2,14,-3,4,-5,-6,6,14,6,5,4,7,4,8,2,3,-4,10,1,16,8,8,-2,10,-6,8,1,15,7,10,4,-6,12,10,8,8,7,2,13,-4,11,7,9,0,11,3,-1,-1,0,7,-3,0,8,3,12,3,14,-4,8,2,3,10,16,7,3,-6,2,2,9,-3,4,9,5,6,4,6,10,-3,9,8,14
65,29,9,40,7,6,1,1,5,2,5,6,10,0,-2,3,-1,-4,-4,3,5,8,-1,8,3,3,-6,4,-3,12,4,2,-1,11,-5,2,-11,-10,2,11,5,2,1,2,2,3,-1,1,-6,9,-2,12,5,6,-4,7,-10,3,-4,11,4,4,1,-6,9,6,4,7,3,2,9,-6,7,4,5,-1,7,2,-6,-4,-3,3,-6,-2,5,0,7,0,9,-5,4,-4,1,9,11,0,1,-6,1,-3,5,-6,2,5,2,4,-2,2,5,-5,5,4,11
66,33,12,40,7,4,-3,-2,3,2,2,5,9,-3,-5,0,-7,-7,-6,0,3,3,-2,5,-2,-3,-8,3,-8,8,-2,-1,-1,8,-9,-2,-13,-12,1,9,0,0,-3,-2,0,2,-5,-1,-7,4,-5,9,0,4,-6,4,-11,1,-8,6,1,-1,-4,-10,5,4,0,3,-2,-2,8,-5,6,0,1,-3,3,-2,-11,-7,-8,-1,-10,-6,3,-5,2,-6,5,-7,2,-5,-3,8,9,-3,-3,-10,-3,-7,0,-8,-1,2,-3,0,-6,0,2,-9,2,4,8
67,41,14,41,7,-2,-6,-5,-2,-2,-1,5,5,-4,-10,-4,-8,-10,-8,-3,0,2,-4,0,-2,-8,-11,-1,-9,3,-4,-3,-7,4,-11,-5,-17,-16,-3,7,-5,-2,-8,-5,-6,-4,-10,-5,-11,1,-9,5,-3,2,-11,0,-15,0,-12,4,1,-4,-9,-14,1,2,-2,-1,-6,-7,4,-11,0,-4,1,-5,1,-9,-13,-9,-10,-4,-11,-7,-2,-8,-3,-11,-2,-9,-2,-8,-6,4,6,-4,-8,-11,-4,-9,0,-10,-4,-1,-4,-3,-9,-3,1,-13,-2,0,4
68,45,23,42,7,-5,-6,-7,-5,-4,-4,-1,4,-8,-12,-8,-8,-11,-10,-9,-3,-2,-7,-1,-9,-9,-16,-5,-13,2,-6,-6,-8,1,-11,-9,-20,-20,-7,2,-9,-8,-11,-7,-7,-6,-13,-7,-12,-2,-13,1,-10,0,-13,-2,-15,-7,-11,-1,-2,-6,-10,-14,-4,0,-4,-8,-7,-8,0,-14,-4,-6,0,-8,-6,-15,-16,-11,-12,-6,-14,-9,-4,-9,-4,-13,-2,-13,-6,-13,-11,2,1,-9,-11,-12,-8,-11,-4,-14,-9,-3,-8,-6,-8,-6,-2,-16,-3,-5,0
69,51,28,41,3,-8,-11,-9,-7,-8,-8,-3,7,-9,-13,-9,-9,-15,-12,-11,-4,-5,-9,-4,-11,-9,-20,-6,-16,-3,-9,-9,-9,-2,-9,-12,-21,-22,-6,0,-9,-9,-12,-11,-8,-9,-14,-13,-15,-5,-14,-1,-10,-3,-16,-2,-15,-8,-15,-6,-6,-8,-11,-14,-7,-2,-8,-9,-10,-12,-5,-16,-8,-10,-4,-10,-7,-15,-21,-13,-15,-9,-14,-13,-4,-12,-8,-17,-7,-15,-11,-14,-14,-1,-3,-13,-14,-14,-11,-14,-7,-17,-12,-7,-11,-8,-11,-9,-5,-18,-7,-3,-2
70,58,32,40,2,-10,-13,-10,-9,-8,-10,-3,5,-10,-14,-10,-10,-17,-13,-12,-9,-6,-13,-7,-14,-11,-22,-8,-19,-6,-13,-14,-13,-4,-15,-15,-24,-27,-8,-3,-13,-12,-11,-13,-11,-11,-17,-15,-18,-7,-16,-4,-12,-6,-18,-6,-18,-11,-14,-9,-9,-10,-14,-17,-10,-4,-12,-12,-14,-16,-9,-19,-8,-15,-7,-11,-10,-16,-21,-16,-16,-10,-19,-17,-8,-15,-11,-17,-10,-18,-12,-13,-16,-3,-5,-14,-18,-16,-13,-17,-13,-16,-11,-10,-12,-14,-15,-12,-7,-20,-9,-5,-7
71,63,37,41,3,-11,-13,-12,-11,-11,-13,-5,4,-14,-17,-13,-12,-21,-13,-14,-12,-11,-14,-10,-15,-15,-22,-9,-18,-7,-16,-16,-17,-8,-17,-16,-25,-28,-9,-9,-14,-14,-13,-16,-13,-16,-21,-17,-18,-10,-19,-9,-15,-7,-19,-9,-17,-15,-17,-9,-12,-13,-15,-17,-15,-9,-13,-14,-15,-16,-12,-19,-11,-17,-7,-15,-13,-19,-25,-17,-17,-11,-22,-17,-10,-15,-13,-20,-14,-21,-18,-20,-21,-5,-9,-16,-22,-17,-15,-20,-13,-19,-10,-11,-15,-18,-15,-12,-12,-21,-12,-6,-10
72,67,47,38,2,-12,-14,-14,-13,-15,-12,-9,1,-16,-19,-15,-13,-24,-15,-14,-13,-13,-16,-10,-19,-15,-22,-11,-19,-10,-18,-18,-17,-10,-18,-17,-27,-29,-11,-10,-18,-17,-15,-17,-14,-16,-23,-19,-20,-12,-22,-11,-16,-9,-21,-9,-21,-15,-18,-13,-17,-14,-18,-20,-18,-11,-16,-15,-17,-19,-14,-19,-11,-20,-9,-16,-15,-18,-27,-20,-20,-14,-25,-16,-13,-18,-17,-25,-14,-25,-21,-22,-21,-8,-13,-17,-24,-18,-17,-24,-15,-21,-13,-16,-19,-20,-15,-15,-15,-24,-16,-8,-12
73,68,49,39,2,-14,-15,-17,-15,-16,-14,-13,0,-17,-18,-17,-15,-23,-15,-15,-14,-13,-19,-12,-19,-18,-22,-13,-22,-10,-20,-20,-17,-12,-19,-19,-28,-32,-16,-15,-21,-17,-18,-19,-15,-18,-23,-22,-19,-13,-24,-12,-19,-15,-21,-12,-19,-19,-20,-17,-15,-18,-18,-22,-23,-11,-22,-15,-19,-22,-15,-20,-14,-23,-13,-17,-17,-21,-28,-18,-18,-16,-24,-18,-14,-17,-19,-26,-18,-25,-22,-22,-21,-9,-12,-19,-25,-19,-17,-26,-18,-22,-15,-22,-20,-22,-16,-15,-19,-23,-21,-8,-16
74,69,46,38,2,-16,-15,-16,-15,-18,-19,-14,0,-18,-20,-19,-15,-22,-19,-19,-16,-15,-21,-15,-21,-22,-21,-17,-21,-14,-22,-22,-18,-13,-19,-20,-28,-32,-14,-16,-21,-15,-18,-19,-18,-19,-24,-22,-22,-17,-28,-14,-18,-14,-23,-13,-22,-19,-19,-17,-17,-19,-20,-22,-24,-12,-22,-18,-21,-25,-18,-22,-17,-26,-15,-20,-20,-21,-29,-22,-19,-18,-26,-20,-16,-19,-19,-30,-20,-28,-25,-28,-24,-14,-15,-23,-27,-18,-19,-27,-19,-22,-15,-22,-22,-25,-18,-16,-24,-25,-23,-11,-20
75,71,43,38,1,-18,-19,-19,-17,-18,-20,-18,-5,-20,-20,-19,-17,-23,-24,-21,-19,-18,-21,-17,-21,-21,-25,-21,-21,-15,-22,-21,-19,-17,-21,-20,-31,-33,-17,-20,-21,-20,-23,-20,-18,-19,-24,-23,-22,-17,-29,-16,-20,-15,-21,-14,-21,-20,-19,-19,-20,-19,-22,-22,-23,-14,-23,-19,-24,-27,-17,-21,-17,-31,-16,-20,-25,-22,-30,-20,-18,-21,-29,-21,-19,-20,-18,-31,-21,-28,-25,-28,-29,-17,-17,-21,-29,-20,-21,-31,-21,-22,-17,-24,-22,-25,-22,-17,-25,-26,-26,-13,-24
76,66,39,39,2,-18,-18,-21,-19,-20,-21,-17,-7,-20,-23,-20,-19,-22,-20,-21,-19,-21,-20,-16,-22,-24,-23,-18,-24,-17,-22,-22,-21,-16,-23,-20,-29,-34,-21,-19,-24,-21,-22,-21,-20,-20,-23,-25,-22,-17,-29,-17,-22,-16,-22,-18,-20,-20,-19,-22,-22,-21,-22,-22,-27,-17,-25,-19,-24,-27,-19,-22,-18,-29,-18,-21,-23,-21,-31,-20,-18,-21,-28,-21,-22,-20,-22,-31,-20,-27,-28,-31,-28,-18,-19,-21,-30,-18,-20,-31,-22,-22,-21,-25,-23,-25,-20,-20,-28,-28,-30,-18,-26
77,64,33,38,1,-20,-18,-20,-20,-20,-22,-16,-7,-21,-24,-22,-17,-21,-22,-21,-21,-22,-23,-19,-23,-25,-21,-20,-21,-20,-22,-22,-22,-18,-25,-20,-30,-31,-23,-23,-21,-22,-21,-20,-23,-22,-23,-27,-24,-20,-29,-18,-21,-19,-23,-16,-19,-22,-19,-21,-24,-18,-20,-24,-28,-19,-24,-20,-29,-29,-20,-20,-19,-30,-19,-23,-21,-20,-29,-20,-22,-22,-30,-21,-23,-20,-20,-32,-22,-29,-27,-28,-29,-19,-17,-19,-32,-18,-19,-32,-21,-21,-22,-28,-23,-28,-20,-22,-28,-30,-32,-18,-25
78,60,26,34,3,-22,-18,-20,-22,-20,-21,-20,-7,-22,-21,-23,-17,-20,-21,-23,-22,-24,-22,-21,-20,-23,-20,-21,-19,-21,-22,-21,-20,-20,-26,-21,-28,-31,-22,-24,-24,-24,-19,-20,-21,-23,-22,-27,-21,-22,-29,-18,-19,-19,-20,-18,-21,-23,-23,-20,-28,-21,-23,-22,-31,-19,-26,-22,-31,-28,-22,-19,-22,-33,-23,-21,-22,-22,-30,-17,-20,-24,-31,-22,-24,-20,-23,-31,-22,-31,-28,-31,-31,-22,-18,-20,-32,-20,-21,-30,-21,-21,-23,-29,-23,-29,-22,-21,-30,-31,-33,-20,-30
79,55,26,36,1,-21,-19,-21,-23,-20,-20,-21,-12,-23,-18,-24,-18,-20,-19,-23,-22,-21,-22,-21,-20,-24,-19,-23,-20,-21,-20,-18,-21,-19,-25,-21,-26,-31,-21,-25,-22,-25,-21,-18,-24,-21,-20,-30,-21,-22,-28,-17,-21,-22,-19,-19,-18,-20,-20,-23,-26,-21,-23,-22,-34,-20,-25,-22,-33,-28,-22,-16,-23,-32,-23,-21,-23,-22,-30,-16,-18,-24,-32,-23,-24,-22,-20,-30,-20,-30,-29,-29,-31,-26,-19,-20,-32,-20,-20,-32,-22,-21,-23,-29,-22,-29,-21,-23,-32,-31,-34,-20,-30
80,46,30,37,0,-22,-19,-22,-23,-21,-22,-20,-13,-21,-19,-23,-18,-19,-20,-22,-22,-21,-24,-22,-21,-24,-17,-23,-21,-22,-22,-18,-23,-22,-25,-19,-27,-30,-24,-27,-22,-25,-21,-21,-24,-22,-20,-29,-18,-23,-27,-21,-21,-23,-19,-20,-15,-22,-17,-22,-26,-18,-23,-21,-34,-22,-26,-19,-33,-29,-21,-18,-23,-31,-22,-19,-25,-21,-30,-19,-19,-24,-31,-22,-22,-21,-18,-30,-19,-29,-31,-30,-31,-25,-20,-20,-32,-15,-19,-32,-22,-20,-25,-29,-23,-32,-20,-21,-32,-31,-35,-24,-30
81,39,34,35,-1,-23,-19,-22,-23,-20,-23,-24,-13,-21,-18,-24,-20,-16,-20,-23,-22,-20,-22,-24,-17,-22,-13,-26,-20,-22,-21,-18,-25,-23,-23,-19,-25,-27,-23,-27,-20,-26,-20,-20,-24,-19,-18,-30,-18,-23,-25,-21,-19,-23,-18,-21,-16,-22,-19,-23,-29,-17,-21,-21,-32,-23,-28,-20,-30,-30,-20,-15,-21,-30,-24,-20,-22,-19,-25,-18,-18,-23,-30,-20,-23,-20,-18,-27,-20,-30,-32,-32,-30,-26,-21,-18,-29,-16,-19,-32,-19,-20,-23,-30,-19,-32,-21,-24,-31,-30,-36,-26,-32
82,33,37,36,-1,-22,-17,-19,-26,-19,-21,-22,-16,-20,-16,-24,-21,-17,-20,-20,-22,-22,-23,-22,-16,-22,-13,-24,-15,-23,-18,-17,-24,-21,-24,-16,-25,-22,-21,-27,-20,-24,-19,-19,-21,-19,-16,-31,-16,-24,-26,-21,-16,-25,-17,-23,-16,-22,-16,-22,-27,-20,-20,-21,-31,-21,-28,-19,-29,-29,-21,-16,-21,-31,-25,-19,-22,-18,-24,-16,-18,-23,-29,-20,-24,-19,-18,-25,-20,-29,-29,-31,-30,-27,-19,-18,-29,-14,-20,-32,-19,-21,-22,-31,-19,-32,-20,-22,-33,-29,-35,-26,-34
83,24,39,35,-1,-23,-18,-19,-22,-17,-19,-22,-20,-21,-15,-23,-22,-15,-21,-19,-22,-20,-22,-22,-16,-22,-11,-23,-14,-24,-19,-15,-22,-22,-20,-17,-22,-19,-24,-27,-18,-24,-16,-19,-19,-20,-15,-30,-14,-24,-23,-22,-17,-24,-16,-23,-16,-19,-16,-20,-24,-20,-19,-22,-31,-21,-29,-19,-28,-29,-19,-14,-19,-28,-25,-17,-22,-18,-23,-11,-17,-23,-25,-19,-22,-17,-17,-26,-18,-28,-24,-31,-27,-27,-19,-17,-29,-15,-20,-28,-19,-18,-24,-29,-18,-31,-20,-22,-31,-27,-33,-27,-31
84,14,39,37,-1,-21,-19,-21,-20,-19,-21,-21,-19,-21,-16,-21,-21,-15,-21,-18,-21,-19,-24,-21,-18,-22,-9,-24,-15,-23,-16,-17,-20,-21,-20,-14,-20,-17,-24,-24,-18,-23,-15,-21,-19,-18,-15,-29,-13,-24,-22,-19,-17,-23,-15,-24,-13,-18,-16,-19,-23,-15,-17,-18,-29,-21,-29,-19,-31,-25,-19,-13,-19,-28,-24,-16,-23,-16,-19,-13,-15,-20,-22,-18,-22,-16,-17,-23,-16,-26,-27,-31,-24,-24,-20,-18,-26,-12,-17,-24,-17,-17,-22,-28,-17,-30,-18,-22,-30,-23,-34,-26,-30
85,9,37,35,-4,-19,-16,-20,-20,-19,-19,-26,-20,-20,-13,-21,-19,-14,-20,-18,-21,-16,-21,-21,-16,-19,-9,-22,-11,-21,-12,-16,-19,-21,-17,-15,-18,-15,-23,-25,-16,-20,-16,-15,-20,-16,-13,-26,-8,-26,-20,-20,-14,-25,-14,-22,-11,-15,-17,-16,-24,-15,-16,-14,-27,-23,-28,-18,-30,-24,-17,-13,-19,-25,-21,-14,-21,-15,-17,-12,-16,-22,-20,-15,-23,-14,-18,-20,-17,-22,-26,-29,-24,-24,-17,-16,-24,-9,-16,-23,-15,-17,-21,-29,-12,-28,-18,-22,-31,-22,-32,-28,-31
